[1/200] D=0.4653 G=7.4225 (adv=0.7777, cycle=0.4516, id=0.4258)
[37/200] D=0.3134 G=2.7313 (adv=1.0237, cycle=0.1261, id=0.0893)
[38/200] D=0.3182 G=2.7629 (adv=1.0223, cycle=0.1286, id=0.0910)
[39/200] D=0.3111 G=2.6823 (adv=1.0099, cycle=0.1231, id=0.0882)
[40/200] D=0.3167 G=2.7677 (adv=1.0292, cycle=0.1285, id=0.0906)
[41/200] D=0.8169 G=3.6738 (adv=1.4624, cycle=0.1642, id=0.1138)
[42/200] D=0.3475 G=2.7294 (adv=0.9300, cycle=0.1317, id=0.0964)
[43/200] D=0.3591 G=2.5914 (adv=0.9189, cycle=0.1220, id=0.0905)
[44/200] D=0.3586 G=2.5118 (adv=0.9122, cycle=0.1170, id=0.0859)
[45/200] D=0.3601 G=2.5143 (adv=0.9007, cycle=0.1184, id=0.0860)
[46/200] D=0.3512 G=2.5042 (adv=0.9182, cycle=0.1164, id=0.0844)
[47/200] D=0.3543 G=2.4929 (adv=0.9244, cycle=0.1151, id=0.0836)
[48/200] D=0.3529 G=2.4954 (adv=0.9222, cycle=0.1156, id=0.0834)
[49/200] D=0.4364 G=2.5437 (adv=1.0218, cycle=0.1121, id=0.0803)
[50/200] D=0.4359 G=2.2241 (adv=0.6921, cycle=0.1118, id=0.0828)
[51/200] D=0.3820 G=2.2346 (adv=0.7606, cycle=0.1073, id=0.0802)
[52/200] D=0.3601 G=2.2831 (adv=0.8297, cycle=0.1062, id=0.0782)
[53/200] D=0.3520 G=2.3378 (adv=0.8799, cycle=0.1070, id=0.0777)
[54/200] D=0.3513 G=2.4187 (adv=0.9059, cycle=0.1111, id=0.0804)
[55/200] D=0.3347 G=2.4140 (adv=0.9135, cycle=0.1101, id=0.0799)
[56/200] D=0.3340 G=2.4268 (adv=0.9380, cycle=0.1095, id=0.0788)
[57/200] D=0.3335 G=2.5020 (adv=0.9593, cycle=0.1136, id=0.0814)
[58/200] D=0.3353 G=2.4550 (adv=0.9535, cycle=0.1105, id=0.0793)
[59/200] D=0.3476 G=2.4089 (adv=0.9446, cycle=0.1078, id=0.0772)
[60/200] D=0.3277 G=2.4624 (adv=0.9639, cycle=0.1108, id=0.0781)
[61/200] D=0.3247 G=2.4747 (adv=0.9719, cycle=0.1114, id=0.0778)
[62/200] D=0.3364 G=2.4817 (adv=0.9822, cycle=0.1113, id=0.0772)
[63/200] D=0.3307 G=2.4585 (adv=0.9641, cycle=0.1107, id=0.0774)
[64/200] D=0.3339 G=2.4485 (adv=0.9748, cycle=0.1096, id=0.0756)
[65/200] D=0.3314 G=2.4774 (adv=0.9822, cycle=0.1109, id=0.0772)
[66/200] D=0.3254 G=2.4861 (adv=0.9899, cycle=0.1113, id=0.0767)
[67/200] D=0.3307 G=2.4637 (adv=0.9820, cycle=0.1101, id=0.0761)
[68/200] D=0.3280 G=2.4921 (adv=0.9872, cycle=0.1120, id=0.0770)
[69/200] D=0.3285 G=2.4592 (adv=0.9809, cycle=0.1106, id=0.0745)
[70/200] D=0.3276 G=2.4671 (adv=0.9847, cycle=0.1107, id=0.0752)
[71/200] D=0.3357 G=2.5070 (adv=1.0035, cycle=0.1121, id=0.0765)
[72/200] D=0.3711 G=2.4601 (adv=0.9853, cycle=0.1103, id=0.0744)
[73/200] D=0.3189 G=2.4572 (adv=0.9708, cycle=0.1108, id=0.0757)
[74/200] D=0.3227 G=2.4552 (adv=0.9858, cycle=0.1098, id=0.0742)
[75/200] D=0.3199 G=2.4485 (adv=0.9965, cycle=0.1084, id=0.0735)
[76/200] D=0.3262 G=2.4461 (adv=0.9833, cycle=0.1092, id=0.0742)
[77/200] D=0.3210 G=2.5161 (adv=1.0129, cycle=0.1127, id=0.0753)
[78/200] D=0.3270 G=2.4910 (adv=1.0102, cycle=0.1110, id=0.0742)
[79/200] D=0.3241 G=2.4545 (adv=1.0016, cycle=0.1087, id=0.0732)
[80/200] D=0.3283 G=2.4496 (adv=1.0063, cycle=0.1082, id=0.0722)
[81/200] D=0.3162 G=2.4863 (adv=1.0296, cycle=0.1095, id=0.0724)
[82/200] D=0.3234 G=2.4992 (adv=1.0217, cycle=0.1109, id=0.0738)
[83/200] D=0.3307 G=2.4407 (adv=1.0092, cycle=0.1075, id=0.0713)
[84/200] D=0.3220 G=2.4537 (adv=1.0042, cycle=0.1087, id=0.0726)
[85/200] D=0.6077 G=2.8629 (adv=1.2745, cycle=0.1196, id=0.0784)
[86/200] D=0.4277 G=2.1089 (adv=0.7110, cycle=0.1041, id=0.0713)
[87/200] D=0.4190 G=2.0564 (adv=0.7115, cycle=0.1004, id=0.0682)
[88/200] D=0.4048 G=2.0619 (adv=0.7379, cycle=0.0986, id=0.0676)
[89/200] D=0.3963 G=2.1059 (adv=0.7724, cycle=0.0997, id=0.0672)
[90/200] D=0.3885 G=2.1013 (adv=0.7990, cycle=0.0972, id=0.0662)
[91/200] D=0.3685 G=2.1568 (adv=0.8342, cycle=0.0990, id=0.0665)
[92/200] D=0.3735 G=2.2063 (adv=0.8643, cycle=0.1005, id=0.0674)
[93/200] D=0.3477 G=2.1860 (adv=0.8647, cycle=0.0987, id=0.0668)
[94/200] D=0.3386 G=2.2997 (adv=0.9108, cycle=0.1043, id=0.0691)
[95/200] D=0.4272 G=2.3142 (adv=0.9567, cycle=0.1016, id=0.0682)
[96/200] D=0.3577 G=2.1959 (adv=0.8666, cycle=0.0993, id=0.0673)
[97/200] D=0.3251 G=2.2842 (adv=0.9333, cycle=0.1011, id=0.0680)
[98/200] D=0.3263 G=2.3099 (adv=0.9450, cycle=0.1027, id=0.0676)
[99/200] D=0.3205 G=2.3347 (adv=0.9746, cycle=0.1025, id=0.0670)
[100/200] D=0.3207 G=2.3540 (adv=0.9862, cycle=0.1033, id=0.0670)
[101/200] D=0.3286 G=2.3329 (adv=0.9680, cycle=0.1028, id=0.0674)
[102/200] D=0.3310 G=2.3674 (adv=0.9845, cycle=0.1050, id=0.0667)
[103/200] D=0.3173 G=2.3494 (adv=0.9843, cycle=0.1035, id=0.0660)
[104/200] D=0.3298 G=2.3443 (adv=0.9783, cycle=0.1034, id=0.0664)
[105/200] D=0.4920 G=2.4347 (adv=1.0600, cycle=0.1040, id=0.0669)
[106/200] D=0.4183 G=1.9579 (adv=0.7140, cycle=0.0933, id=0.0621)
[107/200] D=0.3884 G=1.9932 (adv=0.7664, cycle=0.0922, id=0.0609)
[108/200] D=0.3662 G=2.0710 (adv=0.8218, cycle=0.0940, id=0.0618)
[109/200] D=0.3528 G=2.1401 (adv=0.8605, cycle=0.0963, id=0.0633)
[110/200] D=0.3410 G=2.2086 (adv=0.9159, cycle=0.0976, id=0.0633)
[111/200] D=0.3249 G=2.2883 (adv=0.9446, cycle=0.1016, id=0.0655)
[112/200] D=0.3244 G=2.2567 (adv=0.9572, cycle=0.0987, id=0.0624)
[113/200] D=0.3219 G=2.2795 (adv=0.9716, cycle=0.0992, id=0.0632)
[114/200] D=0.3264 G=2.2525 (adv=0.9731, cycle=0.0972, id=0.0615)
[115/200] D=0.3308 G=2.2539 (adv=0.9637, cycle=0.0984, id=0.0613)
[116/200] D=0.3278 G=2.2413 (adv=0.9732, cycle=0.0966, id=0.0604)
[117/200] D=0.3297 G=2.2673 (adv=0.9772, cycle=0.0982, id=0.0617)
[118/200] D=0.3263 G=2.2866 (adv=0.9767, cycle=0.0997, id=0.0626)
[119/200] D=0.3229 G=2.2563 (adv=0.9739, cycle=0.0977, id=0.0610)
[120/200] D=0.3422 G=2.2350 (adv=0.9749, cycle=0.0960, id=0.0600)
[121/200] D=0.3286 G=2.2290 (adv=0.9520, cycle=0.0974, id=0.0607)
[122/200] D=0.3436 G=2.2188 (adv=0.9617, cycle=0.0956, id=0.0602)
[123/200] D=0.3282 G=2.2351 (adv=0.9661, cycle=0.0969, id=0.0599)
[124/200] D=0.3268 G=2.2321 (adv=0.9725, cycle=0.0964, id=0.0592)
[125/200] D=0.3247 G=2.2713 (adv=0.9868, cycle=0.0981, id=0.0606)
[126/200] D=0.3245 G=2.2114 (adv=0.9840, cycle=0.0938, id=0.0579)
[127/200] D=0.3310 G=2.1967 (adv=0.9650, cycle=0.0940, id=0.0584)
[128/200] D=0.3287 G=2.2446 (adv=0.9836, cycle=0.0965, id=0.0593)
[129/200] D=0.3280 G=2.2070 (adv=0.9725, cycle=0.0945, id=0.0579)
[130/200] D=0.3269 G=2.2149 (adv=0.9798, cycle=0.0943, id=0.0585)
[131/200] D=0.3295 G=2.2191 (adv=0.9743, cycle=0.0951, id=0.0588)
[132/200] D=0.3271 G=2.2045 (adv=0.9697, cycle=0.0948, id=0.0573)
[133/200] D=0.3301 G=2.1908 (adv=0.9720, cycle=0.0933, id=0.0571)
[134/200] D=0.3251 G=2.1924 (adv=0.9771, cycle=0.0931, id=0.0568)
[135/200] D=0.3245 G=2.1638 (adv=0.9713, cycle=0.0915, id=0.0554)
[136/200] D=0.3274 G=2.1703 (adv=0.9693, cycle=0.0923, id=0.0556)
[137/200] D=0.3270 G=2.1663 (adv=0.9526, cycle=0.0934, id=0.0560)
[138/200] D=0.3346 G=2.1924 (adv=0.9811, cycle=0.0930, id=0.0563)
[139/200] D=0.3268 G=2.1600 (adv=0.9712, cycle=0.0914, id=0.0549)
[140/200] D=0.3228 G=2.2950 (adv=1.0003, cycle=0.0998, id=0.0593)
[141/200] D=0.3217 G=2.2049 (adv=0.9945, cycle=0.0928, id=0.0564)
[142/200] D=0.3265 G=2.1566 (adv=0.9712, cycle=0.0911, id=0.0548)
[143/200] D=0.3260 G=2.1502 (adv=0.9728, cycle=0.0906, id=0.0543)
[144/200] D=0.3169 G=2.1229 (adv=0.9603, cycle=0.0895, id=0.0535)
[145/200] D=0.3258 G=2.1585 (adv=0.9832, cycle=0.0904, id=0.0542)
[146/200] D=0.3274 G=2.1436 (adv=0.9752, cycle=0.0898, id=0.0540)
[147/200] D=0.3205 G=2.1657 (adv=0.9790, cycle=0.0913, id=0.0547)
[148/200] D=0.3198 G=2.1237 (adv=0.9662, cycle=0.0893, id=0.0529)
[149/200] D=0.3204 G=2.1473 (adv=0.9800, cycle=0.0899, id=0.0536)
[150/200] D=0.3248 G=2.1136 (adv=0.9681, cycle=0.0885, id=0.0521)
[151/200] D=0.3218 G=2.1234 (adv=0.9766, cycle=0.0885, id=0.0524)
[152/200] D=0.3243 G=2.1192 (adv=0.9702, cycle=0.0887, id=0.0524)
[153/200] D=0.3235 G=2.1138 (adv=0.9754, cycle=0.0878, id=0.0520)
[154/200] D=0.3143 G=2.1254 (adv=0.9862, cycle=0.0880, id=0.0518)
[155/200] D=0.3193 G=2.1221 (adv=0.9861, cycle=0.0878, id=0.0516)
[156/200] D=0.3221 G=2.1208 (adv=0.9893, cycle=0.0874, id=0.0515)
[157/200] D=0.3179 G=2.1411 (adv=0.9848, cycle=0.0895, id=0.0522)
[158/200] D=0.3186 G=2.0961 (adv=0.9729, cycle=0.0866, id=0.0514)
[159/200] D=0.3158 G=2.1197 (adv=0.9964, cycle=0.0869, id=0.0509)
[160/200] D=0.3200 G=2.0840 (adv=0.9651, cycle=0.0864, id=0.0509)
[161/200] D=0.3171 G=2.0971 (adv=0.9815, cycle=0.0864, id=0.0504)
[162/200] D=0.3158 G=2.1240 (adv=0.9794, cycle=0.0887, id=0.0516)
[163/200] D=0.3205 G=2.0824 (adv=0.9744, cycle=0.0857, id=0.0502)
[164/200] D=0.3171 G=2.0707 (adv=0.9783, cycle=0.0846, id=0.0492)
[165/200] D=0.3186 G=2.0762 (adv=0.9768, cycle=0.0851, id=0.0497)
[166/200] D=0.3150 G=2.0602 (adv=0.9757, cycle=0.0838, id=0.0493)
[167/200] D=0.3162 G=2.0739 (adv=0.9756, cycle=0.0851, id=0.0496)
[168/200] D=0.3155 G=2.0876 (adv=0.9905, cycle=0.0849, id=0.0496)
[169/200] D=0.3132 G=2.0590 (adv=0.9800, cycle=0.0836, id=0.0485)
[170/200] D=0.3165 G=2.0455 (adv=0.9779, cycle=0.0825, id=0.0485)
[171/200] D=0.3183 G=2.0476 (adv=0.9716, cycle=0.0834, id=0.0484)
[172/200] D=0.3154 G=2.0343 (adv=0.9715, cycle=0.0823, id=0.0481)
[173/200] D=0.3139 G=2.0536 (adv=0.9815, cycle=0.0830, id=0.0484)
[174/200] D=0.3147 G=2.0489 (adv=0.9825, cycle=0.0827, id=0.0479)
[175/200] D=0.3146 G=2.0420 (adv=0.9775, cycle=0.0826, id=0.0478)
[176/200] D=0.3162 G=2.0454 (adv=0.9760, cycle=0.0828, id=0.0482)
[177/200] D=0.3111 G=2.0343 (adv=0.9814, cycle=0.0815, id=0.0475)
[178/200] D=0.3143 G=2.0249 (adv=0.9707, cycle=0.0817, id=0.0474)
[179/200] D=0.3126 G=2.0109 (adv=0.9727, cycle=0.0804, id=0.0469)
[180/200] D=0.3135 G=2.0177 (adv=0.9756, cycle=0.0806, id=0.0472)
[181/200] D=0.3119 G=2.0120 (adv=0.9773, cycle=0.0800, id=0.0469)
[182/200] D=0.3143 G=2.0008 (adv=0.9667, cycle=0.0800, id=0.0467)
[183/200] D=0.3107 G=2.0023 (adv=0.9786, cycle=0.0792, id=0.0463)
[184/200] D=0.3114 G=1.9956 (adv=0.9724, cycle=0.0793, id=0.0461)
[185/200] D=0.3113 G=1.9971 (adv=0.9735, cycle=0.0790, id=0.0467)
[186/200] D=0.3120 G=1.9976 (adv=0.9835, cycle=0.0783, id=0.0462)
[187/200] D=0.3100 G=1.9840 (adv=0.9732, cycle=0.0782, id=0.0459)
[188/200] D=0.3104 G=1.9807 (adv=0.9658, cycle=0.0784, id=0.0462)
[189/200] D=0.3106 G=1.9911 (adv=0.9764, cycle=0.0785, id=0.0460)
[190/200] D=0.3108 G=1.9801 (adv=0.9752, cycle=0.0777, id=0.0456)
[191/200] D=0.3120 G=1.9720 (adv=0.9687, cycle=0.0774, id=0.0458)
[192/200] D=0.3095 G=1.9709 (adv=0.9693, cycle=0.0772, id=0.0459)
[193/200] D=0.3115 G=1.9696 (adv=0.9722, cycle=0.0771, id=0.0454)
[194/200] D=0.3098 G=1.9741 (adv=0.9764, cycle=0.0770, id=0.0456)
[195/200] D=0.3089 G=1.9586 (adv=0.9666, cycle=0.0767, id=0.0450)
[196/200] D=0.3081 G=1.9668 (adv=0.9741, cycle=0.0767, id=0.0452)
[197/200] D=0.3075 G=1.9537 (adv=0.9675, cycle=0.0761, id=0.0450)
[198/200] D=0.3113 G=1.9507 (adv=0.9660, cycle=0.0761, id=0.0448)
[199/200] D=0.3076 G=1.9584 (adv=0.9638, cycle=0.0767, id=0.0455)
[200/200] D=0.3100 G=1.9535 (adv=0.9657, cycle=0.0763, id=0.0450)
