[1/200] D=0.4489 G=6.2215 (adv=0.7820, cycle=0.3682, id=0.3515)
[51/200] D=0.3878 G=2.3055 (adv=0.7729, cycle=0.1146, id=0.0773)
[52/200] D=0.3757 G=2.3767 (adv=0.8143, cycle=0.1171, id=0.0782)
[53/200] D=0.3644 G=2.4311 (adv=0.8611, cycle=0.1185, id=0.0770)
[54/200] D=0.3453 G=2.4616 (adv=0.8808, cycle=0.1197, id=0.0768)
[55/200] D=0.3307 G=2.6469 (adv=0.9467, cycle=0.1296, id=0.0808)
[56/200] D=0.3455 G=2.5059 (adv=0.9111, cycle=0.1213, id=0.0765)
[57/200] D=0.3459 G=2.5317 (adv=0.9100, cycle=0.1231, id=0.0782)
[58/200] D=0.4974 G=2.8396 (adv=1.0651, cycle=0.1353, id=0.0843)
[59/200] D=0.3735 G=2.3397 (adv=0.8105, cycle=0.1142, id=0.0775)
[60/200] D=0.3677 G=2.3230 (adv=0.8282, cycle=0.1126, id=0.0738)
[61/200] D=0.3682 G=2.3100 (adv=0.8262, cycle=0.1118, id=0.0731)
[62/200] D=0.3515 G=2.3570 (adv=0.8603, cycle=0.1134, id=0.0726)
[63/200] D=0.7266 G=2.6445 (adv=1.0153, cycle=0.1231, id=0.0796)
[64/200] D=0.4330 G=2.0414 (adv=0.6402, cycle=0.1039, id=0.0723)
[65/200] D=0.4342 G=2.0346 (adv=0.6660, cycle=0.1016, id=0.0706)
[66/200] D=0.4096 G=2.0169 (adv=0.6665, cycle=0.1002, id=0.0697)
[67/200] D=0.4022 G=2.0841 (adv=0.7093, cycle=0.1028, id=0.0694)
[68/200] D=0.3935 G=2.1659 (adv=0.7498, cycle=0.1063, id=0.0707)
[69/200] D=0.3797 G=2.2296 (adv=0.7875, cycle=0.1088, id=0.0707)
[70/200] D=0.3683 G=2.2793 (adv=0.8165, cycle=0.1105, id=0.0716)
[71/200] D=0.3599 G=2.3306 (adv=0.8526, cycle=0.1123, id=0.0711)
[72/200] D=0.3589 G=2.3406 (adv=0.8527, cycle=0.1128, id=0.0719)
[73/200] D=0.3526 G=2.3926 (adv=0.8719, cycle=0.1160, id=0.0721)
[74/200] D=0.3629 G=2.3338 (adv=0.8578, cycle=0.1117, id=0.0717)
[75/200] D=0.3685 G=2.3147 (adv=0.8627, cycle=0.1103, id=0.0698)
[76/200] D=0.6102 G=2.7793 (adv=1.1051, cycle=0.1272, id=0.0804)
[77/200] D=0.4003 G=2.2427 (adv=0.7818, cycle=0.1100, id=0.0722)
[78/200] D=0.3914 G=2.2143 (adv=0.7965, cycle=0.1062, id=0.0711)
[79/200] D=0.3883 G=2.2118 (adv=0.7957, cycle=0.1057, id=0.0718)
[80/200] D=0.3943 G=2.1461 (adv=0.7771, cycle=0.1029, id=0.0680)
[81/200] D=0.3869 G=2.1649 (adv=0.8023, cycle=0.1020, id=0.0686)
[82/200] D=0.3933 G=2.1665 (adv=0.8048, cycle=0.1020, id=0.0684)
[83/200] D=0.3899 G=2.1715 (adv=0.8061, cycle=0.1028, id=0.0674)
[84/200] D=0.3827 G=2.1844 (adv=0.8120, cycle=0.1034, id=0.0677)
[85/200] D=0.3820 G=2.1489 (adv=0.8003, cycle=0.1016, id=0.0666)
[86/200] D=0.3858 G=2.2188 (adv=0.8354, cycle=0.1044, id=0.0679)
[87/200] D=0.3791 G=2.2421 (adv=0.8369, cycle=0.1063, id=0.0684)
[88/200] D=0.3765 G=2.1978 (adv=0.8294, cycle=0.1029, id=0.0678)
[89/200] D=0.3744 G=2.2308 (adv=0.8460, cycle=0.1048, id=0.0674)
[90/200] D=0.3710 G=2.2313 (adv=0.8445, cycle=0.1048, id=0.0677)
[91/200] D=0.5919 G=2.3074 (adv=0.8815, cycle=0.1078, id=0.0695)
[92/200] D=0.4460 G=1.9169 (adv=0.6396, cycle=0.0948, id=0.0658)
[93/200] D=0.4303 G=1.9169 (adv=0.6595, cycle=0.0936, id=0.0643)
[94/200] D=0.4086 G=1.9652 (adv=0.6985, cycle=0.0946, id=0.0640)
[95/200] D=0.3820 G=2.0791 (adv=0.7669, cycle=0.0990, id=0.0645)
[96/200] D=0.3526 G=2.2413 (adv=0.8357, cycle=0.1070, id=0.0671)
[97/200] D=0.3609 G=2.1905 (adv=0.8358, cycle=0.1029, id=0.0651)
[98/200] D=0.3598 G=2.1985 (adv=0.8453, cycle=0.1030, id=0.0646)
[99/200] D=0.3637 G=2.2021 (adv=0.8583, cycle=0.1026, id=0.0636)
[100/200] D=0.3632 G=2.2071 (adv=0.8588, cycle=0.1026, id=0.0645)
[101/200] D=0.3570 G=2.2796 (adv=0.8767, cycle=0.1069, id=0.0668)
[102/200] D=0.3562 G=2.2475 (adv=0.8751, cycle=0.1053, id=0.0639)
[103/200] D=0.3554 G=2.2773 (adv=0.8831, cycle=0.1061, id=0.0667)
[104/200] D=0.3591 G=2.2712 (adv=0.8869, cycle=0.1057, id=0.0655)
[105/200] D=0.3606 G=2.2396 (adv=0.8845, cycle=0.1035, id=0.0641)
[106/200] D=0.3562 G=2.2090 (adv=0.8712, cycle=0.1023, id=0.0629)
[107/200] D=0.5445 G=2.6865 (adv=1.1121, cycle=0.1210, id=0.0729)
[108/200] D=0.3772 G=2.1642 (adv=0.8042, cycle=0.1027, id=0.0666)
[109/200] D=0.7457 G=2.5124 (adv=0.9586, cycle=0.1170, id=0.0769)
[110/200] D=0.4673 G=1.7338 (adv=0.5623, cycle=0.0863, id=0.0616)
[111/200] D=0.4501 G=1.7103 (adv=0.5942, cycle=0.0823, id=0.0586)
[112/200] D=0.4351 G=1.7448 (adv=0.6206, cycle=0.0831, id=0.0586)
[113/200] D=0.4247 G=1.7725 (adv=0.6434, cycle=0.0839, id=0.0581)
[114/200] D=0.4146 G=1.8159 (adv=0.6721, cycle=0.0855, id=0.0577)
[115/200] D=0.3973 G=1.8557 (adv=0.7129, cycle=0.0856, id=0.0573)
[116/200] D=0.3784 G=1.9415 (adv=0.7556, cycle=0.0897, id=0.0578)
[117/200] D=0.3620 G=2.0079 (adv=0.7987, cycle=0.0921, id=0.0576)
[118/200] D=0.3571 G=2.0762 (adv=0.8193, cycle=0.0957, id=0.0600)
[119/200] D=0.3552 G=2.0863 (adv=0.8260, cycle=0.0960, id=0.0601)
[120/200] D=0.3595 G=2.0730 (adv=0.8341, cycle=0.0948, id=0.0582)
[121/200] D=0.3576 G=2.0920 (adv=0.8394, cycle=0.0955, id=0.0594)
[122/200] D=0.3573 G=2.0735 (adv=0.8394, cycle=0.0947, id=0.0574)
[123/200] D=0.3625 G=2.0823 (adv=0.8553, cycle=0.0940, id=0.0573)
[124/200] D=0.3603 G=2.1081 (adv=0.8517, cycle=0.0966, id=0.0580)
[125/200] D=0.3584 G=2.1072 (adv=0.8504, cycle=0.0966, id=0.0582)
[126/200] D=0.3567 G=2.0974 (adv=0.8560, cycle=0.0954, id=0.0575)
[127/200] D=0.3591 G=2.0923 (adv=0.8613, cycle=0.0945, id=0.0571)
[128/200] D=0.3663 G=2.1104 (adv=0.8599, cycle=0.0960, id=0.0580)
[129/200] D=0.3684 G=2.0865 (adv=0.8499, cycle=0.0948, id=0.0576)
[130/200] D=0.3558 G=2.1135 (adv=0.8679, cycle=0.0957, id=0.0578)
[131/200] D=0.3645 G=2.0783 (adv=0.8507, cycle=0.0944, id=0.0567)
[132/200] D=0.3610 G=2.1253 (adv=0.8664, cycle=0.0969, id=0.0580)
[133/200] D=0.3581 G=2.0762 (adv=0.8630, cycle=0.0933, id=0.0560)
[134/200] D=0.3593 G=2.0823 (adv=0.8688, cycle=0.0936, id=0.0556)
[135/200] D=0.3618 G=2.1096 (adv=0.8658, cycle=0.0959, id=0.0570)
[136/200] D=0.3591 G=2.0829 (adv=0.8632, cycle=0.0939, id=0.0562)
[137/200] D=0.3588 G=2.0763 (adv=0.8686, cycle=0.0933, id=0.0550)
[138/200] D=0.3641 G=2.0863 (adv=0.8561, cycle=0.0948, id=0.0564)
[139/200] D=0.3628 G=2.0544 (adv=0.8558, cycle=0.0923, id=0.0552)
[140/200] D=0.3621 G=2.0656 (adv=0.8644, cycle=0.0927, id=0.0548)
[141/200] D=0.3589 G=2.0447 (adv=0.8559, cycle=0.0916, id=0.0545)
[142/200] D=0.3623 G=2.0607 (adv=0.8602, cycle=0.0926, id=0.0549)
[143/200] D=0.3561 G=2.0750 (adv=0.8645, cycle=0.0932, id=0.0558)
[144/200] D=0.3629 G=2.0326 (adv=0.8494, cycle=0.0914, id=0.0538)
[145/200] D=0.3661 G=2.0399 (adv=0.8513, cycle=0.0915, id=0.0548)
[146/200] D=0.3618 G=2.0132 (adv=0.8482, cycle=0.0899, id=0.0532)
[147/200] D=0.3585 G=2.0424 (adv=0.8587, cycle=0.0915, id=0.0538)
[148/200] D=0.3588 G=2.0209 (adv=0.8566, cycle=0.0899, id=0.0531)
[149/200] D=0.3619 G=2.0197 (adv=0.8539, cycle=0.0905, id=0.0522)
[150/200] D=0.3615 G=2.0124 (adv=0.8540, cycle=0.0898, id=0.0520)
[151/200] D=0.3676 G=2.0007 (adv=0.8438, cycle=0.0892, id=0.0529)
[152/200] D=0.3665 G=1.9992 (adv=0.8500, cycle=0.0889, id=0.0521)
[153/200] D=0.3611 G=2.0212 (adv=0.8611, cycle=0.0896, id=0.0528)
[154/200] D=0.3575 G=1.9926 (adv=0.8430, cycle=0.0889, id=0.0521)
[155/200] D=0.3558 G=2.0437 (adv=0.8694, cycle=0.0910, id=0.0528)
[156/200] D=0.3567 G=1.9992 (adv=0.8505, cycle=0.0890, id=0.0517)
[157/200] D=0.3550 G=2.0123 (adv=0.8674, cycle=0.0889, id=0.0513)
[158/200] D=0.3589 G=1.9993 (adv=0.8568, cycle=0.0885, id=0.0516)
[159/200] D=0.3618 G=1.9643 (adv=0.8389, cycle=0.0871, id=0.0508)
[160/200] D=0.3622 G=1.9863 (adv=0.8550, cycle=0.0875, id=0.0512)
[161/200] D=0.3609 G=1.9672 (adv=0.8515, cycle=0.0865, id=0.0501)
[162/200] D=0.3616 G=1.9665 (adv=0.8457, cycle=0.0865, id=0.0511)
[163/200] D=0.3567 G=1.9668 (adv=0.8536, cycle=0.0861, id=0.0503)
[164/200] D=0.3606 G=1.9656 (adv=0.8514, cycle=0.0862, id=0.0504)
[165/200] D=0.3577 G=1.9430 (adv=0.8414, cycle=0.0852, id=0.0499)
[166/200] D=0.3638 G=1.9449 (adv=0.8438, cycle=0.0851, id=0.0499)
[167/200] D=0.3577 G=1.9445 (adv=0.8453, cycle=0.0850, id=0.0498)
[168/200] D=0.3569 G=1.9403 (adv=0.8400, cycle=0.0852, id=0.0496)
[169/200] D=0.3587 G=1.9454 (adv=0.8507, cycle=0.0847, id=0.0496)
[170/200] D=0.3604 G=1.9332 (adv=0.8470, cycle=0.0842, id=0.0489)
[171/200] D=0.3574 G=1.9359 (adv=0.8438, cycle=0.0846, id=0.0492)
[172/200] D=0.3547 G=1.9382 (adv=0.8549, cycle=0.0838, id=0.0491)
[173/200] D=0.3575 G=1.9277 (adv=0.8457, cycle=0.0839, id=0.0487)
[174/200] D=0.3598 G=1.9340 (adv=0.8554, cycle=0.0835, id=0.0487)
[175/200] D=0.3581 G=1.8969 (adv=0.8372, cycle=0.0823, id=0.0474)
[176/200] D=0.3588 G=1.9256 (adv=0.8506, cycle=0.0832, id=0.0486)
[177/200] D=0.3589 G=1.9107 (adv=0.8387, cycle=0.0830, id=0.0485)
[178/200] D=0.3557 G=1.9006 (adv=0.8454, cycle=0.0820, id=0.0471)
[179/200] D=0.3549 G=1.9023 (adv=0.8470, cycle=0.0816, id=0.0478)
[180/200] D=0.3577 G=1.8852 (adv=0.8408, cycle=0.0811, id=0.0467)
[181/200] D=0.3619 G=1.8825 (adv=0.8311, cycle=0.0815, id=0.0472)
[182/200] D=0.3624 G=1.8816 (adv=0.8325, cycle=0.0814, id=0.0470)
[183/200] D=0.3616 G=1.8683 (adv=0.8269, cycle=0.0808, id=0.0467)
[184/200] D=0.3549 G=1.8914 (adv=0.8453, cycle=0.0809, id=0.0474)
[185/200] D=0.3591 G=1.8674 (adv=0.8326, cycle=0.0802, id=0.0465)
[186/200] D=0.3564 G=1.8789 (adv=0.8416, cycle=0.0805, id=0.0464)
[187/200] D=0.3549 G=1.8773 (adv=0.8440, cycle=0.0802, id=0.0463)
[188/200] D=0.3555 G=1.8663 (adv=0.8380, cycle=0.0798, id=0.0461)
[189/200] D=0.3552 G=1.8884 (adv=0.8507, cycle=0.0803, id=0.0470)
[190/200] D=0.3558 G=1.8627 (adv=0.8351, cycle=0.0797, id=0.0461)
[191/200] D=0.3575 G=1.8574 (adv=0.8351, cycle=0.0793, id=0.0459)
[192/200] D=0.3572 G=1.8628 (adv=0.8393, cycle=0.0792, id=0.0463)
[193/200] D=0.3581 G=1.8648 (adv=0.8369, cycle=0.0797, id=0.0462)
[194/200] D=0.3558 G=1.8538 (adv=0.8391, cycle=0.0788, id=0.0454)
[195/200] D=0.3590 G=1.8422 (adv=0.8278, cycle=0.0785, id=0.0458)
[196/200] D=0.3574 G=1.8426 (adv=0.8318, cycle=0.0784, id=0.0453)
[197/200] D=0.3580 G=1.8266 (adv=0.8244, cycle=0.0778, id=0.0448)
[198/200] D=0.3552 G=1.8389 (adv=0.8357, cycle=0.0778, id=0.0449)
[199/200] D=0.3576 G=1.8436 (adv=0.8322, cycle=0.0784, id=0.0455)
[200/200] D=0.3520 G=1.8239 (adv=0.8262, cycle=0.0775, id=0.0446)
