[1/200] D=0.4445 G=5.1781 (adv=0.7553, cycle=0.3299, id=0.3210)
[80/200] D=0.3977 G=1.9027 (adv=0.7899, cycle=0.0899, id=0.0611)
[81/200] D=0.4017 G=1.8707 (adv=0.7832, cycle=0.0883, id=0.0584)
[82/200] D=0.4009 G=1.8374 (adv=0.7729, cycle=0.0863, id=0.0575)
[83/200] D=0.4047 G=1.8494 (adv=0.7712, cycle=0.0875, id=0.0582)
[84/200] D=0.4058 G=1.8253 (adv=0.7716, cycle=0.0857, id=0.0563)
[85/200] D=0.4051 G=1.8594 (adv=0.7836, cycle=0.0874, id=0.0576)
[86/200] D=0.4079 G=1.8147 (adv=0.7645, cycle=0.0853, id=0.0563)
[87/200] D=0.6552 G=2.5364 (adv=1.1006, cycle=0.1165, id=0.0773)
[88/200] D=0.6458 G=1.9712 (adv=0.7734, cycle=0.0953, id=0.0699)
[89/200] D=0.4786 G=1.5147 (adv=0.5455, cycle=0.0759, id=0.0602)
[90/200] D=0.4640 G=1.4678 (adv=0.5668, cycle=0.0708, id=0.0553)
[91/200] D=0.4603 G=1.4626 (adv=0.5732, cycle=0.0697, id=0.0549)
[92/200] D=0.4586 G=1.4871 (adv=0.5914, cycle=0.0706, id=0.0543)
[93/200] D=0.4492 G=1.5055 (adv=0.6096, cycle=0.0711, id=0.0530)
[94/200] D=0.4435 G=1.5537 (adv=0.6301, cycle=0.0735, id=0.0538)
[95/200] D=0.4328 G=1.5941 (adv=0.6514, cycle=0.0757, id=0.0531)
[96/200] D=0.4255 G=1.6362 (adv=0.6781, cycle=0.0769, id=0.0541)
[97/200] D=0.4190 G=1.6528 (adv=0.6893, cycle=0.0778, id=0.0530)
[98/200] D=0.4082 G=1.6932 (adv=0.7079, cycle=0.0797, id=0.0537)
[99/200] D=0.4044 G=1.7361 (adv=0.7301, cycle=0.0814, id=0.0547)
[100/200] D=0.4041 G=1.7093 (adv=0.7285, cycle=0.0796, id=0.0528)
[101/200] D=0.4059 G=1.7322 (adv=0.7410, cycle=0.0804, id=0.0534)
[102/200] D=0.4135 G=1.7151 (adv=0.7325, cycle=0.0799, id=0.0525)
[103/200] D=0.4072 G=1.7230 (adv=0.7338, cycle=0.0806, id=0.0523)
[104/200] D=0.4114 G=1.7378 (adv=0.7506, cycle=0.0804, id=0.0524)
[105/200] D=0.4034 G=1.7248 (adv=0.7434, cycle=0.0803, id=0.0511)
[106/200] D=0.4032 G=1.7495 (adv=0.7590, cycle=0.0810, id=0.0515)
[107/200] D=0.5649 G=1.9746 (adv=0.8620, cycle=0.0914, id=0.0566)
[108/200] D=0.4417 G=1.6082 (adv=0.6508, cycle=0.0767, id=0.0545)
[109/200] D=0.4328 G=1.5482 (adv=0.6464, cycle=0.0725, id=0.0504)
[110/200] D=0.4253 G=1.5947 (adv=0.6727, cycle=0.0745, id=0.0506)
[111/200] D=0.4186 G=1.6303 (adv=0.6984, cycle=0.0756, id=0.0502)
[112/200] D=0.4073 G=1.6408 (adv=0.7108, cycle=0.0757, id=0.0495)
[113/200] D=0.4025 G=1.6564 (adv=0.7167, cycle=0.0767, id=0.0493)
[114/200] D=0.4097 G=1.6563 (adv=0.7242, cycle=0.0761, id=0.0490)
[115/200] D=0.4069 G=1.6747 (adv=0.7373, cycle=0.0765, id=0.0494)
[116/200] D=0.3987 G=1.8481 (adv=0.8038, cycle=0.0855, id=0.0541)
[117/200] D=0.4000 G=1.6981 (adv=0.7415, cycle=0.0780, id=0.0504)
[118/200] D=0.4070 G=1.6707 (adv=0.7453, cycle=0.0755, id=0.0485)
[119/200] D=0.4145 G=1.6454 (adv=0.7380, cycle=0.0744, id=0.0468)
[120/200] D=0.4043 G=1.6921 (adv=0.7516, cycle=0.0768, id=0.0493)
[121/200] D=0.4002 G=1.6782 (adv=0.7501, cycle=0.0761, id=0.0477)
[122/200] D=0.4062 G=1.7099 (adv=0.7561, cycle=0.0783, id=0.0489)
[123/200] D=0.4097 G=1.6964 (adv=0.7495, cycle=0.0776, id=0.0488)
[124/200] D=0.4033 G=1.6832 (adv=0.7572, cycle=0.0759, id=0.0478)
[125/200] D=0.4051 G=1.6815 (adv=0.7501, cycle=0.0764, id=0.0479)
[126/200] D=0.4045 G=1.6783 (adv=0.7478, cycle=0.0764, id=0.0476)
[127/200] D=0.7938 G=2.2142 (adv=1.0141, cycle=0.0988, id=0.0605)
[128/200] D=0.4601 G=1.4853 (adv=0.5759, cycle=0.0731, id=0.0509)
[129/200] D=0.4360 G=1.4696 (adv=0.6164, cycle=0.0686, id=0.0476)
[130/200] D=0.4296 G=1.4691 (adv=0.6359, cycle=0.0676, id=0.0451)
[131/200] D=0.4250 G=1.5099 (adv=0.6565, cycle=0.0692, id=0.0462)
[132/200] D=0.4228 G=1.5426 (adv=0.6720, cycle=0.0710, id=0.0458)
[133/200] D=0.4151 G=1.5306 (adv=0.6820, cycle=0.0694, id=0.0440)
[134/200] D=0.4088 G=1.5711 (adv=0.7045, cycle=0.0710, id=0.0447)
[135/200] D=0.4070 G=1.5728 (adv=0.7092, cycle=0.0709, id=0.0443)
[136/200] D=0.4024 G=1.5970 (adv=0.7225, cycle=0.0718, id=0.0448)
[137/200] D=0.4073 G=1.5849 (adv=0.7193, cycle=0.0712, id=0.0438)
[138/200] D=0.4049 G=1.6003 (adv=0.7258, cycle=0.0718, id=0.0448)
[139/200] D=0.4095 G=1.5768 (adv=0.7182, cycle=0.0707, id=0.0434)
[140/200] D=0.4045 G=1.5872 (adv=0.7264, cycle=0.0708, id=0.0437)
[141/200] D=0.4058 G=1.5952 (adv=0.7313, cycle=0.0712, id=0.0435)
[142/200] D=0.4026 G=1.5853 (adv=0.7282, cycle=0.0706, id=0.0431)
[143/200] D=0.4064 G=1.5950 (adv=0.7320, cycle=0.0713, id=0.0429)
[144/200] D=0.4096 G=1.5900 (adv=0.7271, cycle=0.0711, id=0.0435)
[145/200] D=0.4113 G=1.5818 (adv=0.7275, cycle=0.0704, id=0.0428)
[146/200] D=0.4098 G=1.5741 (adv=0.7249, cycle=0.0702, id=0.0421)
[147/200] D=0.4131 G=1.5808 (adv=0.7243, cycle=0.0707, id=0.0428)
[148/200] D=0.4100 G=1.5618 (adv=0.7247, cycle=0.0692, id=0.0415)
[149/200] D=0.4087 G=1.5548 (adv=0.7254, cycle=0.0686, id=0.0411)
[150/200] D=0.4021 G=1.6151 (adv=0.7479, cycle=0.0717, id=0.0430)
[151/200] D=0.4018 G=1.5753 (adv=0.7353, cycle=0.0696, id=0.0412)
[152/200] D=0.4103 G=1.5539 (adv=0.7245, cycle=0.0686, id=0.0411)
[153/200] D=0.4081 G=1.5599 (adv=0.7272, cycle=0.0689, id=0.0410)
[154/200] D=0.4119 G=1.5535 (adv=0.7245, cycle=0.0686, id=0.0408)
[155/200] D=0.4087 G=1.5512 (adv=0.7303, cycle=0.0680, id=0.0402)
[156/200] D=0.4086 G=1.5511 (adv=0.7286, cycle=0.0681, id=0.0404)
[157/200] D=0.4077 G=1.5539 (adv=0.7325, cycle=0.0680, id=0.0404)
[158/200] D=0.4074 G=1.5493 (adv=0.7336, cycle=0.0675, id=0.0402)
[159/200] D=0.4091 G=1.5351 (adv=0.7218, cycle=0.0673, id=0.0401)
[160/200] D=0.4123 G=1.5329 (adv=0.7230, cycle=0.0672, id=0.0393)
[161/200] D=0.4065 G=1.5394 (adv=0.7316, cycle=0.0670, id=0.0395)
[162/200] D=0.4105 G=1.5249 (adv=0.7251, cycle=0.0662, id=0.0393)
[163/200] D=0.4060 G=1.5238 (adv=0.7247, cycle=0.0664, id=0.0386)
[164/200] D=0.4047 G=1.5268 (adv=0.7298, cycle=0.0662, id=0.0386)
[165/200] D=0.4073 G=1.5149 (adv=0.7230, cycle=0.0658, id=0.0382)
[166/200] D=0.4072 G=1.5286 (adv=0.7260, cycle=0.0667, id=0.0389)
[167/200] D=0.4094 G=1.5107 (adv=0.7220, cycle=0.0655, id=0.0383)
[168/200] D=0.4086 G=1.5178 (adv=0.7220, cycle=0.0661, id=0.0386)
[169/200] D=0.4046 G=1.5239 (adv=0.7281, cycle=0.0660, id=0.0388)
[170/200] D=0.4060 G=1.5131 (adv=0.7280, cycle=0.0652, id=0.0380)
[171/200] D=0.4045 G=1.5163 (adv=0.7270, cycle=0.0657, id=0.0378)
[172/200] D=0.4021 G=1.5085 (adv=0.7284, cycle=0.0648, id=0.0376)
[173/200] D=0.4060 G=1.4979 (adv=0.7211, cycle=0.0646, id=0.0373)
[174/200] D=0.4047 G=1.5004 (adv=0.7251, cycle=0.0645, id=0.0373)
[175/200] D=0.4047 G=1.5022 (adv=0.7269, cycle=0.0643, id=0.0377)
[176/200] D=0.4039 G=1.4836 (adv=0.7233, cycle=0.0634, id=0.0362)
[177/200] D=0.4055 G=1.4838 (adv=0.7186, cycle=0.0637, id=0.0366)
[178/200] D=0.4058 G=1.4816 (adv=0.7217, cycle=0.0633, id=0.0362)
[179/200] D=0.4052 G=1.4878 (adv=0.7282, cycle=0.0633, id=0.0363)
[180/200] D=0.4029 G=1.4719 (adv=0.7216, cycle=0.0624, id=0.0360)
[181/200] D=0.4022 G=1.4804 (adv=0.7217, cycle=0.0632, id=0.0363)
[182/200] D=0.4013 G=1.4799 (adv=0.7298, cycle=0.0624, id=0.0360)
[183/200] D=0.4031 G=1.4624 (adv=0.7234, cycle=0.0616, id=0.0351)
[184/200] D=0.4020 G=1.4802 (adv=0.7248, cycle=0.0628, id=0.0365)
[185/200] D=0.4027 G=1.4665 (adv=0.7228, cycle=0.0619, id=0.0356)
[186/200] D=0.4015 G=1.4698 (adv=0.7258, cycle=0.0619, id=0.0358)
[187/200] D=0.4018 G=1.4603 (adv=0.7239, cycle=0.0614, id=0.0350)
[188/200] D=0.3999 G=1.4634 (adv=0.7280, cycle=0.0612, id=0.0353)
[189/200] D=0.4028 G=1.4597 (adv=0.7205, cycle=0.0616, id=0.0352)
[190/200] D=0.3992 G=1.4734 (adv=0.7286, cycle=0.0618, id=0.0362)
[191/200] D=0.4009 G=1.4482 (adv=0.7200, cycle=0.0606, id=0.0349)
[192/200] D=0.4010 G=1.4493 (adv=0.7202, cycle=0.0607, id=0.0348)
[193/200] D=0.4001 G=1.4496 (adv=0.7228, cycle=0.0606, id=0.0346)
[194/200] D=0.4002 G=1.4491 (adv=0.7247, cycle=0.0603, id=0.0347)
[195/200] D=0.3994 G=1.4494 (adv=0.7241, cycle=0.0604, id=0.0346)
[196/200] D=0.4002 G=1.4445 (adv=0.7220, cycle=0.0602, id=0.0345)
[197/200] D=0.3988 G=1.4435 (adv=0.7240, cycle=0.0599, id=0.0345)
[198/200] D=0.3981 G=1.4432 (adv=0.7229, cycle=0.0599, id=0.0346)
[199/200] D=0.3967 G=1.4379 (adv=0.7245, cycle=0.0594, id=0.0340)
[200/200] D=0.3986 G=1.4433 (adv=0.7255, cycle=0.0597, id=0.0344)
