[1/200] D=0.4159 G=6.2713 (adv=0.8971, cycle=0.3647, id=0.3454)
[104/200] D=0.2718 G=3.0359 (adv=1.1700, cycle=0.1426, id=0.0880)
[105/200] D=0.2680 G=3.0159 (adv=1.1824, cycle=0.1406, id=0.0855)
[106/200] D=0.2695 G=3.0398 (adv=1.1827, cycle=0.1420, id=0.0875)
[107/200] D=0.2690 G=3.0115 (adv=1.1736, cycle=0.1405, id=0.0867)
[108/200] D=0.2742 G=3.0468 (adv=1.2009, cycle=0.1415, id=0.0861)
[109/200] D=0.2709 G=3.0584 (adv=1.1923, cycle=0.1433, id=0.0866)
[110/200] D=0.2725 G=3.0273 (adv=1.1994, cycle=0.1405, id=0.0845)
[111/200] D=0.2701 G=3.0051 (adv=1.1860, cycle=0.1399, id=0.0840)
[112/200] D=0.2681 G=3.0799 (adv=1.2174, cycle=0.1433, id=0.0860)
[113/200] D=0.2672 G=2.9929 (adv=1.1793, cycle=0.1394, id=0.0840)
[114/200] D=0.2725 G=2.9994 (adv=1.1943, cycle=0.1386, id=0.0838)
[115/200] D=0.2675 G=3.0414 (adv=1.2142, cycle=0.1410, id=0.0835)
[116/200] D=0.2721 G=2.9760 (adv=1.1805, cycle=0.1382, id=0.0826)
[117/200] D=0.2744 G=2.9870 (adv=1.1799, cycle=0.1391, id=0.0832)
[118/200] D=0.2673 G=2.9677 (adv=1.1780, cycle=0.1378, id=0.0823)
[119/200] D=0.2609 G=3.0585 (adv=1.2316, cycle=0.1413, id=0.0829)
[120/200] D=0.2673 G=3.0062 (adv=1.2043, cycle=0.1390, id=0.0824)
[121/200] D=0.2698 G=2.9577 (adv=1.1802, cycle=0.1372, id=0.0810)
[122/200] D=0.2724 G=2.9564 (adv=1.1805, cycle=0.1368, id=0.0815)
[123/200] D=0.2727 G=2.9543 (adv=1.1800, cycle=0.1369, id=0.0811)
[124/200] D=0.2655 G=2.9396 (adv=1.1748, cycle=0.1367, id=0.0795)
[125/200] D=0.2707 G=2.9497 (adv=1.1691, cycle=0.1378, id=0.0805)
[126/200] D=0.2692 G=2.9358 (adv=1.1858, cycle=0.1354, id=0.0793)
[127/200] D=0.2623 G=3.0001 (adv=1.2182, cycle=0.1372, id=0.0820)
[128/200] D=0.2642 G=2.9687 (adv=1.2032, cycle=0.1366, id=0.0800)
[129/200] D=0.2640 G=2.9346 (adv=1.1816, cycle=0.1358, id=0.0790)
[130/200] D=0.2642 G=2.9219 (adv=1.1768, cycle=0.1352, id=0.0787)
[131/200] D=0.2627 G=2.9335 (adv=1.1892, cycle=0.1348, id=0.0792)
[132/200] D=0.2628 G=2.9336 (adv=1.1855, cycle=0.1353, id=0.0791)
[133/200] D=0.2693 G=2.9111 (adv=1.1831, cycle=0.1334, id=0.0787)
[134/200] D=0.2661 G=2.9342 (adv=1.1929, cycle=0.1348, id=0.0787)
[135/200] D=0.2581 G=2.9422 (adv=1.2160, cycle=0.1338, id=0.0776)
[136/200] D=0.2636 G=2.9013 (adv=1.1792, cycle=0.1332, id=0.0781)
[137/200] D=0.2532 G=2.9556 (adv=1.2188, cycle=0.1348, id=0.0778)
[138/200] D=0.2555 G=2.9516 (adv=1.2123, cycle=0.1346, id=0.0786)
[139/200] D=0.2577 G=2.8887 (adv=1.1862, cycle=0.1317, id=0.0772)
[140/200] D=0.2653 G=2.9247 (adv=1.1991, cycle=0.1336, id=0.0779)
[141/200] D=0.2542 G=2.9005 (adv=1.2069, cycle=0.1314, id=0.0759)
[142/200] D=0.2549 G=2.8880 (adv=1.1885, cycle=0.1316, id=0.0767)
[143/200] D=0.2610 G=2.8859 (adv=1.1819, cycle=0.1320, id=0.0768)
[144/200] D=0.2575 G=2.9131 (adv=1.2033, cycle=0.1324, id=0.0772)
[145/200] D=0.2524 G=2.9106 (adv=1.2190, cycle=0.1314, id=0.0755)
[146/200] D=0.2576 G=2.8888 (adv=1.1969, cycle=0.1311, id=0.0762)
[147/200] D=0.2537 G=2.8760 (adv=1.1914, cycle=0.1306, id=0.0757)
[148/200] D=0.2550 G=2.8762 (adv=1.1848, cycle=0.1309, id=0.0766)
[149/200] D=0.2558 G=2.8843 (adv=1.1971, cycle=0.1310, id=0.0755)
[150/200] D=0.2475 G=2.8753 (adv=1.2043, cycle=0.1298, id=0.0746)
[151/200] D=0.2518 G=2.8571 (adv=1.2021, cycle=0.1287, id=0.0736)
[152/200] D=0.2529 G=2.8827 (adv=1.2026, cycle=0.1307, id=0.0747)
[153/200] D=0.2504 G=2.8607 (adv=1.1980, cycle=0.1295, id=0.0736)
[154/200] D=0.2510 G=2.8488 (adv=1.1862, cycle=0.1290, id=0.0744)
[155/200] D=0.2491 G=2.8767 (adv=1.2040, cycle=0.1300, id=0.0745)
[156/200] D=0.2463 G=2.8347 (adv=1.1909, cycle=0.1275, id=0.0737)
[157/200] D=0.2496 G=2.8539 (adv=1.2081, cycle=0.1283, id=0.0726)
[158/200] D=0.2463 G=2.8510 (adv=1.2022, cycle=0.1281, id=0.0735)
[159/200] D=0.2456 G=2.8334 (adv=1.1910, cycle=0.1279, id=0.0727)
[160/200] D=0.2464 G=2.8282 (adv=1.1921, cycle=0.1273, id=0.0726)
[161/200] D=0.2475 G=2.8322 (adv=1.1936, cycle=0.1274, id=0.0729)
[162/200] D=0.2401 G=2.8544 (adv=1.2101, cycle=0.1280, id=0.0729)
[163/200] D=0.2414 G=2.8406 (adv=1.2102, cycle=0.1267, id=0.0727)
[164/200] D=0.2423 G=2.8215 (adv=1.1958, cycle=0.1270, id=0.0712)
[165/200] D=0.2417 G=2.8224 (adv=1.2108, cycle=0.1255, id=0.0713)
[166/200] D=0.2357 G=2.8386 (adv=1.2201, cycle=0.1261, id=0.0716)
[167/200] D=0.2396 G=2.8256 (adv=1.2139, cycle=0.1256, id=0.0712)
[168/200] D=0.2375 G=2.8110 (adv=1.2100, cycle=0.1248, id=0.0706)
[169/200] D=0.2379 G=2.8230 (adv=1.2150, cycle=0.1251, id=0.0714)
[170/200] D=0.2364 G=2.8178 (adv=1.2206, cycle=0.1245, id=0.0704)
[171/200] D=0.2358 G=2.8097 (adv=1.2169, cycle=0.1240, id=0.0705)
[172/200] D=0.2334 G=2.8143 (adv=1.2165, cycle=0.1243, id=0.0710)
[173/200] D=0.2354 G=2.8270 (adv=1.2294, cycle=0.1245, id=0.0706)
[174/200] D=0.2293 G=2.8168 (adv=1.2322, cycle=0.1235, id=0.0700)
[175/200] D=0.2264 G=2.8520 (adv=1.2527, cycle=0.1246, id=0.0706)
[176/200] D=0.2296 G=2.8039 (adv=1.2258, cycle=0.1229, id=0.0698)
[177/200] D=0.2300 G=2.8062 (adv=1.2274, cycle=0.1231, id=0.0697)
[178/200] D=0.2269 G=2.8211 (adv=1.2381, cycle=0.1235, id=0.0695)
[179/200] D=0.2231 G=2.8055 (adv=1.2373, cycle=0.1224, id=0.0688)
[180/200] D=0.2253 G=2.8043 (adv=1.2412, cycle=0.1219, id=0.0689)
[181/200] D=0.2245 G=2.7943 (adv=1.2370, cycle=0.1214, id=0.0686)
[182/200] D=0.2222 G=2.8020 (adv=1.2436, cycle=0.1217, id=0.0682)
[183/200] D=0.2230 G=2.7967 (adv=1.2436, cycle=0.1212, id=0.0683)
[184/200] D=0.2223 G=2.8230 (adv=1.2493, cycle=0.1226, id=0.0696)
[185/200] D=0.2227 G=2.7803 (adv=1.2355, cycle=0.1206, id=0.0679)
[186/200] D=0.2190 G=2.8076 (adv=1.2574, cycle=0.1210, id=0.0680)
[187/200] D=0.2193 G=2.7876 (adv=1.2512, cycle=0.1200, id=0.0673)
[188/200] D=0.2176 G=2.7805 (adv=1.2504, cycle=0.1193, id=0.0674)
[189/200] D=0.2182 G=2.7906 (adv=1.2520, cycle=0.1200, id=0.0677)
[190/200] D=0.2183 G=2.7869 (adv=1.2466, cycle=0.1200, id=0.0680)
[191/200] D=0.2168 G=2.7838 (adv=1.2598, cycle=0.1188, id=0.0671)
[192/200] D=0.2148 G=2.7787 (adv=1.2581, cycle=0.1187, id=0.0667)
[193/200] D=0.2157 G=2.7831 (adv=1.2564, cycle=0.1191, id=0.0672)
[194/200] D=0.2129 G=2.7668 (adv=1.2562, cycle=0.1178, id=0.0664)
[195/200] D=0.2135 G=2.7665 (adv=1.2572, cycle=0.1176, id=0.0667)
[196/200] D=0.2127 G=2.7705 (adv=1.2613, cycle=0.1177, id=0.0664)
[197/200] D=0.2132 G=2.7580 (adv=1.2617, cycle=0.1170, id=0.0653)
[198/200] D=0.2098 G=2.7616 (adv=1.2699, cycle=0.1165, id=0.0654)
[199/200] D=0.2091 G=2.7561 (adv=1.2661, cycle=0.1163, id=0.0654)
[200/200] D=0.2085 G=2.7685 (adv=1.2784, cycle=0.1162, id=0.0657)
