[1/200] D=0.4340 G=5.9626 (adv=0.8081, cycle=0.3511, id=0.3287)
[2/200] D=0.3641 G=4.3214 (adv=0.8255, cycle=0.2388, id=0.2216)
[3/200] D=0.3358 G=4.0402 (adv=0.9482, cycle=0.2121, id=0.1941)
[4/200] D=0.3432 G=3.7943 (adv=0.8098, cycle=0.2083, id=0.1803)
[5/200] D=0.3644 G=3.5426 (adv=0.8218, cycle=0.1904, id=0.1633)
[6/200] D=0.3659 G=3.4140 (adv=0.8358, cycle=0.1817, id=0.1523)
[7/200] D=0.3439 G=3.3888 (adv=0.8544, cycle=0.1795, id=0.1479)
[8/200] D=0.3629 G=3.3606 (adv=0.8513, cycle=0.1786, id=0.1447)
[9/200] D=0.3932 G=3.2734 (adv=0.8952, cycle=0.1696, id=0.1364)
[10/200] D=0.4132 G=2.9485 (adv=0.7180, cycle=0.1584, id=0.1292)
[11/200] D=0.3584 G=3.0721 (adv=0.8144, cycle=0.1610, id=0.1296)
[12/200] D=0.3853 G=3.0356 (adv=0.8521, cycle=0.1566, id=0.1235)
[13/200] D=0.3399 G=2.9865 (adv=0.8517, cycle=0.1528, id=0.1214)
[14/200] D=0.3367 G=2.9904 (adv=0.8860, cycle=0.1513, id=0.1182)
[15/200] D=0.3506 G=2.9775 (adv=0.8708, cycle=0.1516, id=0.1182)
[16/200] D=0.3593 G=2.9662 (adv=0.8857, cycle=0.1502, id=0.1158)
[17/200] D=0.3507 G=2.8952 (adv=0.8889, cycle=0.1447, id=0.1119)
[18/200] D=0.4530 G=2.8324 (adv=0.8592, cycle=0.1423, id=0.1100)
[19/200] D=0.3697 G=2.6760 (adv=0.7567, cycle=0.1383, id=0.1072)
[20/200] D=0.3437 G=2.7411 (adv=0.8499, cycle=0.1363, id=0.1057)
[21/200] D=0.3455 G=2.7988 (adv=0.8714, cycle=0.1396, id=0.1063)
[22/200] D=0.3457 G=2.8163 (adv=0.8817, cycle=0.1412, id=0.1046)
[23/200] D=0.3498 G=2.8048 (adv=0.8884, cycle=0.1399, id=0.1035)
[24/200] D=0.3486 G=2.8163 (adv=0.8886, cycle=0.1409, id=0.1038)
[25/200] D=0.3508 G=2.7605 (adv=0.8722, cycle=0.1377, id=0.1023)
[26/200] D=0.3609 G=2.7237 (adv=0.8780, cycle=0.1347, id=0.0996)
[27/200] D=0.3562 G=2.7556 (adv=0.8867, cycle=0.1375, id=0.0988)
[28/200] D=0.5030 G=2.9539 (adv=0.9398, cycle=0.1470, id=0.1088)
[29/200] D=0.3858 G=2.5480 (adv=0.7783, cycle=0.1291, id=0.0956)
[30/200] D=0.3815 G=2.5867 (adv=0.8064, cycle=0.1292, id=0.0976)
[31/200] D=0.3874 G=2.5745 (adv=0.8369, cycle=0.1267, id=0.0941)
[32/200] D=0.3524 G=2.5936 (adv=0.8467, cycle=0.1285, id=0.0924)
[33/200] D=0.3917 G=2.7181 (adv=0.9062, cycle=0.1321, id=0.0982)
[34/200] D=0.4297 G=2.4145 (adv=0.7156, cycle=0.1243, id=0.0912)
[35/200] D=0.3588 G=2.4797 (adv=0.8006, cycle=0.1232, id=0.0894)
[36/200] D=0.3569 G=2.5891 (adv=0.8409, cycle=0.1284, id=0.0929)
[37/200] D=0.3673 G=2.5346 (adv=0.8425, cycle=0.1250, id=0.0884)
[38/200] D=0.3632 G=2.6026 (adv=0.8694, cycle=0.1286, id=0.0895)
[39/200] D=0.3716 G=2.5161 (adv=0.8440, cycle=0.1237, id=0.0869)
[40/200] D=0.3512 G=2.6293 (adv=0.9043, cycle=0.1265, id=0.0919)
[41/200] D=0.3542 G=2.5600 (adv=0.8741, cycle=0.1246, id=0.0879)
[42/200] D=0.3633 G=2.6046 (adv=0.8794, cycle=0.1284, id=0.0883)
[43/200] D=0.3665 G=2.5439 (adv=0.8696, cycle=0.1238, id=0.0873)
[44/200] D=0.3675 G=2.6094 (adv=0.8884, cycle=0.1275, id=0.0893)
[45/200] D=0.3586 G=2.5873 (adv=0.8890, cycle=0.1250, id=0.0896)
[46/200] D=0.3604 G=2.5928 (adv=0.8952, cycle=0.1258, id=0.0879)
[47/200] D=0.3557 G=2.5764 (adv=0.8863, cycle=0.1254, id=0.0872)
[48/200] D=0.5393 G=2.4967 (adv=0.8799, cycle=0.1194, id=0.0845)
[49/200] D=0.4365 G=2.1514 (adv=0.6644, cycle=0.1088, id=0.0798)
[50/200] D=0.5973 G=2.6046 (adv=0.8337, cycle=0.1293, id=0.0956)
[51/200] D=0.4105 G=2.2052 (adv=0.6811, cycle=0.1112, id=0.0824)
[52/200] D=0.4037 G=2.2674 (adv=0.7202, cycle=0.1131, id=0.0832)
[53/200] D=0.3920 G=2.2732 (adv=0.7471, cycle=0.1115, id=0.0821)
[54/200] D=0.3858 G=2.2907 (adv=0.7675, cycle=0.1113, id=0.0821)
[55/200] D=0.3817 G=2.3116 (adv=0.7804, cycle=0.1123, id=0.0816)
[56/200] D=0.3778 G=2.3357 (adv=0.7938, cycle=0.1136, id=0.0813)
[57/200] D=0.3696 G=2.3909 (adv=0.8352, cycle=0.1145, id=0.0822)
[58/200] D=0.3680 G=2.3393 (adv=0.8257, cycle=0.1123, id=0.0781)
[59/200] D=0.3616 G=2.4648 (adv=0.8523, cycle=0.1192, id=0.0842)
[60/200] D=0.3572 G=2.4247 (adv=0.8710, cycle=0.1151, id=0.0806)
[61/200] D=0.3597 G=2.4756 (adv=0.8738, cycle=0.1194, id=0.0816)
[62/200] D=0.3552 G=2.4622 (adv=0.8957, cycle=0.1162, id=0.0810)
[63/200] D=0.3537 G=2.4203 (adv=0.8547, cycle=0.1169, id=0.0794)
[64/200] D=0.3580 G=2.4887 (adv=0.8998, cycle=0.1189, id=0.0799)
[65/200] D=0.3575 G=2.4695 (adv=0.8815, cycle=0.1186, id=0.0804)
[66/200] D=0.3583 G=2.5062 (adv=0.8779, cycle=0.1215, id=0.0827)
[67/200] D=0.4992 G=2.5220 (adv=0.9234, cycle=0.1194, id=0.0809)
[68/200] D=0.3857 G=2.3125 (adv=0.8049, cycle=0.1108, id=0.0799)
[69/200] D=0.3845 G=2.3106 (adv=0.8039, cycle=0.1117, id=0.0779)
[70/200] D=0.6475 G=2.6586 (adv=1.0264, cycle=0.1216, id=0.0832)
[71/200] D=0.4491 G=2.0249 (adv=0.6149, cycle=0.1030, id=0.0760)
[72/200] D=0.4354 G=2.0319 (adv=0.6472, cycle=0.1010, id=0.0750)
[73/200] D=0.4220 G=2.0485 (adv=0.6699, cycle=0.1011, id=0.0734)
[74/200] D=0.4131 G=2.1119 (adv=0.7004, cycle=0.1039, id=0.0744)
[75/200] D=0.4060 G=2.0856 (adv=0.7081, cycle=0.1012, id=0.0732)
[76/200] D=0.3935 G=2.1936 (adv=0.7537, cycle=0.1067, id=0.0747)
[77/200] D=0.3725 G=2.2391 (adv=0.8082, cycle=0.1070, id=0.0721)
