[1/200] D=0.4816 G=6.2872 (adv=0.9663, cycle=0.3194, id=0.2977)
[117/200] D=0.3553 G=2.4547 (adv=0.9018, cycle=0.1033, id=0.0626)
[118/200] D=0.2433 G=2.9248 (adv=1.2122, cycle=0.1147, id=0.0673)
[119/200] D=0.2126 G=3.0129 (adv=1.3244, cycle=0.1130, id=0.0664)
[120/200] D=0.2063 G=3.1016 (adv=1.3724, cycle=0.1160, id=0.0674)
[121/200] D=0.2056 G=3.0812 (adv=1.3684, cycle=0.1145, id=0.0677)
[122/200] D=0.2077 G=3.0092 (adv=1.3582, cycle=0.1107, id=0.0646)
[123/200] D=0.5632 G=3.5658 (adv=1.4952, cycle=0.1382, id=0.0825)
[124/200] D=0.2813 G=2.8077 (adv=1.1466, cycle=0.1093, id=0.0699)
[125/200] D=0.2680 G=2.7008 (adv=1.1693, cycle=0.1008, id=0.0645)
[126/200] D=0.2426 G=2.7675 (adv=1.2204, cycle=0.1020, id=0.0647)
[127/200] D=0.2186 G=2.8354 (adv=1.2573, cycle=0.1047, id=0.0643)
[128/200] D=0.2023 G=2.9021 (adv=1.3011, cycle=0.1066, id=0.0644)
[129/200] D=0.1969 G=3.0332 (adv=1.3488, cycle=0.1121, id=0.0678)
[130/200] D=0.2016 G=2.9825 (adv=1.3486, cycle=0.1095, id=0.0640)
[131/200] D=0.3543 G=2.7080 (adv=1.1071, cycle=0.1067, id=0.0640)
[132/200] D=0.2673 G=2.6424 (adv=1.0805, cycle=0.1046, id=0.0613)
[133/200] D=0.2079 G=2.9474 (adv=1.3048, cycle=0.1101, id=0.0643)
[134/200] D=0.2052 G=2.9485 (adv=1.3399, cycle=0.1081, id=0.0623)
[135/200] D=0.2026 G=2.9904 (adv=1.3572, cycle=0.1097, id=0.0633)
[136/200] D=0.2009 G=2.9969 (adv=1.3616, cycle=0.1100, id=0.0631)
[137/200] D=0.2029 G=3.0195 (adv=1.3726, cycle=0.1106, id=0.0640)
[138/200] D=0.2068 G=2.9996 (adv=1.3652, cycle=0.1098, id=0.0633)
[139/200] D=0.2055 G=2.9987 (adv=1.3678, cycle=0.1096, id=0.0631)
[140/200] D=0.2032 G=2.9982 (adv=1.3669, cycle=0.1095, id=0.0635)
[141/200] D=0.1964 G=3.0067 (adv=1.3935, cycle=0.1083, id=0.0627)
[142/200] D=0.2008 G=2.9920 (adv=1.3801, cycle=0.1083, id=0.0625)
[143/200] D=0.2014 G=3.0035 (adv=1.3790, cycle=0.1093, id=0.0626)
[144/200] D=0.2020 G=2.9782 (adv=1.3784, cycle=0.1077, id=0.0615)
[145/200] D=0.1968 G=2.9824 (adv=1.3822, cycle=0.1075, id=0.0619)
[146/200] D=0.2006 G=2.9880 (adv=1.3858, cycle=0.1078, id=0.0617)
[147/200] D=0.1942 G=2.9888 (adv=1.3952, cycle=0.1071, id=0.0616)
[148/200] D=0.1980 G=2.9910 (adv=1.3992, cycle=0.1069, id=0.0618)
[149/200] D=0.1918 G=3.0097 (adv=1.4042, cycle=0.1079, id=0.0622)
[150/200] D=0.1965 G=2.9615 (adv=1.3930, cycle=0.1056, id=0.0604)
[151/200] D=0.1966 G=2.9784 (adv=1.4068, cycle=0.1058, id=0.0603)
[152/200] D=0.1887 G=2.9707 (adv=1.4016, cycle=0.1056, id=0.0604)
[153/200] D=0.1896 G=2.9675 (adv=1.4002, cycle=0.1056, id=0.0600)
[154/200] D=0.1926 G=2.9497 (adv=1.3923, cycle=0.1051, id=0.0593)
[155/200] D=0.1898 G=2.9644 (adv=1.4088, cycle=0.1048, id=0.0596)
[156/200] D=0.1902 G=2.9729 (adv=1.4076, cycle=0.1056, id=0.0596)
[157/200] D=0.1891 G=2.9581 (adv=1.4023, cycle=0.1049, id=0.0594)
[158/200] D=0.1915 G=2.9507 (adv=1.3976, cycle=0.1049, id=0.0589)
[159/200] D=0.1904 G=2.9480 (adv=1.3988, cycle=0.1045, id=0.0590)
[160/200] D=0.1893 G=2.9407 (adv=1.3991, cycle=0.1041, id=0.0586)
[161/200] D=0.1883 G=2.9530 (adv=1.4057, cycle=0.1046, id=0.0585)
[162/200] D=0.1883 G=2.9488 (adv=1.4062, cycle=0.1042, id=0.0583)
[163/200] D=0.1852 G=2.9239 (adv=1.3918, cycle=0.1035, id=0.0580)
[164/200] D=0.1884 G=2.9340 (adv=1.4050, cycle=0.1034, id=0.0577)
[165/200] D=0.1864 G=2.9347 (adv=1.4061, cycle=0.1033, id=0.0577)
[166/200] D=0.1863 G=2.9256 (adv=1.4082, cycle=0.1026, id=0.0573)
[167/200] D=0.1873 G=2.9300 (adv=1.4092, cycle=0.1028, id=0.0575)
[168/200] D=0.1865 G=2.9262 (adv=1.4095, cycle=0.1026, id=0.0570)
[169/200] D=0.1871 G=2.9133 (adv=1.4012, cycle=0.1023, id=0.0568)
[170/200] D=0.1865 G=2.9030 (adv=1.3999, cycle=0.1017, id=0.0565)
[171/200] D=0.1854 G=2.9050 (adv=1.3995, cycle=0.1019, id=0.0565)
[172/200] D=0.1856 G=2.8998 (adv=1.3987, cycle=0.1016, id=0.0563)
[173/200] D=0.1869 G=2.9094 (adv=1.4057, cycle=0.1018, id=0.0565)
[174/200] D=0.1836 G=2.9148 (adv=1.4157, cycle=0.1015, id=0.0562)
[175/200] D=0.1852 G=2.9009 (adv=1.4083, cycle=0.1010, id=0.0560)
[176/200] D=0.1850 G=2.8936 (adv=1.4035, cycle=0.1010, id=0.0556)
[177/200] D=0.1870 G=2.8844 (adv=1.3954, cycle=0.1009, id=0.0556)
[178/200] D=0.1848 G=2.9021 (adv=1.4050, cycle=0.1015, id=0.0559)
[179/200] D=0.1841 G=2.8830 (adv=1.3985, cycle=0.1007, id=0.0552)
[180/200] D=0.1842 G=2.8878 (adv=1.4031, cycle=0.1007, id=0.0552)
[181/200] D=0.1854 G=2.8754 (adv=1.3911, cycle=0.1008, id=0.0549)
[182/200] D=0.1839 G=2.8901 (adv=1.4019, cycle=0.1009, id=0.0555)
[183/200] D=0.1868 G=2.8592 (adv=1.3818, cycle=0.1003, id=0.0547)
[184/200] D=0.1852 G=2.8853 (adv=1.3971, cycle=0.1010, id=0.0552)
[185/200] D=0.1852 G=2.8746 (adv=1.3927, cycle=0.1006, id=0.0549)
[186/200] D=0.1855 G=2.8614 (adv=1.3861, cycle=0.1002, id=0.0545)
[187/200] D=0.1855 G=2.8681 (adv=1.3875, cycle=0.1007, id=0.0545)
[188/200] D=0.1857 G=2.8591 (adv=1.3788, cycle=0.1006, id=0.0546)
[189/200] D=0.1862 G=2.8658 (adv=1.3741, cycle=0.1014, id=0.0551)
[190/200] D=0.1860 G=2.8632 (adv=1.3775, cycle=0.1010, id=0.0548)
[191/200] D=0.1861 G=2.8586 (adv=1.3759, cycle=0.1009, id=0.0545)
[192/200] D=0.1864 G=2.8624 (adv=1.3775, cycle=0.1010, id=0.0546)
[193/200] D=0.1845 G=2.8657 (adv=1.3755, cycle=0.1014, id=0.0548)
[194/200] D=0.1857 G=2.8564 (adv=1.3697, cycle=0.1011, id=0.0546)
[195/200] D=0.1846 G=2.8599 (adv=1.3679, cycle=0.1015, id=0.0548)
[196/200] D=0.1842 G=2.8645 (adv=1.3677, cycle=0.1018, id=0.0551)
[197/200] D=0.1836 G=2.8619 (adv=1.3644, cycle=0.1018, id=0.0551)
[198/200] D=0.1837 G=2.8675 (adv=1.3615, cycle=0.1024, id=0.0554)
[199/200] D=0.1823 G=2.8558 (adv=1.3670, cycle=0.1013, id=0.0546)
[200/200] D=0.1820 G=2.8323 (adv=1.3488, cycle=0.1009, id=0.0545)
