[1/200] D=0.4151 G=7.0714 (adv=0.7836, cycle=0.4196, id=0.4184)
[2/200] D=0.3655 G=5.6778 (adv=0.8824, cycle=0.3178, id=0.3234)
[3/200] D=0.3416 G=5.4644 (adv=0.9138, cycle=0.3008, id=0.3085)
[4/200] D=0.3364 G=5.4359 (adv=0.9755, cycle=0.2948, id=0.3026)
[5/200] D=0.3090 G=5.3138 (adv=0.9914, cycle=0.2853, id=0.2939)
[6/200] D=0.2883 G=5.2258 (adv=1.0748, cycle=0.2740, id=0.2822)
[7/200] D=0.2611 G=5.4672 (adv=1.1717, cycle=0.2874, id=0.2844)
[8/200] D=0.2494 G=5.2893 (adv=1.2018, cycle=0.2708, id=0.2760)
[9/200] D=0.2360 G=5.3611 (adv=1.2304, cycle=0.2751, id=0.2760)
[10/200] D=0.2349 G=5.2745 (adv=1.2584, cycle=0.2670, id=0.2692)
[11/200] D=0.4050 G=5.0462 (adv=1.0605, cycle=0.2643, id=0.2686)
[12/200] D=0.2690 G=4.9413 (adv=1.0860, cycle=0.2556, id=0.2598)
[13/200] D=0.2335 G=5.1560 (adv=1.2117, cycle=0.2621, id=0.2648)
[14/200] D=0.2152 G=5.1173 (adv=1.2820, cycle=0.2528, id=0.2614)
[15/200] D=0.2301 G=5.2083 (adv=1.2864, cycle=0.2605, id=0.2634)
[16/200] D=0.1991 G=5.2485 (adv=1.3564, cycle=0.2594, id=0.2597)
[17/200] D=0.2012 G=5.2330 (adv=1.3470, cycle=0.2601, id=0.2570)
[18/200] D=0.2832 G=5.0174 (adv=1.2865, cycle=0.2479, id=0.2503)
[19/200] D=0.3086 G=4.7205 (adv=1.0566, cycle=0.2428, id=0.2472)
[20/200] D=0.1803 G=5.2438 (adv=1.4520, cycle=0.2512, id=0.2559)
[21/200] D=0.2202 G=5.1188 (adv=1.3133, cycle=0.2527, id=0.2556)
[22/200] D=0.2101 G=5.1006 (adv=1.3428, cycle=0.2494, id=0.2528)
[23/200] D=0.2348 G=4.9802 (adv=1.2467, cycle=0.2470, id=0.2528)
[24/200] D=0.2244 G=5.0779 (adv=1.3198, cycle=0.2501, id=0.2513)
[25/200] D=0.2252 G=5.0589 (adv=1.2996, cycle=0.2492, id=0.2534)
[26/200] D=0.1902 G=5.1349 (adv=1.4748, cycle=0.2422, id=0.2476)
[27/200] D=0.2359 G=4.9222 (adv=1.2784, cycle=0.2427, id=0.2433)
[28/200] D=0.3063 G=5.0727 (adv=1.3304, cycle=0.2504, id=0.2477)
[29/200] D=0.3027 G=4.6900 (adv=1.0444, cycle=0.2425, id=0.2441)
[30/200] D=0.2897 G=4.6821 (adv=1.1242, cycle=0.2371, id=0.2375)
[31/200] D=0.2080 G=4.9380 (adv=1.3292, cycle=0.2400, id=0.2418)
[32/200] D=0.1846 G=5.1105 (adv=1.4497, cycle=0.2440, id=0.2442)
[33/200] D=0.2058 G=5.0198 (adv=1.3204, cycle=0.2469, id=0.2461)
[34/200] D=0.1827 G=5.2805 (adv=1.4818, cycle=0.2531, id=0.2536)
[35/200] D=0.1646 G=5.1949 (adv=1.4428, cycle=0.2508, id=0.2489)
[36/200] D=0.1914 G=5.0895 (adv=1.4377, cycle=0.2434, id=0.2435)
[37/200] D=0.2331 G=4.8507 (adv=1.2885, cycle=0.2381, id=0.2362)
[38/200] D=0.1896 G=4.9592 (adv=1.4013, cycle=0.2374, id=0.2367)
[39/200] D=0.1588 G=5.1226 (adv=1.5681, cycle=0.2371, id=0.2366)
[40/200] D=0.2008 G=5.0390 (adv=1.3718, cycle=0.2452, id=0.2431)
[41/200] D=0.1857 G=5.0231 (adv=1.4115, cycle=0.2390, id=0.2442)
[42/200] D=0.1825 G=5.0686 (adv=1.4850, cycle=0.2367, id=0.2434)
[43/200] D=0.3591 G=4.9988 (adv=1.4112, cycle=0.2387, id=0.2400)
[44/200] D=0.2058 G=4.6782 (adv=1.2174, cycle=0.2291, id=0.2340)
[45/200] D=0.1822 G=5.0331 (adv=1.4275, cycle=0.2405, id=0.2402)
[46/200] D=0.1695 G=4.8850 (adv=1.3833, cycle=0.2325, id=0.2353)
[47/200] D=0.1738 G=4.9525 (adv=1.4644, cycle=0.2313, id=0.2351)
[48/200] D=0.1776 G=4.9084 (adv=1.4515, cycle=0.2303, id=0.2309)
[49/200] D=0.1464 G=5.0924 (adv=1.5620, cycle=0.2354, id=0.2353)
[50/200] D=0.1658 G=5.0578 (adv=1.4743, cycle=0.2374, id=0.2420)
[51/200] D=0.1483 G=5.0812 (adv=1.5948, cycle=0.2319, id=0.2334)
[52/200] D=0.1477 G=5.2141 (adv=1.6016, cycle=0.2429, id=0.2367)
[53/200] D=0.1370 G=5.1650 (adv=1.5545, cycle=0.2418, id=0.2385)
[54/200] D=0.1627 G=5.2338 (adv=1.5328, cycle=0.2466, id=0.2469)
[55/200] D=0.1406 G=5.2020 (adv=1.5971, cycle=0.2416, id=0.2379)
[56/200] D=0.1982 G=4.8773 (adv=1.4626, cycle=0.2274, id=0.2282)
[57/200] D=0.1273 G=5.1582 (adv=1.6212, cycle=0.2367, id=0.2341)
[58/200] D=0.2741 G=5.0833 (adv=1.6958, cycle=0.2266, id=0.2244)
[59/200] D=0.2034 G=4.5304 (adv=1.2800, cycle=0.2160, id=0.2182)
[60/200] D=0.1819 G=4.6756 (adv=1.2857, cycle=0.2248, id=0.2283)
[61/200] D=0.1493 G=4.8796 (adv=1.5203, cycle=0.2234, id=0.2251)
[62/200] D=0.1571 G=4.8284 (adv=1.4249, cycle=0.2266, id=0.2276)
[63/200] D=0.1290 G=5.1410 (adv=1.6182, cycle=0.2359, id=0.2328)
[64/200] D=0.1307 G=4.9775 (adv=1.5472, cycle=0.2290, id=0.2280)
[65/200] D=0.1107 G=5.0450 (adv=1.6573, cycle=0.2253, id=0.2269)
[66/200] D=0.1244 G=5.0386 (adv=1.5571, cycle=0.2332, id=0.2299)
[67/200] D=0.1414 G=4.9560 (adv=1.5457, cycle=0.2278, id=0.2265)
[68/200] D=0.1410 G=5.0050 (adv=1.5677, cycle=0.2310, id=0.2254)
[69/200] D=0.1424 G=4.9441 (adv=1.5391, cycle=0.2274, id=0.2262)
[70/200] D=0.1374 G=4.9520 (adv=1.6129, cycle=0.2233, id=0.2212)
[71/200] D=0.1079 G=5.1737 (adv=1.7082, cycle=0.2326, id=0.2279)
[72/200] D=0.1306 G=4.8081 (adv=1.5450, cycle=0.2175, id=0.2176)
[73/200] D=0.1080 G=5.0268 (adv=1.7431, cycle=0.2190, id=0.2187)
[74/200] D=0.1217 G=4.8238 (adv=1.6060, cycle=0.2153, id=0.2129)
[75/200] D=0.2766 G=5.1138 (adv=1.7012, cycle=0.2286, id=0.2254)
[76/200] D=0.3828 G=5.3164 (adv=1.5241, cycle=0.2554, id=0.2477)
[77/200] D=0.2618 G=4.5877 (adv=1.1354, cycle=0.2281, id=0.2343)
[78/200] D=0.1968 G=4.7013 (adv=1.2863, cycle=0.2275, id=0.2280)
[79/200] D=0.1668 G=4.7144 (adv=1.3751, cycle=0.2203, id=0.2272)
[80/200] D=0.1494 G=4.7797 (adv=1.4345, cycle=0.2214, id=0.2262)
[81/200] D=0.1474 G=4.8637 (adv=1.4919, cycle=0.2250, id=0.2243)
[82/200] D=0.1326 G=4.9391 (adv=1.5591, cycle=0.2261, id=0.2238)
[83/200] D=0.1287 G=4.8988 (adv=1.5580, cycle=0.2247, id=0.2188)
