[1/200] D=0.4943 G=7.0639 (adv=0.7105, cycle=0.4318, id=0.4070)
[2/200] D=0.4099 G=4.5840 (adv=0.7380, cycle=0.2660, id=0.2371)
[3/200] D=0.3915 G=4.1075 (adv=0.7892, cycle=0.2293, id=0.2051)
[4/200] D=0.3836 G=3.9091 (adv=0.8063, cycle=0.2154, id=0.1897)
[5/200] D=0.3660 G=3.7461 (adv=0.8431, cycle=0.2025, id=0.1756)
[6/200] D=0.3611 G=3.6230 (adv=0.8697, cycle=0.1922, id=0.1663)
[7/200] D=0.3555 G=3.6018 (adv=0.8998, cycle=0.1896, id=0.1613)
[8/200] D=0.3451 G=3.4476 (adv=0.9048, cycle=0.1774, id=0.1538)
[9/200] D=0.3405 G=3.5058 (adv=0.9225, cycle=0.1814, id=0.1539)
[10/200] D=0.3404 G=3.4599 (adv=0.9350, cycle=0.1774, id=0.1502)
[11/200] D=0.3449 G=3.3763 (adv=0.9459, cycle=0.1711, id=0.1439)
[12/200] D=0.3468 G=3.3201 (adv=0.9343, cycle=0.1679, id=0.1414)
[13/200] D=0.3201 G=3.3442 (adv=0.9544, cycle=0.1685, id=0.1409)
[14/200] D=0.3187 G=3.5299 (adv=0.9978, cycle=0.1797, id=0.1470)
[15/200] D=0.3500 G=3.2249 (adv=0.9281, cycle=0.1625, id=0.1343)
[16/200] D=0.3315 G=3.2382 (adv=0.9507, cycle=0.1614, id=0.1348)
[17/200] D=0.3173 G=3.2559 (adv=0.9868, cycle=0.1611, id=0.1316)
[18/200] D=0.4093 G=3.1244 (adv=0.9187, cycle=0.1562, id=0.1287)
[19/200] D=0.3314 G=3.0645 (adv=0.9064, cycle=0.1527, id=0.1262)
[20/200] D=0.3098 G=3.3644 (adv=1.0327, cycle=0.1664, id=0.1336)
[21/200] D=0.3189 G=3.1060 (adv=0.9516, cycle=0.1532, id=0.1245)
[22/200] D=0.3224 G=3.1623 (adv=0.9743, cycle=0.1557, id=0.1262)
[23/200] D=0.3288 G=3.1695 (adv=0.9943, cycle=0.1551, id=0.1247)
[24/200] D=0.3245 G=3.1206 (adv=0.9792, cycle=0.1523, id=0.1236)
[25/200] D=0.3226 G=3.0621 (adv=0.9868, cycle=0.1479, id=0.1193)
[26/200] D=0.3191 G=3.1483 (adv=1.0156, cycle=0.1528, id=0.1209)
[27/200] D=0.3212 G=3.1696 (adv=1.0177, cycle=0.1541, id=0.1222)
[28/200] D=0.3269 G=3.0136 (adv=0.9776, cycle=0.1459, id=0.1154)
[29/200] D=0.3207 G=3.0648 (adv=1.0064, cycle=0.1480, id=0.1156)
[30/200] D=0.3571 G=3.0528 (adv=0.9921, cycle=0.1476, id=0.1168)
[31/200] D=0.3052 G=3.0417 (adv=1.0118, cycle=0.1459, id=0.1143)
[32/200] D=0.4500 G=2.8866 (adv=0.9070, cycle=0.1419, id=0.1121)
[33/200] D=0.3758 G=2.6550 (adv=0.8124, cycle=0.1312, id=0.1060)
[34/200] D=0.3461 G=2.7993 (adv=0.9040, cycle=0.1361, id=0.1068)
[35/200] D=0.3306 G=2.8962 (adv=0.9485, cycle=0.1403, id=0.1089)
[36/200] D=0.3206 G=3.0108 (adv=0.9853, cycle=0.1460, id=0.1132)
