[1/200] D=0.4587 G=5.6268 (adv=0.7518, cycle=0.3539, id=0.3341)
[68/200] D=0.4326 G=1.7839 (adv=0.6539, cycle=0.0878, id=0.0629)
[69/200] D=0.4310 G=1.8005 (adv=0.6674, cycle=0.0882, id=0.0628)
[70/200] D=0.4292 G=1.7936 (adv=0.6684, cycle=0.0880, id=0.0613)
[71/200] D=0.4267 G=1.8319 (adv=0.6842, cycle=0.0898, id=0.0623)
[72/200] D=0.4254 G=1.8280 (adv=0.6891, cycle=0.0893, id=0.0616)
[73/200] D=0.4216 G=1.8347 (adv=0.6936, cycle=0.0895, id=0.0616)
[74/200] D=0.4287 G=1.8269 (adv=0.6968, cycle=0.0888, id=0.0606)
[75/200] D=0.4220 G=1.8154 (adv=0.7020, cycle=0.0875, id=0.0596)
[76/200] D=0.4209 G=1.8673 (adv=0.7170, cycle=0.0906, id=0.0611)
[77/200] D=0.4128 G=1.8543 (adv=0.7237, cycle=0.0895, id=0.0590)
[78/200] D=0.4174 G=1.8771 (adv=0.7269, cycle=0.0912, id=0.0597)
[79/200] D=0.3895 G=2.1210 (adv=0.7975, cycle=0.1058, id=0.0663)
[80/200] D=0.4086 G=1.9056 (adv=0.7475, cycle=0.0921, id=0.0594)
[81/200] D=0.8045 G=3.5962 (adv=1.2283, cycle=0.1815, id=0.1382)
[82/200] D=0.3572 G=2.3539 (adv=0.7809, cycle=0.1218, id=0.0888)
[83/200] D=0.3596 G=2.2196 (adv=0.7855, cycle=0.1123, id=0.0777)
[84/200] D=0.3779 G=2.1342 (adv=0.7743, cycle=0.1073, id=0.0717)
[85/200] D=0.3932 G=2.0446 (adv=0.7631, cycle=0.1014, id=0.0668)
[86/200] D=0.3970 G=2.0088 (adv=0.7571, cycle=0.0989, id=0.0657)
[87/200] D=0.4019 G=1.9649 (adv=0.7402, cycle=0.0973, id=0.0629)
[88/200] D=0.4036 G=1.9550 (adv=0.7388, cycle=0.0965, id=0.0629)
[89/200] D=0.4113 G=1.9174 (adv=0.7489, cycle=0.0930, id=0.0597)
[90/200] D=0.3986 G=1.9117 (adv=0.7481, cycle=0.0927, id=0.0592)
[91/200] D=0.3962 G=1.9525 (adv=0.7671, cycle=0.0943, id=0.0607)
[92/200] D=0.3959 G=1.9467 (adv=0.7671, cycle=0.0940, id=0.0598)
[93/200] D=0.4185 G=1.9839 (adv=0.8042, cycle=0.0940, id=0.0600)
[94/200] D=0.6101 G=2.0155 (adv=0.7857, cycle=0.0969, id=0.0651)
[95/200] D=0.4408 G=1.7110 (adv=0.6382, cycle=0.0841, id=0.0581)
[96/200] D=0.4386 G=1.6897 (adv=0.6418, cycle=0.0822, id=0.0566)
[97/200] D=0.4270 G=1.7076 (adv=0.6701, cycle=0.0816, id=0.0554)
[98/200] D=0.4226 G=1.7592 (adv=0.6944, cycle=0.0842, id=0.0556)
[99/200] D=0.4106 G=1.8122 (adv=0.7150, cycle=0.0871, id=0.0566)
[100/200] D=0.4051 G=1.8186 (adv=0.7242, cycle=0.0873, id=0.0555)
[101/200] D=0.4018 G=1.8613 (adv=0.7394, cycle=0.0898, id=0.0561)
[102/200] D=0.3932 G=1.8444 (adv=0.7474, cycle=0.0878, id=0.0548)
[103/200] D=0.3979 G=1.8829 (adv=0.7695, cycle=0.0893, id=0.0551)
[104/200] D=0.3919 G=1.8962 (adv=0.7721, cycle=0.0902, id=0.0555)
[105/200] D=0.3933 G=1.8920 (adv=0.7734, cycle=0.0900, id=0.0547)
[106/200] D=0.3907 G=1.9396 (adv=0.7876, cycle=0.0928, id=0.0561)
[107/200] D=0.3937 G=1.8954 (adv=0.7803, cycle=0.0896, id=0.0547)
[108/200] D=0.3916 G=1.9097 (adv=0.7810, cycle=0.0909, id=0.0548)
[109/200] D=0.3996 G=1.9079 (adv=0.7917, cycle=0.0898, id=0.0546)
[110/200] D=0.5558 G=1.9539 (adv=0.8323, cycle=0.0894, id=0.0569)
[111/200] D=0.4229 G=1.7438 (adv=0.6908, cycle=0.0840, id=0.0533)
[112/200] D=0.4167 G=1.7698 (adv=0.7107, cycle=0.0848, id=0.0527)
[113/200] D=0.4079 G=1.7733 (adv=0.7214, cycle=0.0843, id=0.0522)
[114/200] D=0.4025 G=1.7954 (adv=0.7358, cycle=0.0850, id=0.0523)
[115/200] D=0.3958 G=1.8054 (adv=0.7463, cycle=0.0852, id=0.0517)
[116/200] D=0.3963 G=1.8011 (adv=0.7460, cycle=0.0851, id=0.0510)
[117/200] D=0.3887 G=1.8351 (adv=0.7683, cycle=0.0862, id=0.0512)
[118/200] D=0.3930 G=1.8545 (adv=0.7709, cycle=0.0877, id=0.0517)
[119/200] D=0.3957 G=1.8354 (adv=0.7646, cycle=0.0866, id=0.0512)
[120/200] D=0.3946 G=1.8295 (adv=0.7607, cycle=0.0868, id=0.0501)
[121/200] D=0.3979 G=1.8193 (adv=0.7596, cycle=0.0858, id=0.0505)
[122/200] D=0.3928 G=1.8472 (adv=0.7745, cycle=0.0868, id=0.0511)
[123/200] D=0.3961 G=1.7933 (adv=0.7586, cycle=0.0838, id=0.0492)
[124/200] D=0.3981 G=1.8271 (adv=0.7683, cycle=0.0858, id=0.0503)
[125/200] D=0.4005 G=1.8419 (adv=0.7758, cycle=0.0865, id=0.0503)
[126/200] D=0.3950 G=1.7848 (adv=0.7597, cycle=0.0831, id=0.0484)
[127/200] D=0.4001 G=1.8108 (adv=0.7687, cycle=0.0845, id=0.0492)
[128/200] D=0.3987 G=1.7994 (adv=0.7678, cycle=0.0838, id=0.0484)
[129/200] D=0.3964 G=1.7991 (adv=0.7707, cycle=0.0835, id=0.0484)
[130/200] D=0.3995 G=1.7925 (adv=0.7672, cycle=0.0834, id=0.0479)
[131/200] D=0.3933 G=1.8086 (adv=0.7671, cycle=0.0846, id=0.0489)
[132/200] D=0.4067 G=1.7759 (adv=0.7630, cycle=0.0824, id=0.0472)
[133/200] D=0.3904 G=1.8048 (adv=0.7661, cycle=0.0846, id=0.0481)
[134/200] D=0.3957 G=1.7786 (adv=0.7706, cycle=0.0821, id=0.0466)
[135/200] D=0.3965 G=1.7775 (adv=0.7665, cycle=0.0826, id=0.0463)
[136/200] D=0.3997 G=1.7842 (adv=0.7670, cycle=0.0827, id=0.0475)
[137/200] D=0.3931 G=1.7798 (adv=0.7724, cycle=0.0822, id=0.0463)
[138/200] D=0.3983 G=1.7721 (adv=0.7580, cycle=0.0826, id=0.0471)
[139/200] D=0.4043 G=1.7741 (adv=0.7663, cycle=0.0822, id=0.0465)
[140/200] D=0.3959 G=1.7953 (adv=0.7701, cycle=0.0839, id=0.0466)
[141/200] D=0.3953 G=1.7628 (adv=0.7622, cycle=0.0815, id=0.0464)
[142/200] D=0.3999 G=1.7606 (adv=0.7588, cycle=0.0816, id=0.0464)
[143/200] D=0.3984 G=1.7561 (adv=0.7631, cycle=0.0812, id=0.0453)
[144/200] D=0.3983 G=1.7423 (adv=0.7669, cycle=0.0797, id=0.0446)
[145/200] D=0.3990 G=1.7398 (adv=0.7627, cycle=0.0799, id=0.0447)
[146/200] D=0.3998 G=1.7476 (adv=0.7599, cycle=0.0809, id=0.0447)
[147/200] D=0.3974 G=1.7238 (adv=0.7538, cycle=0.0793, id=0.0442)
[148/200] D=0.3932 G=1.7607 (adv=0.7653, cycle=0.0816, id=0.0448)
[149/200] D=0.3982 G=1.7288 (adv=0.7628, cycle=0.0790, id=0.0441)
[150/200] D=0.3955 G=1.7283 (adv=0.7642, cycle=0.0790, id=0.0435)
[151/200] D=0.4024 G=1.7026 (adv=0.7443, cycle=0.0784, id=0.0436)
[152/200] D=0.3983 G=1.7128 (adv=0.7535, cycle=0.0786, id=0.0433)
[153/200] D=0.3998 G=1.6997 (adv=0.7532, cycle=0.0776, id=0.0427)
[154/200] D=0.3978 G=1.7236 (adv=0.7597, cycle=0.0789, id=0.0437)
[155/200] D=0.3907 G=1.7173 (adv=0.7661, cycle=0.0780, id=0.0427)
[156/200] D=0.3980 G=1.6979 (adv=0.7561, cycle=0.0772, id=0.0425)
[157/200] D=0.3991 G=1.7195 (adv=0.7558, cycle=0.0793, id=0.0426)
[158/200] D=0.3965 G=1.7026 (adv=0.7593, cycle=0.0774, id=0.0423)
[159/200] D=0.3986 G=1.6682 (adv=0.7410, cycle=0.0761, id=0.0416)
[160/200] D=0.3979 G=1.6980 (adv=0.7575, cycle=0.0772, id=0.0421)
[161/200] D=0.3990 G=1.6786 (adv=0.7543, cycle=0.0758, id=0.0416)
[162/200] D=0.4026 G=1.6539 (adv=0.7376, cycle=0.0752, id=0.0411)
[163/200] D=0.3962 G=1.6574 (adv=0.7480, cycle=0.0747, id=0.0407)
[164/200] D=0.4010 G=1.6489 (adv=0.7435, cycle=0.0744, id=0.0404)
[165/200] D=0.3988 G=1.6459 (adv=0.7451, cycle=0.0739, id=0.0403)
[166/200] D=0.4011 G=1.6562 (adv=0.7373, cycle=0.0755, id=0.0410)
[167/200] D=0.3983 G=1.6478 (adv=0.7425, cycle=0.0743, id=0.0407)
[168/200] D=0.3980 G=1.6478 (adv=0.7465, cycle=0.0740, id=0.0403)
[169/200] D=0.3992 G=1.6401 (adv=0.7421, cycle=0.0739, id=0.0398)
[170/200] D=0.4002 G=1.6220 (adv=0.7378, cycle=0.0727, id=0.0394)
[171/200] D=0.3994 G=1.6346 (adv=0.7402, cycle=0.0736, id=0.0397)
[172/200] D=0.4006 G=1.6213 (adv=0.7377, cycle=0.0727, id=0.0391)
[173/200] D=0.3988 G=1.6304 (adv=0.7400, cycle=0.0732, id=0.0397)
[174/200] D=0.3983 G=1.6179 (adv=0.7387, cycle=0.0724, id=0.0389)
[175/200] D=0.4004 G=1.6091 (adv=0.7387, cycle=0.0715, id=0.0387)
[176/200] D=0.4002 G=1.6212 (adv=0.7378, cycle=0.0726, id=0.0393)
[177/200] D=0.3997 G=1.6120 (adv=0.7389, cycle=0.0718, id=0.0389)
[178/200] D=0.3991 G=1.5951 (adv=0.7333, cycle=0.0710, id=0.0378)
[179/200] D=0.4025 G=1.5993 (adv=0.7353, cycle=0.0711, id=0.0383)
[180/200] D=0.3973 G=1.6007 (adv=0.7370, cycle=0.0711, id=0.0381)
[181/200] D=0.3986 G=1.5789 (adv=0.7306, cycle=0.0699, id=0.0374)
[182/200] D=0.4021 G=1.5890 (adv=0.7297, cycle=0.0708, id=0.0378)
[183/200] D=0.4000 G=1.5838 (adv=0.7316, cycle=0.0702, id=0.0376)
[184/200] D=0.4022 G=1.5746 (adv=0.7291, cycle=0.0696, id=0.0374)
[185/200] D=0.4022 G=1.5728 (adv=0.7279, cycle=0.0696, id=0.0373)
[186/200] D=0.4024 G=1.5623 (adv=0.7249, cycle=0.0689, id=0.0371)
[187/200] D=0.4020 G=1.5604 (adv=0.7247, cycle=0.0688, id=0.0369)
[188/200] D=0.3968 G=1.5674 (adv=0.7328, cycle=0.0687, id=0.0369)
[189/200] D=0.4015 G=1.5621 (adv=0.7263, cycle=0.0688, id=0.0370)
[190/200] D=0.4011 G=1.5490 (adv=0.7227, cycle=0.0680, id=0.0365)
[191/200] D=0.4004 G=1.5522 (adv=0.7258, cycle=0.0680, id=0.0365)
[192/200] D=0.3999 G=1.5514 (adv=0.7270, cycle=0.0679, id=0.0365)
[193/200] D=0.3993 G=1.5500 (adv=0.7252, cycle=0.0679, id=0.0365)
[194/200] D=0.4017 G=1.5494 (adv=0.7257, cycle=0.0678, id=0.0365)
[195/200] D=0.3990 G=1.5442 (adv=0.7253, cycle=0.0674, id=0.0362)
[196/200] D=0.3994 G=1.5405 (adv=0.7236, cycle=0.0673, id=0.0361)
[197/200] D=0.3990 G=1.5436 (adv=0.7252, cycle=0.0674, id=0.0362)
[198/200] D=0.3989 G=1.5407 (adv=0.7258, cycle=0.0672, id=0.0358)
[199/200] D=0.3979 G=1.5443 (adv=0.7271, cycle=0.0673, id=0.0362)
[200/200] D=0.3974 G=1.5544 (adv=0.7366, cycle=0.0673, id=0.0363)
