[1/200] D=0.4340 G=5.1214 (adv=0.7312, cycle=0.2983, id=0.2814)
[28/200] D=0.3951 G=2.6003 (adv=0.8277, cycle=0.1280, id=0.0986)
[29/200] D=0.3804 G=2.6705 (adv=0.8449, cycle=0.1318, id=0.1016)
[30/200] D=0.6196 G=2.7980 (adv=0.9212, cycle=0.1366, id=0.1022)
[31/200] D=0.4441 G=2.2842 (adv=0.6227, cycle=0.1187, id=0.0948)
[32/200] D=0.4297 G=2.3097 (adv=0.6757, cycle=0.1171, id=0.0926)
[33/200] D=0.4195 G=2.3184 (adv=0.7064, cycle=0.1151, id=0.0923)
[34/200] D=0.4117 G=2.4384 (adv=0.7483, cycle=0.1216, id=0.0948)
[35/200] D=0.4091 G=2.3910 (adv=0.7553, cycle=0.1180, id=0.0912)
[36/200] D=0.3983 G=2.4994 (adv=0.7859, cycle=0.1242, id=0.0942)
[37/200] D=0.3969 G=2.4365 (adv=0.7901, cycle=0.1192, id=0.0908)
[38/200] D=0.3924 G=2.5110 (adv=0.8138, cycle=0.1234, id=0.0927)
[39/200] D=0.3946 G=2.5035 (adv=0.8095, cycle=0.1241, id=0.0907)
[40/200] D=0.3948 G=2.5505 (adv=0.8188, cycle=0.1270, id=0.0924)
[41/200] D=0.3923 G=2.5008 (adv=0.8183, cycle=0.1228, id=0.0909)
[42/200] D=0.3933 G=2.5116 (adv=0.8214, cycle=0.1232, id=0.0917)
[43/200] D=0.3909 G=2.5250 (adv=0.8286, cycle=0.1242, id=0.0909)
[44/200] D=0.3979 G=2.4755 (adv=0.8263, cycle=0.1213, id=0.0872)
[45/200] D=0.3908 G=2.4420 (adv=0.8050, cycle=0.1202, id=0.0870)
[46/200] D=0.4040 G=2.4766 (adv=0.8196, cycle=0.1215, id=0.0883)
[47/200] D=0.3947 G=2.4496 (adv=0.8069, cycle=0.1204, id=0.0877)
[48/200] D=0.5015 G=2.4768 (adv=0.8247, cycle=0.1206, id=0.0892)
[49/200] D=0.4030 G=2.3464 (adv=0.7388, cycle=0.1173, id=0.0870)
[50/200] D=0.3872 G=2.4017 (adv=0.7847, cycle=0.1181, id=0.0871)
[51/200] D=0.3926 G=2.4320 (adv=0.7930, cycle=0.1202, id=0.0873)
[52/200] D=0.3902 G=2.4018 (adv=0.7994, cycle=0.1181, id=0.0842)
[53/200] D=0.3981 G=2.4331 (adv=0.8039, cycle=0.1196, id=0.0867)
[54/200] D=0.5592 G=2.4369 (adv=0.8002, cycle=0.1197, id=0.0880)
[55/200] D=0.4198 G=2.2327 (adv=0.7052, cycle=0.1109, id=0.0838)
[56/200] D=0.4019 G=2.2812 (adv=0.7457, cycle=0.1122, id=0.0826)
[57/200] D=0.3988 G=2.3179 (adv=0.7732, cycle=0.1132, id=0.0826)
[58/200] D=0.3872 G=2.4068 (adv=0.7924, cycle=0.1181, id=0.0867)
[59/200] D=0.3917 G=2.3708 (adv=0.8024, cycle=0.1146, id=0.0845)
[60/200] D=0.3882 G=2.3937 (adv=0.7949, cycle=0.1174, id=0.0849)
[61/200] D=0.5272 G=2.4830 (adv=0.8688, cycle=0.1189, id=0.0851)
[62/200] D=0.4231 G=2.1952 (adv=0.6927, cycle=0.1100, id=0.0805)
[63/200] D=0.4151 G=2.2459 (adv=0.7231, cycle=0.1114, id=0.0817)
[64/200] D=0.4059 G=2.2650 (adv=0.7517, cycle=0.1115, id=0.0796)
[65/200] D=0.4006 G=2.2574 (adv=0.7552, cycle=0.1103, id=0.0798)
[66/200] D=0.3967 G=2.2908 (adv=0.7663, cycle=0.1122, id=0.0805)
[67/200] D=0.3926 G=2.3238 (adv=0.8024, cycle=0.1121, id=0.0800)
[68/200] D=0.3967 G=2.3038 (adv=0.7870, cycle=0.1116, id=0.0801)
[69/200] D=0.3930 G=2.3766 (adv=0.8175, cycle=0.1152, id=0.0815)
[70/200] D=0.3941 G=2.3233 (adv=0.8005, cycle=0.1123, id=0.0800)
[71/200] D=0.3992 G=2.3150 (adv=0.8028, cycle=0.1110, id=0.0804)
[72/200] D=0.3979 G=2.2972 (adv=0.7922, cycle=0.1108, id=0.0795)
[73/200] D=0.3979 G=2.3312 (adv=0.7975, cycle=0.1134, id=0.0799)
[74/200] D=0.5818 G=2.3129 (adv=0.8079, cycle=0.1107, id=0.0796)
[75/200] D=0.4161 G=2.1675 (adv=0.7172, cycle=0.1063, id=0.0774)
[76/200] D=0.3917 G=2.2588 (adv=0.7691, cycle=0.1094, id=0.0791)
[77/200] D=0.3879 G=2.2730 (adv=0.7794, cycle=0.1100, id=0.0787)
[78/200] D=0.3897 G=2.2649 (adv=0.7897, cycle=0.1087, id=0.0776)
[79/200] D=0.3984 G=2.2768 (adv=0.7953, cycle=0.1095, id=0.0774)
[80/200] D=0.3927 G=2.2722 (adv=0.8000, cycle=0.1086, id=0.0773)
[81/200] D=0.4059 G=2.2979 (adv=0.8033, cycle=0.1103, id=0.0784)
[82/200] D=0.3910 G=2.3101 (adv=0.8093, cycle=0.1112, id=0.0779)
[83/200] D=0.3963 G=2.2872 (adv=0.8110, cycle=0.1092, id=0.0769)
[84/200] D=0.3931 G=2.2749 (adv=0.7986, cycle=0.1091, id=0.0771)
[85/200] D=0.4002 G=2.2901 (adv=0.8020, cycle=0.1101, id=0.0775)
[86/200] D=0.3991 G=2.2542 (adv=0.7983, cycle=0.1076, id=0.0761)
[87/200] D=0.4005 G=2.2974 (adv=0.8150, cycle=0.1095, id=0.0775)
[88/200] D=0.4920 G=2.3207 (adv=0.8380, cycle=0.1094, id=0.0778)
[89/200] D=0.3999 G=2.1983 (adv=0.7614, cycle=0.1057, id=0.0761)
[90/200] D=0.3954 G=2.1929 (adv=0.7654, cycle=0.1054, id=0.0747)
[91/200] D=0.3859 G=2.2770 (adv=0.8103, cycle=0.1084, id=0.0766)
[92/200] D=0.6568 G=2.7045 (adv=0.9269, cycle=0.1313, id=0.0930)
[93/200] D=0.4422 G=2.1153 (adv=0.6782, cycle=0.1058, id=0.0758)
[94/200] D=0.4411 G=2.0538 (adv=0.6779, cycle=0.1004, id=0.0743)
[95/200] D=0.4387 G=2.0636 (adv=0.6770, cycle=0.1010, id=0.0754)
[96/200] D=0.4365 G=2.0667 (adv=0.6891, cycle=0.1004, id=0.0747)
[97/200] D=0.4320 G=2.0587 (adv=0.6980, cycle=0.0991, id=0.0740)
[98/200] D=0.4324 G=2.0826 (adv=0.6919, cycle=0.1017, id=0.0748)
[99/200] D=0.4339 G=2.0635 (adv=0.6985, cycle=0.0996, id=0.0738)
[100/200] D=0.4214 G=2.1051 (adv=0.7194, cycle=0.1012, id=0.0747)
[101/200] D=0.4091 G=2.1260 (adv=0.7410, cycle=0.1016, id=0.0738)
[102/200] D=0.3927 G=2.1798 (adv=0.7670, cycle=0.1035, id=0.0756)
[103/200] D=0.3935 G=2.1676 (adv=0.7793, cycle=0.1025, id=0.0727)
[104/200] D=0.3929 G=2.1962 (adv=0.7872, cycle=0.1040, id=0.0737)
[105/200] D=0.3917 G=2.2051 (adv=0.7938, cycle=0.1041, id=0.0741)
[106/200] D=0.3981 G=2.1789 (adv=0.7947, cycle=0.1019, id=0.0731)
[107/200] D=0.3989 G=2.1647 (adv=0.7911, cycle=0.1016, id=0.0716)
[108/200] D=0.3938 G=2.2002 (adv=0.8079, cycle=0.1029, id=0.0726)
[109/200] D=0.3915 G=2.1914 (adv=0.8019, cycle=0.1033, id=0.0712)
[110/200] D=0.3860 G=2.2151 (adv=0.8234, cycle=0.1033, id=0.0717)
[111/200] D=0.3872 G=2.1952 (adv=0.8071, cycle=0.1027, id=0.0722)
[112/200] D=0.3933 G=2.1753 (adv=0.8076, cycle=0.1017, id=0.0701)
[113/200] D=0.3947 G=2.2204 (adv=0.8177, cycle=0.1043, id=0.0720)
[114/200] D=0.3899 G=2.1829 (adv=0.7971, cycle=0.1027, id=0.0718)
[115/200] D=0.3960 G=2.1661 (adv=0.8065, cycle=0.1011, id=0.0697)
[116/200] D=0.3868 G=2.1845 (adv=0.8119, cycle=0.1020, id=0.0705)
[117/200] D=0.3835 G=2.2135 (adv=0.8262, cycle=0.1032, id=0.0710)
[118/200] D=0.3842 G=2.1747 (adv=0.8160, cycle=0.1008, id=0.0702)
[119/200] D=0.3870 G=2.2080 (adv=0.8263, cycle=0.1024, id=0.0716)
[120/200] D=0.3811 G=2.1971 (adv=0.8294, cycle=0.1017, id=0.0701)
[121/200] D=0.3847 G=2.1634 (adv=0.8320, cycle=0.0991, id=0.0680)
[122/200] D=0.3820 G=2.1804 (adv=0.8327, cycle=0.0996, id=0.0704)
[123/200] D=0.3829 G=2.1471 (adv=0.8312, cycle=0.0979, id=0.0674)
[124/200] D=0.3776 G=2.1602 (adv=0.8326, cycle=0.0987, id=0.0680)
[125/200] D=0.3768 G=2.1911 (adv=0.8433, cycle=0.1000, id=0.0695)
[126/200] D=0.3719 G=2.2217 (adv=0.8520, cycle=0.1011, id=0.0718)
[127/200] D=0.3728 G=2.1841 (adv=0.8551, cycle=0.0984, id=0.0690)
[128/200] D=0.3694 G=2.1790 (adv=0.8495, cycle=0.0988, id=0.0684)
[129/200] D=0.3715 G=2.1430 (adv=0.8435, cycle=0.0964, id=0.0670)
[130/200] D=0.3702 G=2.1992 (adv=0.8653, cycle=0.0995, id=0.0678)
[131/200] D=0.3625 G=2.1691 (adv=0.8620, cycle=0.0974, id=0.0667)
[132/200] D=0.3591 G=2.1898 (adv=0.8673, cycle=0.0987, id=0.0671)
[133/200] D=0.3604 G=2.1753 (adv=0.8800, cycle=0.0965, id=0.0662)
[134/200] D=0.3613 G=2.1576 (adv=0.8708, cycle=0.0958, id=0.0657)
[135/200] D=0.3564 G=2.1573 (adv=0.8778, cycle=0.0955, id=0.0648)
[136/200] D=0.3533 G=2.1782 (adv=0.8833, cycle=0.0964, id=0.0662)
[137/200] D=0.3552 G=2.1608 (adv=0.8796, cycle=0.0956, id=0.0650)
[138/200] D=0.3549 G=2.1670 (adv=0.8874, cycle=0.0958, id=0.0643)
[139/200] D=0.3528 G=2.1654 (adv=0.8828, cycle=0.0955, id=0.0655)
[140/200] D=0.3522 G=2.1552 (adv=0.8887, cycle=0.0945, id=0.0642)
[141/200] D=0.3432 G=2.2014 (adv=0.9047, cycle=0.0969, id=0.0655)
[142/200] D=0.3487 G=2.1818 (adv=0.9018, cycle=0.0953, id=0.0654)
[143/200] D=0.3419 G=2.1794 (adv=0.9142, cycle=0.0940, id=0.0651)
[144/200] D=0.3412 G=2.1812 (adv=0.9116, cycle=0.0946, id=0.0648)
[145/200] D=0.3404 G=2.1675 (adv=0.9073, cycle=0.0939, id=0.0642)
[146/200] D=0.3393 G=2.1874 (adv=0.9244, cycle=0.0941, id=0.0643)
[147/200] D=0.3355 G=2.1704 (adv=0.9256, cycle=0.0926, id=0.0637)
[148/200] D=0.3398 G=2.1616 (adv=0.9184, cycle=0.0928, id=0.0631)
[149/200] D=0.3317 G=2.2465 (adv=0.9577, cycle=0.0964, id=0.0650)
[150/200] D=0.3300 G=2.1852 (adv=0.9299, cycle=0.0934, id=0.0642)
[151/200] D=0.3432 G=2.1450 (adv=0.8999, cycle=0.0922, id=0.0645)
[152/200] D=0.3450 G=2.1077 (adv=0.9053, cycle=0.0894, id=0.0617)
[153/200] D=0.3419 G=2.1410 (adv=0.9077, cycle=0.0914, id=0.0638)
[154/200] D=0.3426 G=2.1077 (adv=0.9037, cycle=0.0893, id=0.0621)
[155/200] D=0.3353 G=2.1200 (adv=0.9216, cycle=0.0891, id=0.0614)
[156/200] D=0.3343 G=2.1388 (adv=0.9233, cycle=0.0902, id=0.0627)
[157/200] D=0.3379 G=2.1003 (adv=0.9117, cycle=0.0886, id=0.0605)
[158/200] D=0.3369 G=2.1207 (adv=0.9186, cycle=0.0893, id=0.0618)
[159/200] D=0.3337 G=2.1269 (adv=0.9198, cycle=0.0897, id=0.0620)
[160/200] D=0.3320 G=2.1313 (adv=0.9242, cycle=0.0894, id=0.0627)
[161/200] D=0.3313 G=2.1203 (adv=0.9277, cycle=0.0888, id=0.0610)
[162/200] D=0.3329 G=2.1100 (adv=0.9246, cycle=0.0882, id=0.0608)
[163/200] D=0.3299 G=2.1050 (adv=0.9319, cycle=0.0871, id=0.0605)
[164/200] D=0.3263 G=2.0883 (adv=0.9329, cycle=0.0863, id=0.0586)
[165/200] D=0.3261 G=2.1121 (adv=0.9332, cycle=0.0877, id=0.0603)
[166/200] D=0.3278 G=2.1032 (adv=0.9389, cycle=0.0865, id=0.0599)
[167/200] D=0.3283 G=2.1085 (adv=0.9335, cycle=0.0874, id=0.0602)
[168/200] D=0.3278 G=2.0824 (adv=0.9285, cycle=0.0860, id=0.0587)
[169/200] D=0.3226 G=2.0797 (adv=0.9383, cycle=0.0850, id=0.0583)
[170/200] D=0.3213 G=2.0838 (adv=0.9429, cycle=0.0847, id=0.0588)
[171/200] D=0.3223 G=2.0918 (adv=0.9412, cycle=0.0854, id=0.0594)
[172/200] D=0.3194 G=2.1020 (adv=0.9495, cycle=0.0856, id=0.0593)
[173/200] D=0.3205 G=2.0939 (adv=0.9465, cycle=0.0850, id=0.0595)
[174/200] D=0.3197 G=2.0821 (adv=0.9431, cycle=0.0846, id=0.0586)
[175/200] D=0.3194 G=2.0906 (adv=0.9490, cycle=0.0847, id=0.0589)
[176/200] D=0.3178 G=2.0732 (adv=0.9491, cycle=0.0836, id=0.0577)
[177/200] D=0.3173 G=2.0662 (adv=0.9441, cycle=0.0831, id=0.0583)
[178/200] D=0.3153 G=2.0684 (adv=0.9545, cycle=0.0829, id=0.0570)
[179/200] D=0.3179 G=2.0618 (adv=0.9487, cycle=0.0825, id=0.0576)
[180/200] D=0.3159 G=2.0686 (adv=0.9534, cycle=0.0829, id=0.0573)
[181/200] D=0.3127 G=2.0593 (adv=0.9566, cycle=0.0822, id=0.0561)
[182/200] D=0.3156 G=2.0678 (adv=0.9492, cycle=0.0833, id=0.0571)
[183/200] D=0.3119 G=2.0544 (adv=0.9629, cycle=0.0813, id=0.0558)
[184/200] D=0.3143 G=2.0504 (adv=0.9521, cycle=0.0820, id=0.0556)
[185/200] D=0.3111 G=2.0541 (adv=0.9632, cycle=0.0810, id=0.0563)
[186/200] D=0.3114 G=2.0481 (adv=0.9586, cycle=0.0809, id=0.0561)
[187/200] D=0.3098 G=2.0441 (adv=0.9610, cycle=0.0807, id=0.0553)
[188/200] D=0.3100 G=2.0508 (adv=0.9617, cycle=0.0808, id=0.0561)
[189/200] D=0.3067 G=2.0475 (adv=0.9683, cycle=0.0802, id=0.0554)
[190/200] D=0.3074 G=2.0480 (adv=0.9636, cycle=0.0809, id=0.0551)
[191/200] D=0.3049 G=2.0449 (adv=0.9708, cycle=0.0799, id=0.0549)
[192/200] D=0.3046 G=2.0338 (adv=0.9709, cycle=0.0791, id=0.0544)
[193/200] D=0.3049 G=2.0371 (adv=0.9738, cycle=0.0793, id=0.0540)
[194/200] D=0.3061 G=2.0351 (adv=0.9676, cycle=0.0793, id=0.0549)
[195/200] D=0.3025 G=2.0348 (adv=0.9752, cycle=0.0786, id=0.0548)
[196/200] D=0.3040 G=2.0463 (adv=0.9716, cycle=0.0800, id=0.0550)
[197/200] D=0.3022 G=2.0360 (adv=0.9703, cycle=0.0790, id=0.0551)
[198/200] D=0.3038 G=2.0164 (adv=0.9652, cycle=0.0783, id=0.0536)
[199/200] D=0.3033 G=2.0227 (adv=0.9707, cycle=0.0782, id=0.0540)
[200/200] D=0.3028 G=2.0109 (adv=0.9673, cycle=0.0777, id=0.0533)
