[1/200] D=0.4359 G=4.0385 (adv=0.7140, cycle=0.2462, id=0.2463)
[34/200] D=0.3719 G=2.1335 (adv=0.8382, cycle=0.1020, id=0.0787)
[35/200] D=0.3732 G=2.1550 (adv=0.8507, cycle=0.1030, id=0.0785)
[36/200] D=0.3804 G=2.1093 (adv=0.8369, cycle=0.1001, id=0.0775)
[31/200] D=0.3770 G=2.0728 (adv=0.7899, cycle=0.1007, id=0.0787)
[32/200] D=0.3743 G=2.0843 (adv=0.8082, cycle=0.1004, id=0.0778)
[33/200] D=0.3813 G=2.1128 (adv=0.8280, cycle=0.1013, id=0.0777)
[34/200] D=0.3757 G=2.1276 (adv=0.8309, cycle=0.1022, id=0.0785)
[35/200] D=0.3779 G=2.1193 (adv=0.8400, cycle=0.1010, id=0.0769)
[36/200] D=0.5140 G=2.1677 (adv=0.8662, cycle=0.1024, id=0.0793)
[37/200] D=0.4227 G=1.9161 (adv=0.7308, cycle=0.0923, id=0.0750)
[38/200] D=0.4066 G=1.9234 (adv=0.7558, cycle=0.0913, id=0.0729)
[39/200] D=0.4051 G=1.9764 (adv=0.7922, cycle=0.0929, id=0.0730)
[40/200] D=0.3770 G=2.0084 (adv=0.8068, cycle=0.0947, id=0.0726)
[41/200] D=0.3827 G=2.0306 (adv=0.8247, cycle=0.0953, id=0.0722)
[42/200] D=0.3772 G=2.0564 (adv=0.8281, cycle=0.0974, id=0.0726)
[43/200] D=0.3755 G=2.0886 (adv=0.8577, cycle=0.0973, id=0.0737)
[44/200] D=0.7340 G=3.2881 (adv=1.0195, cycle=0.1764, id=0.1442)
[45/200] D=0.3625 G=2.3333 (adv=0.8014, cycle=0.1193, id=0.0969)
[46/200] D=0.3625 G=2.1440 (adv=0.7983, cycle=0.1055, id=0.0831)
[47/200] D=0.3634 G=2.1051 (adv=0.8306, cycle=0.1005, id=0.0769)
[48/200] D=0.3626 G=2.0457 (adv=0.8259, cycle=0.0964, id=0.0729)
[49/200] D=0.3592 G=2.0720 (adv=0.8528, cycle=0.0966, id=0.0723)
[50/200] D=0.3642 G=2.0536 (adv=0.8481, cycle=0.0956, id=0.0711)
[51/200] D=0.3690 G=2.0575 (adv=0.8570, cycle=0.0954, id=0.0705)
[52/200] D=0.3648 G=2.0843 (adv=0.8762, cycle=0.0961, id=0.0707)
[53/200] D=0.3662 G=2.1081 (adv=0.8873, cycle=0.0970, id=0.0716)
[54/200] D=0.3739 G=2.0743 (adv=0.8692, cycle=0.0961, id=0.0698)
[55/200] D=0.3605 G=2.2317 (adv=0.9397, cycle=0.1024, id=0.0765)
[56/200] D=0.6324 G=2.8489 (adv=1.1864, cycle=0.1308, id=0.1012)
[57/200] D=0.3730 G=2.3730 (adv=0.8122, cycle=0.1213, id=0.0993)
[58/200] D=0.6804 G=2.3482 (adv=0.8845, cycle=0.1142, id=0.0918)
[59/200] D=0.4515 G=1.7523 (adv=0.5914, cycle=0.0893, id=0.0766)
[60/200] D=0.4487 G=1.7143 (adv=0.6055, cycle=0.0857, id=0.0720)
[61/200] D=0.4456 G=1.6884 (adv=0.6148, cycle=0.0832, id=0.0690)
[62/200] D=0.4363 G=1.7293 (adv=0.6418, cycle=0.0849, id=0.0682)
[63/200] D=0.4242 G=1.7584 (adv=0.6730, cycle=0.0852, id=0.0666)
[64/200] D=0.4007 G=1.9131 (adv=0.7306, cycle=0.0933, id=0.0712)
[65/200] D=0.3930 G=1.8896 (adv=0.7574, cycle=0.0895, id=0.0677)
[66/200] D=0.3950 G=1.8656 (adv=0.7611, cycle=0.0875, id=0.0655)
[67/200] D=0.3886 G=1.9354 (adv=0.7892, cycle=0.0914, id=0.0665)
[68/200] D=0.3895 G=1.9792 (adv=0.8047, cycle=0.0932, id=0.0694)
[69/200] D=0.3864 G=1.9396 (adv=0.8034, cycle=0.0904, id=0.0665)
[70/200] D=0.3879 G=1.9668 (adv=0.8123, cycle=0.0919, id=0.0673)
[71/200] D=0.3886 G=1.9345 (adv=0.8063, cycle=0.0899, id=0.0654)
[72/200] D=0.3951 G=1.9141 (adv=0.7992, cycle=0.0890, id=0.0642)
[73/200] D=0.3963 G=1.8987 (adv=0.7998, cycle=0.0879, id=0.0629)
[74/200] D=0.4804 G=2.0605 (adv=0.8813, cycle=0.0942, id=0.0677)
[75/200] D=0.4043 G=1.8216 (adv=0.7236, cycle=0.0874, id=0.0641)
[76/200] D=0.3791 G=1.8649 (adv=0.7730, cycle=0.0871, id=0.0631)
[77/200] D=0.3896 G=1.9062 (adv=0.8093, cycle=0.0879, id=0.0622)
[78/200] D=0.3805 G=1.9150 (adv=0.8007, cycle=0.0893, id=0.0633)
[79/200] D=0.3764 G=1.9702 (adv=0.8430, cycle=0.0905, id=0.0635)
[80/200] D=0.3767 G=1.9599 (adv=0.8347, cycle=0.0899, id=0.0647)
[81/200] D=0.5012 G=1.9938 (adv=0.8071, cycle=0.0953, id=0.0669)
[82/200] D=0.3761 G=1.9245 (adv=0.7796, cycle=0.0914, id=0.0660)
[83/200] D=0.3585 G=1.9582 (adv=0.8358, cycle=0.0902, id=0.0630)
[84/200] D=0.3729 G=1.9389 (adv=0.8360, cycle=0.0884, id=0.0626)
[85/200] D=0.3757 G=1.9449 (adv=0.8430, cycle=0.0884, id=0.0621)
[86/200] D=0.3831 G=1.9215 (adv=0.8338, cycle=0.0873, id=0.0612)
[87/200] D=0.3883 G=1.9096 (adv=0.8264, cycle=0.0869, id=0.0611)
[88/200] D=0.6778 G=2.9544 (adv=1.2712, cycle=0.1328, id=0.1014)
[89/200] D=0.3569 G=2.1854 (adv=0.8120, cycle=0.1096, id=0.0793)
[90/200] D=0.4737 G=1.9702 (adv=0.8578, cycle=0.0889, id=0.0639)
[91/200] D=0.5256 G=1.6814 (adv=0.6241, cycle=0.0832, id=0.0643)
[92/200] D=0.4465 G=1.5728 (adv=0.6040, cycle=0.0759, id=0.0601)
[93/200] D=0.4328 G=1.6298 (adv=0.6330, cycle=0.0784, id=0.0608)
[94/200] D=0.4166 G=1.6621 (adv=0.6743, cycle=0.0785, id=0.0580)
[95/200] D=0.3873 G=1.7681 (adv=0.7524, cycle=0.0812, id=0.0581)
[96/200] D=0.3777 G=1.8128 (adv=0.7850, cycle=0.0821, id=0.0590)
[97/200] D=0.3788 G=1.8256 (adv=0.7936, cycle=0.0826, id=0.0587)
[98/200] D=0.3816 G=1.8515 (adv=0.8034, cycle=0.0841, id=0.0591)
[99/200] D=0.4297 G=1.8793 (adv=0.8263, cycle=0.0846, id=0.0592)
[100/200] D=0.4062 G=1.7346 (adv=0.7204, cycle=0.0812, id=0.0576)
[101/200] D=0.3902 G=1.8145 (adv=0.7734, cycle=0.0838, id=0.0582)
[102/200] D=0.3940 G=1.8376 (adv=0.7921, cycle=0.0838, id=0.0593)
[103/200] D=0.3739 G=1.8972 (adv=0.8410, cycle=0.0848, id=0.0595)
[104/200] D=0.3793 G=1.8640 (adv=0.8326, cycle=0.0831, id=0.0571)
[105/200] D=0.3732 G=1.8926 (adv=0.8481, cycle=0.0841, id=0.0581)
[106/200] D=0.3840 G=1.8656 (adv=0.8342, cycle=0.0832, id=0.0571)
[107/200] D=0.3760 G=1.8541 (adv=0.8420, cycle=0.0817, id=0.0558)
[108/200] D=0.5984 G=1.8342 (adv=0.7815, cycle=0.0846, id=0.0589)
[109/200] D=0.4358 G=1.6094 (adv=0.6568, cycle=0.0760, id=0.0549)
[110/200] D=0.4167 G=1.6512 (adv=0.6983, cycle=0.0766, id=0.0535)
[111/200] D=0.3775 G=1.7856 (adv=0.7962, cycle=0.0796, id=0.0554)
[112/200] D=0.3747 G=1.8387 (adv=0.8201, cycle=0.0819, id=0.0569)
[113/200] D=0.3654 G=1.9042 (adv=0.8487, cycle=0.0850, id=0.0588)
[114/200] D=0.3655 G=1.8712 (adv=0.8412, cycle=0.0829, id=0.0574)
[115/200] D=0.3658 G=1.8533 (adv=0.8520, cycle=0.0807, id=0.0554)
[116/200] D=0.3807 G=1.8116 (adv=0.8286, cycle=0.0793, id=0.0543)
[117/200] D=0.3611 G=1.8796 (adv=0.8773, cycle=0.0807, id=0.0557)
[118/200] D=0.3768 G=1.7970 (adv=0.8317, cycle=0.0779, id=0.0532)
[119/200] D=0.3786 G=1.7965 (adv=0.8338, cycle=0.0778, id=0.0528)
[120/200] D=0.3798 G=1.8234 (adv=0.8555, cycle=0.0783, id=0.0529)
[121/200] D=0.3669 G=1.8423 (adv=0.8604, cycle=0.0793, id=0.0541)
[122/200] D=0.4475 G=1.9354 (adv=0.9290, cycle=0.0812, id=0.0554)
[123/200] D=0.4403 G=1.5719 (adv=0.6522, cycle=0.0734, id=0.0532)
[124/200] D=0.4199 G=1.6245 (adv=0.7035, cycle=0.0740, id=0.0517)
[125/200] D=0.3682 G=1.8105 (adv=0.8153, cycle=0.0791, id=0.0584)
[126/200] D=0.3646 G=1.8071 (adv=0.8434, cycle=0.0776, id=0.0535)
[127/200] D=0.3669 G=1.7784 (adv=0.8374, cycle=0.0759, id=0.0519)
[128/200] D=0.3761 G=1.7777 (adv=0.8379, cycle=0.0759, id=0.0517)
[129/200] D=0.3714 G=1.7652 (adv=0.8418, cycle=0.0746, id=0.0507)
[130/200] D=0.3720 G=1.7839 (adv=0.8456, cycle=0.0761, id=0.0506)
[131/200] D=0.3687 G=1.7799 (adv=0.8538, cycle=0.0751, id=0.0501)
[132/200] D=0.3567 G=1.8385 (adv=0.8745, cycle=0.0780, id=0.0526)
[133/200] D=0.3667 G=1.8332 (adv=0.8710, cycle=0.0779, id=0.0522)
[134/200] D=0.4022 G=1.7819 (adv=0.8550, cycle=0.0752, id=0.0501)
[135/200] D=0.3915 G=1.6859 (adv=0.7813, cycle=0.0732, id=0.0492)
[136/200] D=0.3857 G=1.7537 (adv=0.7907, cycle=0.0778, id=0.0529)
[137/200] D=0.3928 G=1.7009 (adv=0.7763, cycle=0.0747, id=0.0506)
[138/200] D=0.3754 G=1.7630 (adv=0.8334, cycle=0.0756, id=0.0497)
[139/200] D=0.3825 G=1.7571 (adv=0.8235, cycle=0.0757, id=0.0505)
[140/200] D=0.3933 G=1.6966 (adv=0.7797, cycle=0.0743, id=0.0497)
[141/200] D=0.3970 G=1.7015 (adv=0.7906, cycle=0.0739, id=0.0491)
[142/200] D=0.3676 G=1.7621 (adv=0.8524, cycle=0.0741, id=0.0483)
[143/200] D=0.3841 G=1.7063 (adv=0.8051, cycle=0.0732, id=0.0485)
[144/200] D=0.3979 G=1.6678 (adv=0.7768, cycle=0.0725, id=0.0475)
[145/200] D=0.4007 G=1.6676 (adv=0.7785, cycle=0.0723, id=0.0475)
[146/200] D=0.3963 G=1.6555 (adv=0.7763, cycle=0.0715, id=0.0468)
[147/200] D=0.3929 G=1.6766 (adv=0.7871, cycle=0.0725, id=0.0470)
[148/200] D=0.3959 G=1.6454 (adv=0.7745, cycle=0.0709, id=0.0463)
[149/200] D=0.3960 G=1.6623 (adv=0.7862, cycle=0.0713, id=0.0465)
[150/200] D=0.3927 G=1.6520 (adv=0.7857, cycle=0.0707, id=0.0455)
[151/200] D=0.3931 G=1.6424 (adv=0.7795, cycle=0.0704, id=0.0453)
[152/200] D=0.3875 G=1.6764 (adv=0.8033, cycle=0.0712, id=0.0460)
[153/200] D=0.3491 G=1.7685 (adv=0.8882, cycle=0.0720, id=0.0459)
[154/200] D=0.3496 G=1.7473 (adv=0.8710, cycle=0.0714, id=0.0465)
[155/200] D=0.3913 G=1.6556 (adv=0.7799, cycle=0.0713, id=0.0465)
[156/200] D=0.3915 G=1.6449 (adv=0.7879, cycle=0.0700, id=0.0448)
[157/200] D=0.3952 G=1.6185 (adv=0.7752, cycle=0.0690, id=0.0439)
[158/200] D=0.3941 G=1.6078 (adv=0.7748, cycle=0.0682, id=0.0432)
[159/200] D=0.3960 G=1.6050 (adv=0.7743, cycle=0.0679, id=0.0433)
[160/200] D=0.3921 G=1.6004 (adv=0.7754, cycle=0.0676, id=0.0427)
[161/200] D=0.3939 G=1.6148 (adv=0.7808, cycle=0.0683, id=0.0433)
[162/200] D=0.3708 G=1.6623 (adv=0.8237, cycle=0.0688, id=0.0431)
[163/200] D=0.3855 G=1.6178 (adv=0.7881, cycle=0.0679, id=0.0431)
[164/200] D=0.3929 G=1.5931 (adv=0.7783, cycle=0.0668, id=0.0421)
[165/200] D=0.3923 G=1.5857 (adv=0.7759, cycle=0.0664, id=0.0415)
[166/200] D=0.3706 G=1.6374 (adv=0.8220, cycle=0.0671, id=0.0412)
[167/200] D=0.3883 G=1.5920 (adv=0.7811, cycle=0.0666, id=0.0414)
[168/200] D=0.3915 G=1.5783 (adv=0.7752, cycle=0.0661, id=0.0407)
[169/200] D=0.3914 G=1.5768 (adv=0.7745, cycle=0.0660, id=0.0407)
[170/200] D=0.3906 G=1.5753 (adv=0.7759, cycle=0.0658, id=0.0404)
[171/200] D=0.3885 G=1.5735 (adv=0.7738, cycle=0.0657, id=0.0406)
[172/200] D=0.3900 G=1.5645 (adv=0.7743, cycle=0.0651, id=0.0397)
[173/200] D=0.3911 G=1.5615 (adv=0.7746, cycle=0.0649, id=0.0395)
[174/200] D=0.3879 G=1.5597 (adv=0.7758, cycle=0.0647, id=0.0390)
[175/200] D=0.3887 G=1.5641 (adv=0.7786, cycle=0.0647, id=0.0395)
[176/200] D=0.3914 G=1.5443 (adv=0.7678, cycle=0.0640, id=0.0390)
[177/200] D=0.3911 G=1.5470 (adv=0.7705, cycle=0.0640, id=0.0389)
[178/200] D=0.3885 G=1.5509 (adv=0.7729, cycle=0.0642, id=0.0389)
[179/200] D=0.3893 G=1.5404 (adv=0.7709, cycle=0.0636, id=0.0382)
[180/200] D=0.3875 G=1.5556 (adv=0.7817, cycle=0.0640, id=0.0382)
[181/200] D=0.3876 G=1.5379 (adv=0.7746, cycle=0.0631, id=0.0378)
[182/200] D=0.3884 G=1.5333 (adv=0.7713, cycle=0.0630, id=0.0376)
[183/200] D=0.3879 G=1.5358 (adv=0.7731, cycle=0.0631, id=0.0377)
[184/200] D=0.3894 G=1.5263 (adv=0.7697, cycle=0.0626, id=0.0372)
[185/200] D=0.3883 G=1.5213 (adv=0.7689, cycle=0.0623, id=0.0370)
[186/200] D=0.3872 G=1.5194 (adv=0.7717, cycle=0.0619, id=0.0367)
[187/200] D=0.3899 G=1.5101 (adv=0.7666, cycle=0.0617, id=0.0362)
[188/200] D=0.3868 G=1.5213 (adv=0.7717, cycle=0.0621, id=0.0367)
[189/200] D=0.3900 G=1.5094 (adv=0.7628, cycle=0.0619, id=0.0365)
[190/200] D=0.3867 G=1.5075 (adv=0.7690, cycle=0.0613, id=0.0359)
[191/200] D=0.3872 G=1.5036 (adv=0.7683, cycle=0.0611, id=0.0355)
[192/200] D=0.3876 G=1.5036 (adv=0.7651, cycle=0.0613, id=0.0357)
[193/200] D=0.3868 G=1.4998 (adv=0.7676, cycle=0.0608, id=0.0355)
[194/200] D=0.3866 G=1.4976 (adv=0.7659, cycle=0.0607, id=0.0355)
[195/200] D=0.3863 G=1.4917 (adv=0.7675, cycle=0.0602, id=0.0348)
[196/200] D=0.3874 G=1.4894 (adv=0.7637, cycle=0.0604, id=0.0349)
[197/200] D=0.3860 G=1.4896 (adv=0.7651, cycle=0.0602, id=0.0349)
[198/200] D=0.3883 G=1.4820 (adv=0.7602, cycle=0.0601, id=0.0346)
[199/200] D=0.3836 G=1.4872 (adv=0.7657, cycle=0.0600, id=0.0348)
[200/200] D=0.3863 G=1.4921 (adv=0.7717, cycle=0.0599, id=0.0347)
