[1/200] D=0.4413 G=5.7622 (adv=0.7617, cycle=0.3747, id=0.4180)
[50/200] D=0.3594 G=2.8612 (adv=0.8664, cycle=0.1573, id=0.1406)
[51/200] D=0.3622 G=2.8956 (adv=0.8800, cycle=0.1583, id=0.1441)
[52/200] D=0.3639 G=2.8594 (adv=0.8742, cycle=0.1565, id=0.1401)
[53/200] D=0.3679 G=2.8339 (adv=0.8826, cycle=0.1531, id=0.1402)
[54/200] D=0.3595 G=2.9141 (adv=0.8948, cycle=0.1589, id=0.1434)
[55/200] D=0.3597 G=2.8965 (adv=0.9084, cycle=0.1563, id=0.1417)
[56/200] D=0.4918 G=2.8642 (adv=0.8831, cycle=0.1555, id=0.1421)
[57/200] D=0.3862 G=2.7047 (adv=0.7742, cycle=0.1503, id=0.1425)
[58/200] D=0.3568 G=2.7586 (adv=0.8332, cycle=0.1514, id=0.1372)
[59/200] D=0.3541 G=2.8220 (adv=0.8659, cycle=0.1539, id=0.1392)
[60/200] D=0.3578 G=2.7801 (adv=0.8625, cycle=0.1505, id=0.1374)
[61/200] D=0.3631 G=2.8612 (adv=0.8938, cycle=0.1547, id=0.1402)
[62/200] D=0.3579 G=2.8548 (adv=0.8887, cycle=0.1541, id=0.1418)
[63/200] D=0.3626 G=2.8823 (adv=0.8955, cycle=0.1557, id=0.1431)
[64/200] D=0.3622 G=2.8133 (adv=0.8902, cycle=0.1517, id=0.1354)
[65/200] D=0.3673 G=2.8373 (adv=0.8884, cycle=0.1533, id=0.1386)
[66/200] D=0.3567 G=2.9233 (adv=0.9032, cycle=0.1589, id=0.1438)
[67/200] D=0.3734 G=2.8824 (adv=0.9010, cycle=0.1558, id=0.1413)
[68/200] D=0.3596 G=2.7768 (adv=0.8995, cycle=0.1482, id=0.1318)
[69/200] D=0.3624 G=2.8626 (adv=0.8953, cycle=0.1553, id=0.1381)
[70/200] D=0.3609 G=2.7968 (adv=0.8899, cycle=0.1507, id=0.1333)
[71/200] D=0.3673 G=2.8714 (adv=0.9098, cycle=0.1544, id=0.1392)
[72/200] D=0.3631 G=2.8345 (adv=0.9053, cycle=0.1518, id=0.1370)
[73/200] D=0.3675 G=2.7926 (adv=0.8989, cycle=0.1495, id=0.1330)
[74/200] D=0.3590 G=2.8397 (adv=0.9185, cycle=0.1510, id=0.1372)
[75/200] D=0.3540 G=2.8617 (adv=0.9233, cycle=0.1527, id=0.1371)
[76/200] D=0.3609 G=2.8747 (adv=0.9136, cycle=0.1547, id=0.1379)
[77/200] D=0.3663 G=2.8434 (adv=0.9039, cycle=0.1534, id=0.1351)
[78/200] D=0.3629 G=2.7756 (adv=0.9114, cycle=0.1468, id=0.1319)
[79/200] D=0.3719 G=2.8016 (adv=0.9105, cycle=0.1492, id=0.1332)
[80/200] D=0.3517 G=2.8479 (adv=0.8984, cycle=0.1527, id=0.1409)
[81/200] D=0.3566 G=2.8175 (adv=0.9212, cycle=0.1501, id=0.1319)
[82/200] D=0.3567 G=2.8342 (adv=0.9286, cycle=0.1501, id=0.1349)
[83/200] D=0.3654 G=2.8070 (adv=0.9082, cycle=0.1498, id=0.1337)
[84/200] D=0.6165 G=3.1363 (adv=1.1159, cycle=0.1598, id=0.1409)
[85/200] D=0.3986 G=2.5647 (adv=0.7678, cycle=0.1408, id=0.1296)
[86/200] D=0.3990 G=2.5959 (adv=0.7942, cycle=0.1416, id=0.1284)
[87/200] D=0.3755 G=2.6211 (adv=0.8135, cycle=0.1422, id=0.1286)
[88/200] D=0.3800 G=2.6713 (adv=0.8399, cycle=0.1440, id=0.1304)
[89/200] D=0.3566 G=2.6901 (adv=0.8482, cycle=0.1455, id=0.1288)
[90/200] D=0.3533 G=2.7341 (adv=0.8754, cycle=0.1461, id=0.1327)
[91/200] D=0.3518 G=2.7341 (adv=0.8790, cycle=0.1456, id=0.1329)
[92/200] D=0.3551 G=2.7773 (adv=0.8994, cycle=0.1481, id=0.1322)
[93/200] D=0.3601 G=2.7626 (adv=0.8966, cycle=0.1472, id=0.1315)
[94/200] D=0.3557 G=2.7066 (adv=0.8953, cycle=0.1434, id=0.1259)
[95/200] D=0.3561 G=2.8497 (adv=0.9203, cycle=0.1514, id=0.1386)
[96/200] D=0.3544 G=2.6989 (adv=0.8908, cycle=0.1436, id=0.1239)
[97/200] D=0.7279 G=3.3048 (adv=1.2156, cycle=0.1646, id=0.1477)
[98/200] D=0.4362 G=2.5587 (adv=0.7109, cycle=0.1448, id=0.1333)
[99/200] D=0.4306 G=2.4921 (adv=0.7020, cycle=0.1405, id=0.1282)
[100/200] D=0.4224 G=2.5511 (adv=0.7227, cycle=0.1425, id=0.1345)
[101/200] D=0.4135 G=2.4567 (adv=0.7240, cycle=0.1363, id=0.1231)
[102/200] D=0.4023 G=2.5147 (adv=0.7337, cycle=0.1401, id=0.1266)
[103/200] D=0.3999 G=2.5058 (adv=0.7500, cycle=0.1378, id=0.1258)
[104/200] D=0.3938 G=2.5392 (adv=0.7734, cycle=0.1390, id=0.1251)
[105/200] D=0.3804 G=2.4964 (adv=0.7869, cycle=0.1344, id=0.1217)
[106/200] D=0.3772 G=2.5684 (adv=0.8068, cycle=0.1386, id=0.1251)
[107/200] D=0.3777 G=2.6028 (adv=0.8238, cycle=0.1406, id=0.1245)
[108/200] D=0.3677 G=2.5513 (adv=0.8254, cycle=0.1362, id=0.1213)
[109/200] D=0.3725 G=2.6067 (adv=0.8411, cycle=0.1399, id=0.1222)
[110/200] D=0.5963 G=2.8178 (adv=0.9961, cycle=0.1440, id=0.1271)
[111/200] D=0.4093 G=2.4873 (adv=0.7353, cycle=0.1370, id=0.1273)
[112/200] D=0.3890 G=2.4292 (adv=0.7428, cycle=0.1317, id=0.1230)
[113/200] D=0.3794 G=2.4466 (adv=0.7700, cycle=0.1316, id=0.1201)
[114/200] D=0.3713 G=2.4786 (adv=0.7930, cycle=0.1329, id=0.1188)
[115/200] D=0.3700 G=2.4812 (adv=0.7952, cycle=0.1324, id=0.1208)
[116/200] D=0.3549 G=2.6170 (adv=0.8492, cycle=0.1385, id=0.1277)
[117/200] D=0.3553 G=2.5924 (adv=0.8395, cycle=0.1379, id=0.1246)
[118/200] D=0.3553 G=2.5265 (adv=0.8536, cycle=0.1316, id=0.1188)
[119/200] D=0.3446 G=2.6305 (adv=0.8743, cycle=0.1373, id=0.1277)
[120/200] D=0.3473 G=2.5991 (adv=0.8858, cycle=0.1353, id=0.1202)
[121/200] D=0.3514 G=2.5693 (adv=0.8885, cycle=0.1329, id=0.1171)
[122/200] D=0.3501 G=2.6008 (adv=0.8866, cycle=0.1345, id=0.1231)
[123/200] D=0.3435 G=2.5714 (adv=0.8902, cycle=0.1325, id=0.1188)
[124/200] D=0.3469 G=2.5992 (adv=0.9207, cycle=0.1330, id=0.1162)
[125/200] D=0.3475 G=2.6028 (adv=0.8877, cycle=0.1358, id=0.1190)
[126/200] D=0.3550 G=2.5291 (adv=0.8734, cycle=0.1314, id=0.1138)
[127/200] D=0.3488 G=2.5880 (adv=0.9112, cycle=0.1327, id=0.1166)
[128/200] D=0.3472 G=2.5397 (adv=0.8953, cycle=0.1305, id=0.1133)
[129/200] D=0.3457 G=2.6299 (adv=0.9082, cycle=0.1356, id=0.1218)
[130/200] D=0.3450 G=2.6705 (adv=0.9170, cycle=0.1383, id=0.1235)
[131/200] D=0.3502 G=2.6085 (adv=0.9102, cycle=0.1340, id=0.1195)
[132/200] D=0.3440 G=2.5433 (adv=0.9069, cycle=0.1293, id=0.1145)
[133/200] D=0.3480 G=2.6013 (adv=0.9109, cycle=0.1334, id=0.1188)
[134/200] D=0.3430 G=2.5818 (adv=0.9186, cycle=0.1319, id=0.1147)
[135/200] D=0.3429 G=2.6314 (adv=0.9243, cycle=0.1353, id=0.1182)
[136/200] D=0.3435 G=2.5906 (adv=0.9195, cycle=0.1316, id=0.1182)
[137/200] D=0.3391 G=2.6467 (adv=0.9432, cycle=0.1347, id=0.1190)
[138/200] D=0.3387 G=2.5949 (adv=0.9292, cycle=0.1316, id=0.1165)
[139/200] D=0.3354 G=2.5502 (adv=0.9350, cycle=0.1279, id=0.1122)
[140/200] D=0.3404 G=2.5401 (adv=0.9266, cycle=0.1280, id=0.1114)
[141/200] D=0.3355 G=2.6075 (adv=0.9409, cycle=0.1317, id=0.1165)
[142/200] D=0.3362 G=2.5945 (adv=0.9402, cycle=0.1309, id=0.1150)
[143/200] D=0.3381 G=2.5914 (adv=0.9228, cycle=0.1319, id=0.1164)
[144/200] D=0.3324 G=2.5611 (adv=0.9380, cycle=0.1282, id=0.1139)
[145/200] D=0.3333 G=2.5758 (adv=0.9395, cycle=0.1293, id=0.1143)
[146/200] D=0.3369 G=2.5979 (adv=0.9332, cycle=0.1311, id=0.1178)
[147/200] D=0.3306 G=2.5916 (adv=0.9286, cycle=0.1311, id=0.1174)
[148/200] D=0.3286 G=2.5775 (adv=0.9471, cycle=0.1284, id=0.1154)
[149/200] D=0.3236 G=2.5240 (adv=0.9435, cycle=0.1254, id=0.1088)
[150/200] D=0.3280 G=2.5610 (adv=0.9445, cycle=0.1276, id=0.1134)
[151/200] D=0.3254 G=2.5823 (adv=0.9601, cycle=0.1284, id=0.1126)
[152/200] D=0.3271 G=2.5973 (adv=0.9607, cycle=0.1295, id=0.1138)
[153/200] D=0.3322 G=2.5470 (adv=0.9465, cycle=0.1263, id=0.1124)
[154/200] D=0.3242 G=2.5487 (adv=0.9503, cycle=0.1260, id=0.1128)
[155/200] D=0.3213 G=2.5720 (adv=0.9596, cycle=0.1270, id=0.1141)
[156/200] D=0.3279 G=2.5095 (adv=0.9323, cycle=0.1253, id=0.1080)
[157/200] D=0.3189 G=2.5057 (adv=0.9453, cycle=0.1235, id=0.1083)
[158/200] D=0.3222 G=2.5540 (adv=0.9673, cycle=0.1250, id=0.1124)
[159/200] D=0.3185 G=2.5273 (adv=0.9679, cycle=0.1232, id=0.1091)
[160/200] D=0.3243 G=2.5582 (adv=0.9563, cycle=0.1265, id=0.1125)
[161/200] D=0.3190 G=2.5773 (adv=0.9592, cycle=0.1279, id=0.1130)
[162/200] D=0.3137 G=2.5776 (adv=0.9717, cycle=0.1262, id=0.1148)
[163/200] D=0.3191 G=2.5556 (adv=0.9613, cycle=0.1257, id=0.1125)
[164/200] D=0.3076 G=2.6071 (adv=0.9742, cycle=0.1288, id=0.1148)
[165/200] D=0.3100 G=2.5651 (adv=0.9792, cycle=0.1251, id=0.1118)
[166/200] D=0.3086 G=2.5229 (adv=0.9698, cycle=0.1226, id=0.1090)
[167/200] D=0.3097 G=2.5302 (adv=0.9681, cycle=0.1235, id=0.1090)
[168/200] D=0.3088 G=2.5266 (adv=0.9735, cycle=0.1230, id=0.1078)
[169/200] D=0.3090 G=2.5541 (adv=0.9814, cycle=0.1238, id=0.1116)
[170/200] D=0.3126 G=2.4882 (adv=0.9624, cycle=0.1204, id=0.1073)
[171/200] D=0.3072 G=2.5199 (adv=0.9725, cycle=0.1221, id=0.1088)
[172/200] D=0.3123 G=2.4664 (adv=0.9747, cycle=0.1185, id=0.1021)
[173/200] D=0.3112 G=2.5278 (adv=0.9736, cycle=0.1220, id=0.1114)
[174/200] D=0.3089 G=2.4861 (adv=0.9722, cycle=0.1196, id=0.1058)
[175/200] D=0.3075 G=2.4510 (adv=0.9585, cycle=0.1183, id=0.1033)
[176/200] D=0.3036 G=2.4800 (adv=0.9702, cycle=0.1190, id=0.1067)
[177/200] D=0.3050 G=2.4728 (adv=0.9622, cycle=0.1192, id=0.1063)
[178/200] D=0.2993 G=2.4791 (adv=0.9787, cycle=0.1176, id=0.1082)
[179/200] D=0.2998 G=2.4705 (adv=0.9854, cycle=0.1168, id=0.1057)
[180/200] D=0.2982 G=2.4762 (adv=0.9796, cycle=0.1177, id=0.1067)
[181/200] D=0.2991 G=2.5410 (adv=0.9883, cycle=0.1219, id=0.1113)
[182/200] D=0.3023 G=2.4729 (adv=0.9782, cycle=0.1181, id=0.1046)
[183/200] D=0.2962 G=2.4913 (adv=0.9920, cycle=0.1181, id=0.1061)
[184/200] D=0.2994 G=2.4484 (adv=0.9830, cycle=0.1160, id=0.1017)
[185/200] D=0.2944 G=2.4825 (adv=0.9892, cycle=0.1178, id=0.1050)
[186/200] D=0.2923 G=2.5090 (adv=0.9869, cycle=0.1198, id=0.1081)
[187/200] D=0.2919 G=2.4633 (adv=0.9854, cycle=0.1160, id=0.1060)
[188/200] D=0.2959 G=2.4815 (adv=0.9921, cycle=0.1173, id=0.1056)
[189/200] D=0.2948 G=2.4686 (adv=0.9837, cycle=0.1168, id=0.1055)
[190/200] D=0.2945 G=2.4455 (adv=0.9809, cycle=0.1152, id=0.1041)
[191/200] D=0.2908 G=2.4403 (adv=0.9883, cycle=0.1145, id=0.1025)
[192/200] D=0.2920 G=2.4981 (adv=0.9886, cycle=0.1180, id=0.1098)
[193/200] D=0.2941 G=2.4263 (adv=0.9753, cycle=0.1140, id=0.1035)
[194/200] D=0.2934 G=2.4281 (adv=0.9762, cycle=0.1144, id=0.1025)
[195/200] D=0.2921 G=2.4106 (adv=0.9740, cycle=0.1130, id=0.1023)
[196/200] D=0.2878 G=2.4395 (adv=0.9916, cycle=0.1140, id=0.1026)
[197/200] D=0.2900 G=2.4054 (adv=0.9822, cycle=0.1119, id=0.1013)
[198/200] D=0.2876 G=2.4168 (adv=0.9873, cycle=0.1123, id=0.1023)
[199/200] D=0.2893 G=2.3826 (adv=0.9798, cycle=0.1103, id=0.1000)
[200/200] D=0.2874 G=2.3883 (adv=0.9913, cycle=0.1107, id=0.0968)
