[1/200] D=0.4390 G=5.7256 (adv=0.6994, cycle=0.3348, id=0.3356)
[30/200] D=0.3521 G=3.1915 (adv=0.8893, cycle=0.1618, id=0.1368)
[31/200] D=0.3431 G=3.2768 (adv=0.9307, cycle=0.1650, id=0.1393)
[32/200] D=0.3397 G=3.3003 (adv=0.9441, cycle=0.1658, id=0.1396)
[33/200] D=0.3334 G=3.2427 (adv=0.9534, cycle=0.1615, id=0.1349)
[34/200] D=0.3275 G=3.3529 (adv=1.0022, cycle=0.1656, id=0.1389)
[35/200] D=0.3242 G=3.2486 (adv=0.9735, cycle=0.1606, id=0.1338)
[36/200] D=0.3308 G=3.3059 (adv=1.0057, cycle=0.1626, id=0.1349)
[37/200] D=0.3227 G=3.3382 (adv=1.0076, cycle=0.1651, id=0.1360)
[38/200] D=0.3233 G=3.3436 (adv=1.0146, cycle=0.1646, id=0.1367)
[39/200] D=0.3187 G=3.3167 (adv=1.0200, cycle=0.1622, id=0.1349)
[40/200] D=0.3703 G=3.4511 (adv=1.0888, cycle=0.1676, id=0.1372)
[41/200] D=0.3165 G=3.2127 (adv=0.9580, cycle=0.1590, id=0.1329)
[42/200] D=0.3119 G=3.3001 (adv=1.0279, cycle=0.1605, id=0.1334)
[43/200] D=0.3165 G=3.2864 (adv=1.0261, cycle=0.1597, id=0.1327)
[44/200] D=0.4454 G=3.3439 (adv=1.0608, cycle=0.1625, id=0.1316)
[45/200] D=0.3746 G=2.9872 (adv=0.8392, cycle=0.1505, id=0.1285)
[46/200] D=0.6004 G=3.2477 (adv=0.9775, cycle=0.1605, id=0.1330)
[47/200] D=0.3791 G=2.8771 (adv=0.7517, cycle=0.1501, id=0.1248)
[48/200] D=0.3617 G=2.9547 (adv=0.8187, cycle=0.1505, id=0.1262)
[49/200] D=0.3463 G=2.9893 (adv=0.8845, cycle=0.1491, id=0.1228)
[50/200] D=0.3399 G=3.0867 (adv=0.9122, cycle=0.1541, id=0.1267)
[51/200] D=0.3267 G=3.1205 (adv=0.9560, cycle=0.1532, id=0.1265)
[52/200] D=0.3174 G=3.1517 (adv=0.9870, cycle=0.1541, id=0.1248)
[53/200] D=0.3210 G=3.1601 (adv=0.9964, cycle=0.1532, id=0.1263)
[54/200] D=0.3122 G=3.1855 (adv=1.0183, cycle=0.1545, id=0.1244)
[55/200] D=0.3167 G=3.2206 (adv=1.0266, cycle=0.1561, id=0.1265)
[56/200] D=0.3082 G=3.2065 (adv=1.0425, cycle=0.1540, id=0.1248)
[57/200] D=0.4153 G=3.1673 (adv=1.0208, cycle=0.1528, id=0.1237)
[58/200] D=0.3284 G=3.0183 (adv=0.9322, cycle=0.1477, id=0.1219)
[59/200] D=0.3076 G=3.1265 (adv=0.9974, cycle=0.1511, id=0.1235)
[60/200] D=0.3102 G=3.0968 (adv=1.0046, cycle=0.1492, id=0.1201)
[61/200] D=0.3150 G=3.1385 (adv=1.0320, cycle=0.1508, id=0.1196)
[62/200] D=0.5078 G=3.1517 (adv=1.0312, cycle=0.1512, id=0.1216)
[63/200] D=0.4192 G=2.8146 (adv=0.7523, cycle=0.1466, id=0.1194)
[64/200] D=0.4107 G=2.7655 (adv=0.7682, cycle=0.1419, id=0.1157)
[65/200] D=0.4050 G=2.7389 (adv=0.7719, cycle=0.1399, id=0.1136)
[66/200] D=0.4015 G=2.7678 (adv=0.7751, cycle=0.1419, id=0.1147)
[67/200] D=0.3980 G=2.7904 (adv=0.7936, cycle=0.1421, id=0.1151)
[68/200] D=0.3975 G=2.7597 (adv=0.7996, cycle=0.1395, id=0.1130)
[69/200] D=0.3929 G=2.8040 (adv=0.8153, cycle=0.1412, id=0.1155)
[70/200] D=0.3891 G=2.8095 (adv=0.8239, cycle=0.1416, id=0.1139)
[71/200] D=0.3851 G=2.8264 (adv=0.8396, cycle=0.1417, id=0.1140)
[72/200] D=0.3796 G=2.8435 (adv=0.8360, cycle=0.1431, id=0.1153)
[73/200] D=0.3924 G=2.8219 (adv=0.8444, cycle=0.1411, id=0.1133)
[74/200] D=0.3779 G=2.8613 (adv=0.8597, cycle=0.1431, id=0.1141)
[75/200] D=0.4741 G=2.9619 (adv=0.9295, cycle=0.1457, id=0.1152)
[76/200] D=0.4348 G=2.6116 (adv=0.6919, cycle=0.1353, id=0.1134)
[77/200] D=0.4073 G=2.6214 (adv=0.7349, cycle=0.1336, id=0.1101)
[78/200] D=0.3728 G=2.7503 (adv=0.8130, cycle=0.1378, id=0.1118)
[79/200] D=0.3617 G=2.8407 (adv=0.8680, cycle=0.1410, id=0.1125)
[80/200] D=0.3655 G=2.8711 (adv=0.8827, cycle=0.1419, id=0.1140)
[81/200] D=0.3648 G=2.8514 (adv=0.8842, cycle=0.1402, id=0.1131)
[82/200] D=0.3615 G=2.8935 (adv=0.9031, cycle=0.1425, id=0.1132)
[83/200] D=0.3662 G=2.8565 (adv=0.9008, cycle=0.1402, id=0.1108)
[84/200] D=0.3608 G=2.8837 (adv=0.9005, cycle=0.1419, id=0.1128)
[85/200] D=0.3663 G=2.8982 (adv=0.9074, cycle=0.1427, id=0.1127)
[86/200] D=0.3634 G=2.9047 (adv=0.9060, cycle=0.1433, id=0.1132)
[87/200] D=0.3610 G=2.8568 (adv=0.9116, cycle=0.1396, id=0.1098)
[88/200] D=0.3577 G=2.9080 (adv=0.9245, cycle=0.1425, id=0.1116)
[89/200] D=0.5265 G=2.9045 (adv=0.9187, cycle=0.1426, id=0.1120)
[90/200] D=0.4022 G=2.6972 (adv=0.7688, cycle=0.1367, id=0.1123)
[91/200] D=0.3824 G=2.6826 (adv=0.8086, cycle=0.1335, id=0.1078)
[92/200] D=0.3703 G=2.7627 (adv=0.8415, cycle=0.1373, id=0.1096)
[93/200] D=0.3622 G=2.8242 (adv=0.8746, cycle=0.1402, id=0.1095)
[94/200] D=0.3657 G=2.7825 (adv=0.8730, cycle=0.1374, id=0.1071)
[95/200] D=0.3651 G=2.7929 (adv=0.8826, cycle=0.1373, id=0.1075)
[96/200] D=0.3577 G=2.8048 (adv=0.9062, cycle=0.1363, id=0.1071)
[97/200] D=0.3525 G=2.9008 (adv=0.9366, cycle=0.1412, id=0.1105)
[98/200] D=0.5794 G=3.0730 (adv=1.0740, cycle=0.1435, id=0.1127)
[99/200] D=0.4278 G=2.6645 (adv=0.7300, cycle=0.1380, id=0.1110)
[100/200] D=0.4016 G=2.6479 (adv=0.7575, cycle=0.1345, id=0.1090)
[101/200] D=0.3841 G=2.6334 (adv=0.7911, cycle=0.1321, id=0.1042)
[102/200] D=0.3654 G=2.7022 (adv=0.8294, cycle=0.1335, id=0.1075)
[103/200] D=0.3572 G=2.7291 (adv=0.8589, cycle=0.1339, id=0.1063)
[104/200] D=0.3447 G=2.8191 (adv=0.9010, cycle=0.1372, id=0.1092)
[105/200] D=0.3403 G=2.8250 (adv=0.9315, cycle=0.1361, id=0.1065)
[106/200] D=0.3373 G=2.7991 (adv=0.9205, cycle=0.1353, id=0.1051)
[107/200] D=0.3337 G=2.8473 (adv=0.9484, cycle=0.1363, id=0.1071)
[108/200] D=0.3367 G=2.8487 (adv=0.9554, cycle=0.1366, id=0.1054)
[109/200] D=0.3345 G=2.7993 (adv=0.9495, cycle=0.1333, id=0.1033)
[110/200] D=0.3349 G=2.8714 (adv=0.9724, cycle=0.1367, id=0.1065)
[111/200] D=0.3337 G=2.8568 (adv=0.9679, cycle=0.1359, id=0.1059)
[112/200] D=0.3315 G=2.8245 (adv=0.9702, cycle=0.1336, id=0.1037)
[113/200] D=0.3355 G=2.8175 (adv=0.9669, cycle=0.1329, id=0.1044)
[114/200] D=0.3244 G=2.8390 (adv=0.9911, cycle=0.1328, id=0.1040)
[115/200] D=0.4487 G=2.9515 (adv=1.0076, cycle=0.1404, id=0.1080)
[116/200] D=0.3565 G=2.7797 (adv=0.8476, cycle=0.1383, id=0.1098)
[117/200] D=0.3320 G=2.8288 (adv=0.9052, cycle=0.1378, id=0.1090)
[118/200] D=0.3241 G=2.8495 (adv=0.9447, cycle=0.1368, id=0.1074)
[119/200] D=0.3177 G=2.8997 (adv=0.9775, cycle=0.1385, id=0.1075)
[120/200] D=0.3049 G=2.9511 (adv=1.0220, cycle=0.1388, id=0.1082)
[121/200] D=0.2961 G=2.9649 (adv=1.0483, cycle=0.1385, id=0.1063)
[122/200] D=0.2910 G=2.9949 (adv=1.0724, cycle=0.1391, id=0.1063)
[123/200] D=0.2906 G=2.9588 (adv=1.0782, cycle=0.1363, id=0.1036)
[124/200] D=0.2732 G=3.0533 (adv=1.1272, cycle=0.1394, id=0.1063)
[125/200] D=0.2751 G=3.0283 (adv=1.1304, cycle=0.1373, id=0.1050)
[126/200] D=0.2673 G=3.0424 (adv=1.1493, cycle=0.1372, id=0.1043)
[127/200] D=0.2687 G=3.0449 (adv=1.1614, cycle=0.1365, id=0.1038)
[128/200] D=0.2641 G=3.0560 (adv=1.1657, cycle=0.1371, id=0.1038)
[129/200] D=0.2653 G=3.0282 (adv=1.1509, cycle=0.1359, id=0.1037)
[130/200] D=0.2599 G=3.0400 (adv=1.1819, cycle=0.1345, id=0.1025)
[131/200] D=0.2513 G=3.0757 (adv=1.2129, cycle=0.1350, id=0.1026)
[132/200] D=0.2527 G=3.0493 (adv=1.1829, cycle=0.1357, id=0.1019)
[133/200] D=0.2502 G=3.0795 (adv=1.2157, cycle=0.1351, id=0.1027)
[134/200] D=0.2558 G=3.0328 (adv=1.1936, cycle=0.1328, id=0.1022)
[135/200] D=0.2459 G=3.0773 (adv=1.2195, cycle=0.1344, id=0.1027)
[136/200] D=0.2495 G=3.0430 (adv=1.1965, cycle=0.1337, id=0.1018)
[137/200] D=0.2462 G=3.0543 (adv=1.2246, cycle=0.1327, id=0.1005)
[138/200] D=0.2461 G=3.0644 (adv=1.2240, cycle=0.1335, id=0.1012)
[139/200] D=0.2436 G=3.0525 (adv=1.2324, cycle=0.1321, id=0.0998)
[140/200] D=0.2383 G=3.1512 (adv=1.2569, cycle=0.1378, id=0.1033)
[141/200] D=0.2262 G=3.2306 (adv=1.2845, cycle=0.1416, id=0.1061)
[142/200] D=0.2380 G=3.0482 (adv=1.2339, cycle=0.1312, id=0.1005)
[143/200] D=0.2371 G=3.0194 (adv=1.2399, cycle=0.1289, id=0.0982)
[144/200] D=0.2437 G=3.0456 (adv=1.2342, cycle=0.1314, id=0.0994)
[145/200] D=0.2342 G=3.0536 (adv=1.2491, cycle=0.1307, id=0.0995)
[146/200] D=0.2266 G=3.1941 (adv=1.3202, cycle=0.1366, id=0.1016)
[147/200] D=0.2298 G=3.0171 (adv=1.2279, cycle=0.1297, id=0.0984)
[148/200] D=0.2388 G=2.9960 (adv=1.2212, cycle=0.1288, id=0.0974)
[149/200] D=0.2322 G=3.0721 (adv=1.2655, cycle=0.1310, id=0.0994)
[150/200] D=0.2313 G=3.0080 (adv=1.2448, cycle=0.1279, id=0.0969)
[151/200] D=0.2295 G=3.0291 (adv=1.2516, cycle=0.1287, id=0.0982)
[152/200] D=0.2306 G=3.0121 (adv=1.2653, cycle=0.1265, id=0.0963)
[153/200] D=0.2286 G=3.0548 (adv=1.2655, cycle=0.1300, id=0.0979)
[154/200] D=0.2289 G=2.9843 (adv=1.2486, cycle=0.1260, id=0.0951)
[155/200] D=0.2241 G=3.1027 (adv=1.2841, cycle=0.1321, id=0.0996)
[156/200] D=0.2303 G=3.0145 (adv=1.2509, cycle=0.1280, id=0.0968)
[157/200] D=0.2276 G=2.9952 (adv=1.2671, cycle=0.1254, id=0.0949)
[158/200] D=0.2283 G=2.9783 (adv=1.2513, cycle=0.1253, id=0.0948)
[159/200] D=0.2305 G=3.0148 (adv=1.2482, cycle=0.1277, id=0.0979)
[160/200] D=0.2560 G=2.9717 (adv=1.1539, cycle=0.1324, id=0.0987)
[161/200] D=0.2904 G=2.8646 (adv=1.0419, cycle=0.1324, id=0.0997)
[162/200] D=0.3138 G=2.7377 (adv=0.9695, cycle=0.1275, id=0.0986)
[163/200] D=0.3143 G=2.6863 (adv=0.9840, cycle=0.1232, id=0.0940)
[164/200] D=0.3145 G=2.6987 (adv=0.9843, cycle=0.1242, id=0.0945)
[165/200] D=0.3143 G=2.7315 (adv=0.9904, cycle=0.1259, id=0.0963)
[166/200] D=0.3100 G=2.7096 (adv=0.9973, cycle=0.1237, id=0.0950)
[167/200] D=0.3169 G=2.6984 (adv=0.9836, cycle=0.1239, id=0.0951)
[168/200] D=0.3118 G=2.6673 (adv=0.9808, cycle=0.1222, id=0.0928)
[169/200] D=0.3122 G=2.6639 (adv=0.9851, cycle=0.1214, id=0.0930)
[170/200] D=0.3123 G=2.6651 (adv=0.9866, cycle=0.1214, id=0.0930)
[171/200] D=0.3106 G=2.6748 (adv=0.9945, cycle=0.1216, id=0.0928)
[172/200] D=0.3083 G=2.6807 (adv=0.9932, cycle=0.1221, id=0.0932)
[173/200] D=0.3113 G=2.6625 (adv=0.9868, cycle=0.1213, id=0.0926)
[174/200] D=0.3061 G=2.6685 (adv=0.9999, cycle=0.1204, id=0.0929)
[175/200] D=0.3101 G=2.6395 (adv=0.9857, cycle=0.1197, id=0.0914)
[176/200] D=0.3063 G=2.6611 (adv=0.9972, cycle=0.1201, id=0.0925)
[177/200] D=0.3072 G=2.6480 (adv=0.9836, cycle=0.1202, id=0.0925)
[178/200] D=0.3043 G=2.6464 (adv=0.9947, cycle=0.1192, id=0.0920)
[179/200] D=0.3078 G=2.6275 (adv=0.9925, cycle=0.1180, id=0.0910)
[180/200] D=0.3037 G=2.6187 (adv=0.9989, cycle=0.1171, id=0.0899)
[181/200] D=0.3029 G=2.6072 (adv=0.9996, cycle=0.1165, id=0.0884)
[182/200] D=0.3045 G=2.6251 (adv=0.9931, cycle=0.1181, id=0.0902)
[183/200] D=0.3031 G=2.6158 (adv=0.9934, cycle=0.1172, id=0.0901)
[184/200] D=0.3042 G=2.6257 (adv=0.9923, cycle=0.1179, id=0.0909)
[185/200] D=0.3011 G=2.5977 (adv=0.9943, cycle=0.1159, id=0.0888)
[186/200] D=0.3043 G=2.5680 (adv=0.9871, cycle=0.1142, id=0.0879)
[187/200] D=0.3044 G=2.5865 (adv=0.9885, cycle=0.1154, id=0.0887)
[188/200] D=0.2990 G=2.6063 (adv=1.0003, cycle=0.1158, id=0.0896)
[189/200] D=0.2991 G=2.5970 (adv=0.9899, cycle=0.1161, id=0.0892)
[190/200] D=0.2999 G=2.5973 (adv=0.9913, cycle=0.1157, id=0.0898)
[191/200] D=0.3022 G=2.5814 (adv=0.9850, cycle=0.1150, id=0.0892)
[192/200] D=0.2985 G=2.5784 (adv=0.9921, cycle=0.1147, id=0.0878)
[193/200] D=0.2986 G=2.5724 (adv=0.9910, cycle=0.1141, id=0.0880)
[194/200] D=0.3007 G=2.5462 (adv=0.9815, cycle=0.1129, id=0.0871)
[195/200] D=0.2994 G=2.5443 (adv=0.9859, cycle=0.1127, id=0.0863)
[196/200] D=0.2981 G=2.5652 (adv=0.9839, cycle=0.1145, id=0.0872)
[197/200] D=0.3000 G=2.5575 (adv=0.9792, cycle=0.1138, id=0.0880)
[198/200] D=0.2993 G=2.5404 (adv=0.9725, cycle=0.1131, id=0.0874)
[199/200] D=0.3004 G=2.5620 (adv=0.9851, cycle=0.1135, id=0.0884)
[200/200] D=0.2967 G=2.5691 (adv=1.0001, cycle=0.1130, id=0.0877)
