[1/200] D=0.4307 G=5.7179 (adv=0.8008, cycle=0.3330, id=0.3174)
[2/200] D=0.3796 G=3.9759 (adv=0.7747, cycle=0.2206, id=0.1990)
[3/200] D=0.3309 G=3.7784 (adv=0.9118, cycle=0.1985, id=0.1764)
[4/200] D=0.3380 G=3.6169 (adv=0.8597, cycle=0.1948, id=0.1618)
[5/200] D=0.3592 G=3.3701 (adv=0.8279, cycle=0.1816, id=0.1453)
[6/200] D=0.3822 G=3.1480 (adv=0.8214, cycle=0.1664, id=0.1325)
[7/200] D=0.3621 G=3.1524 (adv=0.8415, cycle=0.1667, id=0.1288)
[8/200] D=0.4207 G=3.1605 (adv=0.9177, cycle=0.1628, id=0.1229)
[9/200] D=0.4113 G=2.8957 (adv=0.7567, cycle=0.1534, id=0.1209)
[10/200] D=0.3774 G=2.8181 (adv=0.7928, cycle=0.1460, id=0.1130)
[11/200] D=0.3891 G=2.8130 (adv=0.8173, cycle=0.1446, id=0.1099)
[12/200] D=0.3534 G=2.7916 (adv=0.8252, cycle=0.1432, id=0.1069)
[13/200] D=0.3564 G=2.8006 (adv=0.8488, cycle=0.1426, id=0.1051)
[14/200] D=0.3570 G=2.7712 (adv=0.8584, cycle=0.1397, id=0.1032)
[15/200] D=0.3640 G=2.7768 (adv=0.8557, cycle=0.1405, id=0.1032)
[16/200] D=0.3650 G=2.7094 (adv=0.8583, cycle=0.1365, id=0.0972)
[17/200] D=0.5099 G=2.7225 (adv=0.9226, cycle=0.1316, id=0.0969)
[18/200] D=0.4280 G=2.4292 (adv=0.7162, cycle=0.1235, id=0.0957)
[19/200] D=0.3811 G=2.4160 (adv=0.7497, cycle=0.1213, id=0.0906)
[20/200] D=0.3679 G=2.5280 (adv=0.8051, cycle=0.1263, id=0.0919)
[21/200] D=0.3692 G=2.5332 (adv=0.8119, cycle=0.1262, id=0.0918)
[22/200] D=0.3685 G=2.5269 (adv=0.8214, cycle=0.1251, id=0.0908)
[23/200] D=0.3711 G=2.5162 (adv=0.8309, cycle=0.1244, id=0.0883)
[24/200] D=0.3833 G=2.5368 (adv=0.8388, cycle=0.1254, id=0.0888)
[25/200] D=0.3768 G=2.4733 (adv=0.8152, cycle=0.1226, id=0.0865)
[26/200] D=0.3794 G=2.4530 (adv=0.8260, cycle=0.1208, id=0.0839)
[27/200] D=0.3804 G=2.4747 (adv=0.8195, cycle=0.1229, id=0.0852)
[28/200] D=0.3787 G=2.4519 (adv=0.8225, cycle=0.1206, id=0.0846)
[29/200] D=0.3826 G=2.4870 (adv=0.8271, cycle=0.1242, id=0.0835)
[30/200] D=0.3972 G=2.4810 (adv=0.8410, cycle=0.1213, id=0.0855)
[31/200] D=0.3699 G=2.3938 (adv=0.7924, cycle=0.1188, id=0.0827)
[32/200] D=0.4444 G=2.4839 (adv=0.8705, cycle=0.1201, id=0.0825)
[33/200] D=0.4225 G=2.2871 (adv=0.7476, cycle=0.1132, id=0.0815)
[34/200] D=0.3892 G=2.2806 (adv=0.7576, cycle=0.1123, id=0.0800)
[35/200] D=0.3742 G=2.3157 (adv=0.7911, cycle=0.1139, id=0.0771)
[36/200] D=0.3822 G=2.3590 (adv=0.8186, cycle=0.1150, id=0.0781)
[37/200] D=0.3729 G=2.3696 (adv=0.8215, cycle=0.1152, id=0.0793)
[38/200] D=0.3706 G=2.4963 (adv=0.8602, cycle=0.1224, id=0.0824)
[39/200] D=0.3784 G=2.3251 (adv=0.8133, cycle=0.1129, id=0.0766)
[40/200] D=0.3968 G=2.3612 (adv=0.8191, cycle=0.1151, id=0.0783)
[41/200] D=0.3680 G=2.3522 (adv=0.8251, cycle=0.1142, id=0.0770)
[42/200] D=0.6218 G=2.4778 (adv=0.8589, cycle=0.1216, id=0.0806)
[43/200] D=0.4422 G=2.0352 (adv=0.6579, cycle=0.1007, id=0.0741)
[44/200] D=0.4267 G=2.0659 (adv=0.6707, cycle=0.1025, id=0.0741)
[45/200] D=0.4083 G=2.0873 (adv=0.7132, cycle=0.1016, id=0.0716)
[46/200] D=0.4018 G=2.1652 (adv=0.7498, cycle=0.1049, id=0.0733)
[47/200] D=0.5093 G=2.4539 (adv=0.8818, cycle=0.1174, id=0.0796)
[48/200] D=0.4194 G=2.0604 (adv=0.6832, cycle=0.1016, id=0.0722)
[49/200] D=0.4137 G=2.0143 (adv=0.6961, cycle=0.0973, id=0.0690)
[50/200] D=0.4133 G=2.1213 (adv=0.7218, cycle=0.1031, id=0.0738)
[51/200] D=0.4076 G=2.0943 (adv=0.7305, cycle=0.1009, id=0.0710)
[52/200] D=0.4017 G=2.1680 (adv=0.7602, cycle=0.1044, id=0.0727)
[53/200] D=0.3929 G=2.1902 (adv=0.7807, cycle=0.1055, id=0.0709)
[54/200] D=0.3866 G=2.2190 (adv=0.7997, cycle=0.1065, id=0.0708)
[55/200] D=0.3880 G=2.2074 (adv=0.7984, cycle=0.1055, id=0.0708)
[56/200] D=0.3870 G=2.2129 (adv=0.7957, cycle=0.1067, id=0.0700)
[57/200] D=0.3840 G=2.2198 (adv=0.8034, cycle=0.1062, id=0.0709)
[58/200] D=0.3826 G=2.2078 (adv=0.8130, cycle=0.1050, id=0.0689)
[59/200] D=0.3917 G=2.2787 (adv=0.8306, cycle=0.1090, id=0.0715)
[60/200] D=0.3860 G=2.2058 (adv=0.8159, cycle=0.1049, id=0.0682)
[61/200] D=0.3836 G=2.1905 (adv=0.8043, cycle=0.1042, id=0.0688)
[62/200] D=0.3909 G=2.2022 (adv=0.8051, cycle=0.1055, id=0.0683)
[63/200] D=0.3815 G=2.1890 (adv=0.8045, cycle=0.1044, id=0.0680)
[64/200] D=0.5864 G=2.3236 (adv=0.8581, cycle=0.1102, id=0.0727)
