[1/200] D=0.4321 G=6.4492 (adv=0.8039, cycle=0.3450, id=0.3136)
[83/200] D=0.3773 G=2.2653 (adv=0.8256, cycle=0.1020, id=0.0599)
[84/200] D=0.3751 G=2.2490 (adv=0.8200, cycle=0.1015, id=0.0592)
[85/200] D=0.3872 G=2.2465 (adv=0.8222, cycle=0.1012, id=0.0588)
[86/200] D=0.3862 G=2.2474 (adv=0.8205, cycle=0.1018, id=0.0584)
[87/200] D=0.3761 G=2.2349 (adv=0.8162, cycle=0.1007, id=0.0588)
[88/200] D=0.3789 G=2.2680 (adv=0.8296, cycle=0.1015, id=0.0605)
[89/200] D=0.3774 G=2.3028 (adv=0.8325, cycle=0.1051, id=0.0600)
[90/200] D=0.3820 G=2.2401 (adv=0.8231, cycle=0.1005, id=0.0588)
[91/200] D=0.3778 G=2.2512 (adv=0.8285, cycle=0.1009, id=0.0592)
[92/200] D=0.3883 G=2.2346 (adv=0.8227, cycle=0.1010, id=0.0574)
[93/200] D=0.3786 G=2.2348 (adv=0.8435, cycle=0.0989, id=0.0575)
[94/200] D=0.3824 G=2.2502 (adv=0.8347, cycle=0.1010, id=0.0579)
[95/200] D=0.5981 G=2.4549 (adv=0.9669, cycle=0.1067, id=0.0601)
[96/200] D=0.4526 G=1.9448 (adv=0.6392, cycle=0.0912, id=0.0562)
[97/200] D=0.4379 G=1.9410 (adv=0.6586, cycle=0.0888, id=0.0563)
[98/200] D=0.4295 G=1.9693 (adv=0.6804, cycle=0.0900, id=0.0555)
[99/200] D=0.4111 G=2.0004 (adv=0.7191, cycle=0.0893, id=0.0554)
[100/200] D=0.4418 G=2.0503 (adv=0.7620, cycle=0.0907, id=0.0545)
[101/200] D=0.3751 G=2.1195 (adv=0.7762, cycle=0.0952, id=0.0559)
[102/200] D=0.3672 G=2.1399 (adv=0.7949, cycle=0.0958, id=0.0552)
[103/200] D=0.3659 G=2.1914 (adv=0.8209, cycle=0.0980, id=0.0558)
[104/200] D=0.3730 G=2.1768 (adv=0.8236, cycle=0.0970, id=0.0547)
[105/200] D=0.3727 G=2.1992 (adv=0.8278, cycle=0.0978, id=0.0562)
[106/200] D=0.3772 G=2.1842 (adv=0.8291, cycle=0.0965, id=0.0557)
[107/200] D=0.3697 G=2.1261 (adv=0.8238, cycle=0.0929, id=0.0533)
[108/200] D=0.3931 G=2.1722 (adv=0.8310, cycle=0.0956, id=0.0551)
[109/200] D=0.3723 G=2.1509 (adv=0.8217, cycle=0.0950, id=0.0542)
[110/200] D=0.3689 G=2.1833 (adv=0.8356, cycle=0.0968, id=0.0543)
[111/200] D=0.3744 G=2.1902 (adv=0.8325, cycle=0.0976, id=0.0545)
[112/200] D=0.3754 G=2.1392 (adv=0.8267, cycle=0.0944, id=0.0526)
[113/200] D=0.3741 G=2.1702 (adv=0.8389, cycle=0.0958, id=0.0533)
[114/200] D=0.3711 G=2.1585 (adv=0.8348, cycle=0.0956, id=0.0526)
[115/200] D=0.3763 G=2.1629 (adv=0.8352, cycle=0.0953, id=0.0535)
[116/200] D=0.3741 G=2.1286 (adv=0.8266, cycle=0.0943, id=0.0512)
[117/200] D=0.3786 G=2.1522 (adv=0.8372, cycle=0.0951, id=0.0520)
[118/200] D=0.3771 G=2.1609 (adv=0.8390, cycle=0.0954, id=0.0526)
[119/200] D=0.3783 G=2.1399 (adv=0.8341, cycle=0.0947, id=0.0513)
[120/200] D=0.5426 G=2.3528 (adv=0.9716, cycle=0.1007, id=0.0534)
[121/200] D=0.4349 G=2.0174 (adv=0.7331, cycle=0.0918, id=0.0524)
[122/200] D=0.4155 G=1.9432 (adv=0.7161, cycle=0.0872, id=0.0508)
[123/200] D=0.4080 G=1.9405 (adv=0.7306, cycle=0.0861, id=0.0499)
[124/200] D=0.4056 G=1.9766 (adv=0.7476, cycle=0.0874, id=0.0507)
[125/200] D=0.3923 G=2.0063 (adv=0.7671, cycle=0.0887, id=0.0503)
[126/200] D=0.3861 G=2.0104 (adv=0.7745, cycle=0.0887, id=0.0499)
[127/200] D=0.3774 G=2.0393 (adv=0.7903, cycle=0.0896, id=0.0504)
[128/200] D=0.3719 G=2.0738 (adv=0.8079, cycle=0.0909, id=0.0509)
[129/200] D=0.3706 G=2.0553 (adv=0.8181, cycle=0.0898, id=0.0485)
[130/200] D=0.3636 G=2.0623 (adv=0.8226, cycle=0.0898, id=0.0488)
[131/200] D=0.3668 G=2.0748 (adv=0.8285, cycle=0.0900, id=0.0494)
[132/200] D=0.3710 G=2.0615 (adv=0.8233, cycle=0.0899, id=0.0485)
[133/200] D=0.3697 G=2.0371 (adv=0.8128, cycle=0.0885, id=0.0484)
[134/200] D=0.3724 G=2.0269 (adv=0.8253, cycle=0.0872, id=0.0471)
[135/200] D=0.3716 G=2.0348 (adv=0.8184, cycle=0.0885, id=0.0473)
[136/200] D=0.3713 G=2.0734 (adv=0.8357, cycle=0.0900, id=0.0482)
[137/200] D=0.3718 G=2.0655 (adv=0.8335, cycle=0.0892, id=0.0486)
[138/200] D=0.3705 G=2.0317 (adv=0.8263, cycle=0.0880, id=0.0465)
[139/200] D=0.3682 G=2.0323 (adv=0.8260, cycle=0.0879, id=0.0467)
[140/200] D=0.3752 G=2.0204 (adv=0.8172, cycle=0.0877, id=0.0466)
[141/200] D=0.3735 G=2.0186 (adv=0.8214, cycle=0.0870, id=0.0467)
[142/200] D=0.3706 G=2.0558 (adv=0.8351, cycle=0.0888, id=0.0476)
[143/200] D=0.3734 G=2.0252 (adv=0.8186, cycle=0.0877, id=0.0471)
[144/200] D=0.3669 G=2.0492 (adv=0.8364, cycle=0.0881, id=0.0474)
[145/200] D=0.3658 G=2.0084 (adv=0.8289, cycle=0.0862, id=0.0454)
[146/200] D=0.3704 G=2.0303 (adv=0.8291, cycle=0.0879, id=0.0460)
[147/200] D=0.3727 G=2.0107 (adv=0.8302, cycle=0.0857, id=0.0462)
[148/200] D=0.3679 G=2.0221 (adv=0.8310, cycle=0.0869, id=0.0461)
[149/200] D=0.3706 G=1.9855 (adv=0.8147, cycle=0.0857, id=0.0448)
[150/200] D=0.3674 G=2.0055 (adv=0.8238, cycle=0.0871, id=0.0443)
[151/200] D=0.3737 G=2.0165 (adv=0.8370, cycle=0.0862, id=0.0453)
[152/200] D=0.3680 G=1.9918 (adv=0.8251, cycle=0.0849, id=0.0453)
[153/200] D=0.3671 G=1.9957 (adv=0.8325, cycle=0.0851, id=0.0446)
[154/200] D=0.3684 G=1.9825 (adv=0.8220, cycle=0.0851, id=0.0443)
[155/200] D=0.3666 G=1.9783 (adv=0.8335, cycle=0.0840, id=0.0436)
[156/200] D=0.3678 G=1.9943 (adv=0.8305, cycle=0.0849, id=0.0450)
[157/200] D=0.3683 G=1.9832 (adv=0.8324, cycle=0.0842, id=0.0441)
[158/200] D=0.3628 G=1.9726 (adv=0.8284, cycle=0.0843, id=0.0431)
[159/200] D=0.3644 G=1.9741 (adv=0.8306, cycle=0.0838, id=0.0436)
[160/200] D=0.3699 G=1.9839 (adv=0.8323, cycle=0.0847, id=0.0435)
[161/200] D=0.3649 G=1.9641 (adv=0.8297, cycle=0.0830, id=0.0435)
[162/200] D=0.3665 G=1.9551 (adv=0.8309, cycle=0.0826, id=0.0426)
[163/200] D=0.3642 G=1.9601 (adv=0.8303, cycle=0.0834, id=0.0422)
[164/200] D=0.3631 G=1.9551 (adv=0.8308, cycle=0.0826, id=0.0427)
[165/200] D=0.3667 G=1.9549 (adv=0.8260, cycle=0.0827, id=0.0431)
[166/200] D=0.3632 G=1.9582 (adv=0.8332, cycle=0.0827, id=0.0426)
[167/200] D=0.3606 G=1.9503 (adv=0.8350, cycle=0.0822, id=0.0419)
[168/200] D=0.3603 G=1.9562 (adv=0.8392, cycle=0.0820, id=0.0424)
[169/200] D=0.3634 G=1.9293 (adv=0.8262, cycle=0.0813, id=0.0414)
[170/200] D=0.3666 G=1.9239 (adv=0.8193, cycle=0.0810, id=0.0421)
[171/200] D=0.3657 G=1.9204 (adv=0.8228, cycle=0.0807, id=0.0414)
[172/200] D=0.3645 G=1.9232 (adv=0.8264, cycle=0.0808, id=0.0413)
[173/200] D=0.3628 G=1.9371 (adv=0.8303, cycle=0.0814, id=0.0418)
[174/200] D=0.3661 G=1.8979 (adv=0.8213, cycle=0.0794, id=0.0403)
[175/200] D=0.3621 G=1.9128 (adv=0.8279, cycle=0.0799, id=0.0408)
[176/200] D=0.3623 G=1.9325 (adv=0.8329, cycle=0.0808, id=0.0417)
[177/200] D=0.3588 G=1.9195 (adv=0.8344, cycle=0.0799, id=0.0409)
[178/200] D=0.3605 G=1.9007 (adv=0.8263, cycle=0.0796, id=0.0397)
[179/200] D=0.3587 G=1.9095 (adv=0.8357, cycle=0.0788, id=0.0409)
[180/200] D=0.3611 G=1.9008 (adv=0.8277, cycle=0.0792, id=0.0402)
[181/200] D=0.3588 G=1.8943 (adv=0.8298, cycle=0.0785, id=0.0400)
[182/200] D=0.3603 G=1.8885 (adv=0.8269, cycle=0.0782, id=0.0399)
[183/200] D=0.3572 G=1.8861 (adv=0.8286, cycle=0.0779, id=0.0398)
[184/200] D=0.3588 G=1.8825 (adv=0.8305, cycle=0.0776, id=0.0394)
[185/200] D=0.3582 G=1.8800 (adv=0.8298, cycle=0.0777, id=0.0390)
[186/200] D=0.3579 G=1.8884 (adv=0.8332, cycle=0.0778, id=0.0395)
[187/200] D=0.3587 G=1.8892 (adv=0.8336, cycle=0.0778, id=0.0396)
[188/200] D=0.3575 G=1.8651 (adv=0.8291, cycle=0.0766, id=0.0386)
[189/200] D=0.3589 G=1.8700 (adv=0.8256, cycle=0.0769, id=0.0393)
[190/200] D=0.3574 G=1.8634 (adv=0.8295, cycle=0.0765, id=0.0384)
[191/200] D=0.3541 G=1.8669 (adv=0.8383, cycle=0.0761, id=0.0382)
[192/200] D=0.3569 G=1.8579 (adv=0.8279, cycle=0.0759, id=0.0387)
[193/200] D=0.3573 G=1.8559 (adv=0.8290, cycle=0.0759, id=0.0383)
[194/200] D=0.3553 G=1.8600 (adv=0.8300, cycle=0.0759, id=0.0387)
[195/200] D=0.3534 G=1.8609 (adv=0.8334, cycle=0.0758, id=0.0385)
[196/200] D=0.3579 G=1.8485 (adv=0.8293, cycle=0.0752, id=0.0382)
[197/200] D=0.3573 G=1.8486 (adv=0.8235, cycle=0.0754, id=0.0387)
[198/200] D=0.3547 G=1.8452 (adv=0.8290, cycle=0.0751, id=0.0378)
[199/200] D=0.3547 G=1.8453 (adv=0.8320, cycle=0.0747, id=0.0381)
[200/200] D=0.3523 G=1.8508 (adv=0.8352, cycle=0.0747, id=0.0383)
