[1/200] D=0.4715 G=4.6259 (adv=0.7003, cycle=0.2920, id=0.2874)
[57/200] D=0.3890 G=1.8934 (adv=0.7638, cycle=0.0892, id=0.0680)
[58/200] D=0.3910 G=1.8954 (adv=0.7756, cycle=0.0882, id=0.0679)
[59/200] D=0.3941 G=1.8813 (adv=0.7727, cycle=0.0874, id=0.0670)
[60/200] D=0.3979 G=1.9137 (adv=0.7769, cycle=0.0898, id=0.0682)
[61/200] D=0.4011 G=1.8998 (adv=0.7793, cycle=0.0886, id=0.0671)
[62/200] D=0.3968 G=1.8956 (adv=0.7849, cycle=0.0878, id=0.0666)
[63/200] D=0.4046 G=1.8881 (adv=0.7795, cycle=0.0878, id=0.0659)
[64/200] D=0.3988 G=1.8869 (adv=0.7834, cycle=0.0875, id=0.0652)
[65/200] D=0.3976 G=1.9072 (adv=0.7898, cycle=0.0884, id=0.0667)
[66/200] D=0.4052 G=1.8704 (adv=0.7749, cycle=0.0869, id=0.0647)
[67/200] D=0.4020 G=1.8695 (adv=0.7802, cycle=0.0862, id=0.0649)
[68/200] D=0.4247 G=1.8963 (adv=0.7896, cycle=0.0878, id=0.0653)
[69/200] D=0.3927 G=1.8716 (adv=0.7794, cycle=0.0866, id=0.0647)
[70/200] D=0.3989 G=1.8859 (adv=0.7969, cycle=0.0865, id=0.0639)
[71/200] D=0.3979 G=1.8954 (adv=0.7918, cycle=0.0875, id=0.0653)
[72/200] D=1.0463 G=2.8024 (adv=1.1374, cycle=0.1308, id=0.1020)
[73/200] D=0.4550 G=1.6402 (adv=0.5575, cycle=0.0837, id=0.0703)
[74/200] D=0.4539 G=1.5691 (adv=0.5794, cycle=0.0766, id=0.0638)
[75/200] D=0.4377 G=1.5908 (adv=0.6204, cycle=0.0754, id=0.0618)
[76/200] D=0.4281 G=1.6055 (adv=0.6386, cycle=0.0755, id=0.0606)
[77/200] D=0.4209 G=1.6469 (adv=0.6598, cycle=0.0777, id=0.0599)
[78/200] D=0.4170 G=1.6430 (adv=0.6696, cycle=0.0765, id=0.0595)
[79/200] D=0.4127 G=1.6795 (adv=0.6840, cycle=0.0786, id=0.0599)
[80/200] D=0.4147 G=1.6893 (adv=0.7001, cycle=0.0781, id=0.0595)
[81/200] D=0.4085 G=1.7051 (adv=0.7128, cycle=0.0782, id=0.0599)
[82/200] D=0.4049 G=1.7386 (adv=0.7255, cycle=0.0800, id=0.0609)
[83/200] D=0.4037 G=1.7516 (adv=0.7373, cycle=0.0806, id=0.0594)
[84/200] D=0.3948 G=1.7805 (adv=0.7612, cycle=0.0808, id=0.0602)
[85/200] D=0.4049 G=1.7648 (adv=0.7609, cycle=0.0798, id=0.0589)
[86/200] D=0.3921 G=1.8699 (adv=0.7902, cycle=0.0855, id=0.0642)
[87/200] D=0.3956 G=1.7904 (adv=0.7664, cycle=0.0814, id=0.0599)
[88/200] D=0.4035 G=1.7972 (adv=0.7805, cycle=0.0809, id=0.0593)
[89/200] D=0.3985 G=1.7909 (adv=0.7740, cycle=0.0808, id=0.0597)
[90/200] D=0.4002 G=1.7724 (adv=0.7752, cycle=0.0795, id=0.0579)
[91/200] D=0.5316 G=2.4445 (adv=1.0257, cycle=0.1124, id=0.0841)
[92/200] D=0.4174 G=1.7933 (adv=0.6935, cycle=0.0870, id=0.0658)
[93/200] D=0.4329 G=1.6786 (adv=0.6835, cycle=0.0784, id=0.0604)
[94/200] D=0.4296 G=1.6462 (adv=0.6861, cycle=0.0759, id=0.0574)
[95/200] D=0.4282 G=1.6699 (adv=0.7117, cycle=0.0758, id=0.0573)
[96/200] D=0.7273 G=2.2236 (adv=1.0327, cycle=0.0942, id=0.0711)
[97/200] D=0.4338 G=1.7819 (adv=0.6414, cycle=0.0884, id=0.0734)
[98/200] D=0.4223 G=1.6295 (adv=0.6503, cycle=0.0765, id=0.0611)
[99/200] D=0.4182 G=1.6030 (adv=0.6673, cycle=0.0736, id=0.0569)
[100/200] D=0.4131 G=1.6364 (adv=0.6838, cycle=0.0751, id=0.0576)
[101/200] D=0.4085 G=1.6142 (adv=0.6960, cycle=0.0725, id=0.0551)
[81/200] D=0.4111 G=1.7060 (adv=0.7165, cycle=0.0780, id=0.0597)
[82/200] D=0.4042 G=1.7401 (adv=0.7343, cycle=0.0795, id=0.0601)
[83/200] D=0.4052 G=1.7229 (adv=0.7337, cycle=0.0785, id=0.0584)
[84/200] D=0.4024 G=1.7779 (adv=0.7600, cycle=0.0809, id=0.0597)
[85/200] D=0.3981 G=1.7679 (adv=0.7520, cycle=0.0809, id=0.0591)
[86/200] D=0.4022 G=1.7747 (adv=0.7641, cycle=0.0803, id=0.0593)
[87/200] D=0.3989 G=1.7965 (adv=0.7709, cycle=0.0816, id=0.0598)
[88/200] D=0.3982 G=1.7781 (adv=0.7758, cycle=0.0797, id=0.0586)
[89/200] D=0.3987 G=1.7953 (adv=0.7824, cycle=0.0806, id=0.0592)
[90/200] D=0.3922 G=2.0348 (adv=0.8397, cycle=0.0949, id=0.0703)
[91/200] D=0.3916 G=1.8169 (adv=0.7800, cycle=0.0828, id=0.0598)
[92/200] D=0.3950 G=1.7910 (adv=0.7847, cycle=0.0805, id=0.0574)
[93/200] D=0.4045 G=1.7999 (adv=0.7868, cycle=0.0807, id=0.0589)
[94/200] D=0.4018 G=1.7853 (adv=0.7854, cycle=0.0800, id=0.0570)
[95/200] D=0.3918 G=1.8972 (adv=0.8183, cycle=0.0863, id=0.0618)
[96/200] D=0.3947 G=1.8102 (adv=0.7946, cycle=0.0812, id=0.0580)
[97/200] D=0.3937 G=1.8265 (adv=0.7962, cycle=0.0824, id=0.0590)
[98/200] D=0.4040 G=1.7829 (adv=0.7914, cycle=0.0791, id=0.0572)
[99/200] D=0.9491 G=3.4464 (adv=1.6157, cycle=0.1435, id=0.1131)
[100/200] D=0.4121 G=2.3112 (adv=0.6371, cycle=0.1256, id=0.1193)
[101/200] D=0.4075 G=1.9792 (adv=0.6382, cycle=0.1025, id=0.0903)
[102/200] D=0.4067 G=1.9048 (adv=0.6635, cycle=0.0968, id=0.0780)
[103/200] D=0.4100 G=1.8232 (adv=0.6697, cycle=0.0909, id=0.0698)
[104/200] D=0.4179 G=1.7522 (adv=0.6582, cycle=0.0867, id=0.0650)
[105/200] D=0.4182 G=1.7124 (adv=0.6746, cycle=0.0821, id=0.0620)
[106/200] D=0.4173 G=1.7103 (adv=0.6814, cycle=0.0817, id=0.0606)
[107/200] D=0.4154 G=1.6676 (adv=0.6820, cycle=0.0781, id=0.0584)
[108/200] D=0.4161 G=1.6749 (adv=0.6986, cycle=0.0776, id=0.0574)
[109/200] D=0.4153 G=1.6626 (adv=0.7005, cycle=0.0765, id=0.0563)
[110/200] D=0.4144 G=1.6675 (adv=0.7096, cycle=0.0762, id=0.0559)
[111/200] D=0.4158 G=1.6668 (adv=0.7102, cycle=0.0761, id=0.0560)
[112/200] D=0.4126 G=1.6761 (adv=0.7172, cycle=0.0762, id=0.0563)
[113/200] D=0.4115 G=1.6653 (adv=0.7209, cycle=0.0752, id=0.0549)
[114/200] D=0.4123 G=1.6821 (adv=0.7255, cycle=0.0762, id=0.0555)
[115/200] D=0.4071 G=1.6909 (adv=0.7351, cycle=0.0763, id=0.0551)
[116/200] D=0.4037 G=1.6988 (adv=0.7434, cycle=0.0763, id=0.0551)
[117/200] D=0.4070 G=1.6736 (adv=0.7371, cycle=0.0750, id=0.0534)
[118/200] D=0.4100 G=1.6848 (adv=0.7473, cycle=0.0751, id=0.0534)
[119/200] D=0.4095 G=1.6807 (adv=0.7456, cycle=0.0751, id=0.0525)
[120/200] D=0.4056 G=1.6980 (adv=0.7483, cycle=0.0761, id=0.0539)
[121/200] D=0.4086 G=1.6751 (adv=0.7426, cycle=0.0748, id=0.0528)
[122/200] D=0.4067 G=1.6707 (adv=0.7456, cycle=0.0741, id=0.0527)
[123/200] D=0.4131 G=1.6647 (adv=0.7456, cycle=0.0737, id=0.0521)
[124/200] D=0.4163 G=1.6640 (adv=0.7495, cycle=0.0734, id=0.0515)
[125/200] D=0.4061 G=1.6460 (adv=0.7334, cycle=0.0734, id=0.0511)
[126/200] D=0.4072 G=1.6455 (adv=0.7387, cycle=0.0729, id=0.0509)
[127/200] D=0.4076 G=1.6655 (adv=0.7549, cycle=0.0733, id=0.0507)
[128/200] D=0.4067 G=1.6487 (adv=0.7454, cycle=0.0728, id=0.0502)
[129/200] D=0.4117 G=1.6700 (adv=0.7558, cycle=0.0737, id=0.0507)
[130/200] D=0.4066 G=1.6222 (adv=0.7381, cycle=0.0713, id=0.0489)
[131/200] D=0.4089 G=1.6249 (adv=0.7481, cycle=0.0707, id=0.0485)
[132/200] D=0.4106 G=1.6311 (adv=0.7438, cycle=0.0718, id=0.0484)
[133/200] D=0.4083 G=1.6325 (adv=0.7465, cycle=0.0716, id=0.0486)
[134/200] D=0.4097 G=1.6311 (adv=0.7494, cycle=0.0711, id=0.0487)
[135/200] D=0.4114 G=1.6407 (adv=0.7547, cycle=0.0717, id=0.0482)
[136/200] D=0.4034 G=1.6255 (adv=0.7483, cycle=0.0711, id=0.0475)
[137/200] D=0.4061 G=1.6191 (adv=0.7441, cycle=0.0707, id=0.0480)
[138/200] D=0.4054 G=1.6253 (adv=0.7447, cycle=0.0712, id=0.0482)
[139/200] D=0.4064 G=1.6226 (adv=0.7513, cycle=0.0706, id=0.0473)
[140/200] D=0.4080 G=1.6284 (adv=0.7520, cycle=0.0710, id=0.0476)
[141/200] D=0.4062 G=1.6230 (adv=0.7507, cycle=0.0707, id=0.0473)
[142/200] D=0.4031 G=1.6066 (adv=0.7456, cycle=0.0698, id=0.0465)
[143/200] D=0.4052 G=1.5936 (adv=0.7436, cycle=0.0691, id=0.0456)
[144/200] D=0.4083 G=1.5899 (adv=0.7460, cycle=0.0685, id=0.0453)
[145/200] D=0.4058 G=1.5853 (adv=0.7395, cycle=0.0687, id=0.0454)
[146/200] D=0.4068 G=1.5933 (adv=0.7470, cycle=0.0689, id=0.0451)
[147/200] D=0.4044 G=1.5884 (adv=0.7454, cycle=0.0685, id=0.0453)
[148/200] D=0.4059 G=1.5912 (adv=0.7471, cycle=0.0686, id=0.0453)
[149/200] D=0.4044 G=1.5885 (adv=0.7498, cycle=0.0682, id=0.0447)
[150/200] D=0.4048 G=1.5848 (adv=0.7489, cycle=0.0681, id=0.0444)
[151/200] D=0.4053 G=1.5747 (adv=0.7434, cycle=0.0675, id=0.0446)
[152/200] D=0.4047 G=1.5656 (adv=0.7406, cycle=0.0670, id=0.0442)
[153/200] D=0.4046 G=1.5708 (adv=0.7460, cycle=0.0671, id=0.0439)
[154/200] D=0.4044 G=1.5534 (adv=0.7423, cycle=0.0660, id=0.0432)
[155/200] D=0.4041 G=1.5644 (adv=0.7428, cycle=0.0670, id=0.0434)
[156/200] D=0.4058 G=1.5462 (adv=0.7428, cycle=0.0655, id=0.0424)
[157/200] D=0.4037 G=1.5460 (adv=0.7386, cycle=0.0659, id=0.0423)
[158/200] D=0.4017 G=1.5377 (adv=0.7406, cycle=0.0650, id=0.0420)
[159/200] D=0.4040 G=1.5370 (adv=0.7399, cycle=0.0651, id=0.0418)
[160/200] D=0.4025 G=1.5507 (adv=0.7454, cycle=0.0656, id=0.0426)
[161/200] D=0.4028 G=1.5362 (adv=0.7419, cycle=0.0648, id=0.0417)
[162/200] D=0.4030 G=1.5358 (adv=0.7431, cycle=0.0648, id=0.0414)
[163/200] D=0.4027 G=1.5239 (adv=0.7382, cycle=0.0643, id=0.0408)
[164/200] D=0.4026 G=1.5208 (adv=0.7391, cycle=0.0639, id=0.0408)
[165/200] D=0.4009 G=1.5289 (adv=0.7399, cycle=0.0645, id=0.0410)
[166/200] D=0.4005 G=1.5183 (adv=0.7415, cycle=0.0635, id=0.0404)
[167/200] D=0.4018 G=1.5157 (adv=0.7385, cycle=0.0636, id=0.0402)
[168/200] D=0.4020 G=1.5093 (adv=0.7377, cycle=0.0632, id=0.0399)
[169/200] D=0.4015 G=1.5097 (adv=0.7390, cycle=0.0630, id=0.0401)
[170/200] D=0.4012 G=1.4993 (adv=0.7358, cycle=0.0625, id=0.0395)
[171/200] D=0.3993 G=1.5100 (adv=0.7446, cycle=0.0627, id=0.0395)
[172/200] D=0.3993 G=1.5097 (adv=0.7456, cycle=0.0627, id=0.0392)
[173/200] D=0.4011 G=1.4904 (adv=0.7349, cycle=0.0620, id=0.0388)
[174/200] D=0.3992 G=1.4940 (adv=0.7392, cycle=0.0619, id=0.0387)
[175/200] D=0.3962 G=1.5051 (adv=0.7439, cycle=0.0625, id=0.0388)
[176/200] D=0.3996 G=1.4879 (adv=0.7371, cycle=0.0616, id=0.0385)
[177/200] D=0.4013 G=1.4804 (adv=0.7342, cycle=0.0613, id=0.0381)
[178/200] D=0.3997 G=1.4812 (adv=0.7378, cycle=0.0611, id=0.0378)
[179/200] D=0.4002 G=1.4744 (adv=0.7363, cycle=0.0607, id=0.0375)
[180/200] D=0.3995 G=1.4737 (adv=0.7368, cycle=0.0606, id=0.0375)
[181/200] D=0.3999 G=1.4686 (adv=0.7371, cycle=0.0601, id=0.0372)
[182/200] D=0.3968 G=1.4711 (adv=0.7384, cycle=0.0602, id=0.0372)
[183/200] D=0.3982 G=1.4726 (adv=0.7389, cycle=0.0603, id=0.0373)
[184/200] D=0.3996 G=1.4588 (adv=0.7338, cycle=0.0598, id=0.0364)
[185/200] D=0.3976 G=1.4566 (adv=0.7360, cycle=0.0593, id=0.0366)
[186/200] D=0.3975 G=1.4574 (adv=0.7366, cycle=0.0593, id=0.0364)
[187/200] D=0.3993 G=1.4561 (adv=0.7342, cycle=0.0596, id=0.0361)
[188/200] D=0.3986 G=1.4502 (adv=0.7328, cycle=0.0591, id=0.0360)
[189/200] D=0.3999 G=1.4443 (adv=0.7304, cycle=0.0589, id=0.0358)
[190/200] D=0.3969 G=1.4511 (adv=0.7347, cycle=0.0591, id=0.0360)
[191/200] D=0.3977 G=1.4418 (adv=0.7334, cycle=0.0585, id=0.0353)
[192/200] D=0.3984 G=1.4391 (adv=0.7319, cycle=0.0584, id=0.0353)
[193/200] D=0.3979 G=1.4406 (adv=0.7331, cycle=0.0584, id=0.0353)
[194/200] D=0.3972 G=1.4350 (adv=0.7329, cycle=0.0580, id=0.0348)
[195/200] D=0.3986 G=1.4351 (adv=0.7324, cycle=0.0580, id=0.0350)
[196/200] D=0.3972 G=1.4310 (adv=0.7311, cycle=0.0578, id=0.0348)
[197/200] D=0.3963 G=1.4374 (adv=0.7355, cycle=0.0579, id=0.0350)
[198/200] D=0.3983 G=1.4324 (adv=0.7290, cycle=0.0581, id=0.0350)
[199/200] D=0.3961 G=1.4314 (adv=0.7336, cycle=0.0576, id=0.0347)
[200/200] D=0.3960 G=1.4338 (adv=0.7359, cycle=0.0576, id=0.0349)
