[1/200] D=0.4932 G=6.9348 (adv=0.7204, cycle=0.4214, id=0.4001)
[104/200] D=0.3841 G=2.1028 (adv=0.7896, cycle=0.0939, id=0.0748)
[105/200] D=0.3783 G=2.1355 (adv=0.8034, cycle=0.0953, id=0.0758)
[106/200] D=0.3766 G=2.1034 (adv=0.8116, cycle=0.0926, id=0.0731)
[107/200] D=0.3795 G=2.1031 (adv=0.8100, cycle=0.0927, id=0.0732)
[108/200] D=0.3802 G=2.1435 (adv=0.8156, cycle=0.0950, id=0.0756)
[109/200] D=0.3723 G=2.1737 (adv=0.8448, cycle=0.0954, id=0.0749)
[110/200] D=0.3748 G=2.1181 (adv=0.8246, cycle=0.0929, id=0.0729)
[111/200] D=0.3685 G=2.1647 (adv=0.8532, cycle=0.0937, id=0.0749)
[112/200] D=0.3645 G=2.2369 (adv=0.8660, cycle=0.0988, id=0.0766)
[113/200] D=0.3616 G=2.1860 (adv=0.8631, cycle=0.0952, id=0.0742)
[114/200] D=0.3554 G=2.2432 (adv=0.8887, cycle=0.0970, id=0.0769)
[115/200] D=0.3615 G=2.1771 (adv=0.8759, cycle=0.0936, id=0.0731)
[116/200] D=0.3518 G=2.2420 (adv=0.9051, cycle=0.0966, id=0.0742)
[117/200] D=0.3473 G=2.1725 (adv=0.8858, cycle=0.0931, id=0.0711)
[118/200] D=0.3499 G=2.2250 (adv=0.9082, cycle=0.0956, id=0.0721)
[119/200] D=0.3441 G=2.2409 (adv=0.9072, cycle=0.0969, id=0.0730)
[120/200] D=0.3437 G=2.2401 (adv=0.9189, cycle=0.0954, id=0.0735)
[121/200] D=0.3346 G=2.2739 (adv=0.9343, cycle=0.0972, id=0.0736)
[122/200] D=0.3339 G=2.3130 (adv=0.9364, cycle=0.1001, id=0.0751)
[123/200] D=0.3384 G=2.2172 (adv=0.9157, cycle=0.0943, id=0.0717)
[124/200] D=0.3397 G=2.2376 (adv=0.9282, cycle=0.0950, id=0.0720)
[125/200] D=0.3340 G=2.2756 (adv=0.9392, cycle=0.0974, id=0.0724)
[126/200] D=0.3740 G=2.2174 (adv=0.9297, cycle=0.0933, id=0.0709)
[127/200] D=0.3321 G=2.2085 (adv=0.9105, cycle=0.0941, id=0.0714)
[128/200] D=0.3320 G=2.2435 (adv=0.9306, cycle=0.0956, id=0.0714)
[129/200] D=0.3347 G=2.2212 (adv=0.9248, cycle=0.0945, id=0.0704)
[130/200] D=0.3342 G=2.3488 (adv=0.9514, cycle=0.1018, id=0.0759)
[131/200] D=0.3337 G=2.2224 (adv=0.9193, cycle=0.0944, id=0.0717)
[132/200] D=0.3358 G=2.2210 (adv=0.9297, cycle=0.0942, id=0.0699)
[133/200] D=0.3330 G=2.2717 (adv=0.9495, cycle=0.0968, id=0.0709)
[134/200] D=0.3378 G=2.2253 (adv=0.9340, cycle=0.0942, id=0.0698)
[135/200] D=0.3404 G=2.1952 (adv=0.9211, cycle=0.0925, id=0.0697)
[136/200] D=0.3394 G=2.2111 (adv=0.9321, cycle=0.0936, id=0.0686)
[137/200] D=0.3345 G=2.1938 (adv=0.9265, cycle=0.0925, id=0.0684)
[138/200] D=0.3330 G=2.2277 (adv=0.9393, cycle=0.0938, id=0.0702)
[139/200] D=0.3342 G=2.2394 (adv=0.9388, cycle=0.0954, id=0.0694)
[140/200] D=0.3298 G=2.2528 (adv=0.9599, cycle=0.0946, id=0.0694)
[141/200] D=0.3363 G=2.1931 (adv=0.9273, cycle=0.0924, id=0.0684)
[142/200] D=0.3448 G=2.1954 (adv=0.9164, cycle=0.0935, id=0.0688)
[143/200] D=0.3348 G=2.1941 (adv=0.9347, cycle=0.0920, id=0.0678)
[144/200] D=0.3298 G=2.2069 (adv=0.9405, cycle=0.0930, id=0.0674)
[145/200] D=0.3339 G=2.2025 (adv=0.9340, cycle=0.0926, id=0.0685)
[146/200] D=0.3361 G=2.1717 (adv=0.9264, cycle=0.0911, id=0.0669)
[147/200] D=0.3327 G=2.1752 (adv=0.9311, cycle=0.0911, id=0.0666)
[148/200] D=0.3336 G=2.1610 (adv=0.9276, cycle=0.0902, id=0.0662)
[149/200] D=0.3327 G=2.1593 (adv=0.9367, cycle=0.0897, id=0.0650)
[150/200] D=0.3307 G=2.1669 (adv=0.9436, cycle=0.0896, id=0.0655)
[151/200] D=0.3350 G=2.1724 (adv=0.9310, cycle=0.0907, id=0.0669)
[152/200] D=0.3351 G=2.2030 (adv=0.9364, cycle=0.0929, id=0.0675)
[153/200] D=0.3347 G=2.1399 (adv=0.9281, cycle=0.0888, id=0.0648)
[154/200] D=0.3298 G=2.1546 (adv=0.9187, cycle=0.0905, id=0.0662)
[155/200] D=0.3294 G=2.1639 (adv=0.9373, cycle=0.0899, id=0.0655)
[156/200] D=0.3310 G=2.1494 (adv=0.9297, cycle=0.0896, id=0.0648)
[157/200] D=0.3293 G=2.1535 (adv=0.9423, cycle=0.0888, id=0.0646)
[158/200] D=0.3289 G=2.1594 (adv=0.9464, cycle=0.0889, id=0.0649)
[159/200] D=0.3328 G=2.1353 (adv=0.9354, cycle=0.0881, id=0.0639)
[160/200] D=0.3333 G=2.1400 (adv=0.9277, cycle=0.0888, id=0.0648)
[161/200] D=0.3270 G=2.1516 (adv=0.9372, cycle=0.0891, id=0.0647)
[162/200] D=0.3285 G=2.1383 (adv=0.9338, cycle=0.0882, id=0.0644)
[163/200] D=0.3252 G=2.1150 (adv=0.9364, cycle=0.0866, id=0.0625)
[164/200] D=0.3280 G=2.1456 (adv=0.9328, cycle=0.0891, id=0.0643)
[165/200] D=0.3271 G=2.1192 (adv=0.9385, cycle=0.0865, id=0.0631)
[166/200] D=0.3298 G=2.0918 (adv=0.9229, cycle=0.0857, id=0.0624)
[167/200] D=0.3329 G=2.1044 (adv=0.9245, cycle=0.0864, id=0.0632)
[168/200] D=0.3299 G=2.1214 (adv=0.9333, cycle=0.0871, id=0.0634)
[169/200] D=0.3266 G=2.0787 (adv=0.9333, cycle=0.0840, id=0.0611)
[170/200] D=0.3307 G=2.1198 (adv=0.9388, cycle=0.0865, id=0.0632)
[171/200] D=0.3290 G=2.0899 (adv=0.9236, cycle=0.0855, id=0.0622)
[172/200] D=0.3312 G=2.0761 (adv=0.9294, cycle=0.0839, id=0.0614)
[173/200] D=0.3314 G=2.0840 (adv=0.9261, cycle=0.0846, id=0.0623)
[174/200] D=0.3225 G=2.0865 (adv=0.9384, cycle=0.0843, id=0.0610)
[175/200] D=0.3202 G=2.1064 (adv=0.9499, cycle=0.0849, id=0.0616)
[176/200] D=0.3256 G=2.0823 (adv=0.9334, cycle=0.0843, id=0.0612)
[177/200] D=0.3241 G=2.0692 (adv=0.9376, cycle=0.0832, id=0.0599)
[178/200] D=0.3286 G=2.0720 (adv=0.9231, cycle=0.0841, id=0.0616)
[179/200] D=0.3249 G=2.0802 (adv=0.9315, cycle=0.0841, id=0.0615)
[180/200] D=0.3293 G=2.0594 (adv=0.9270, cycle=0.0829, id=0.0607)
[181/200] D=0.3263 G=2.0522 (adv=0.9284, cycle=0.0823, id=0.0602)
[182/200] D=0.3242 G=2.0535 (adv=0.9327, cycle=0.0824, id=0.0593)
[183/200] D=0.3272 G=2.0700 (adv=0.9261, cycle=0.0837, id=0.0615)
[184/200] D=0.3210 G=2.0622 (adv=0.9468, cycle=0.0819, id=0.0592)
[185/200] D=0.3221 G=2.0487 (adv=0.9323, cycle=0.0817, id=0.0599)
[186/200] D=0.3229 G=2.0326 (adv=0.9254, cycle=0.0812, id=0.0590)
[187/200] D=0.3306 G=2.0496 (adv=0.9111, cycle=0.0831, id=0.0616)
[188/200] D=0.3191 G=2.0530 (adv=0.9402, cycle=0.0816, id=0.0594)
[189/200] D=0.3242 G=2.0351 (adv=0.9247, cycle=0.0813, id=0.0594)
[190/200] D=0.3288 G=2.0415 (adv=0.9214, cycle=0.0818, id=0.0604)
[191/200] D=0.3256 G=2.0267 (adv=0.9231, cycle=0.0806, id=0.0594)
[192/200] D=0.3232 G=2.0129 (adv=0.9163, cycle=0.0801, id=0.0592)
[193/200] D=0.3225 G=2.0107 (adv=0.9258, cycle=0.0797, id=0.0576)
[194/200] D=0.3235 G=1.9984 (adv=0.9252, cycle=0.0785, id=0.0576)
[195/200] D=0.3202 G=2.0242 (adv=0.9229, cycle=0.0804, id=0.0594)
[196/200] D=0.3272 G=2.0119 (adv=0.9093, cycle=0.0806, id=0.0594)
[197/200] D=0.3186 G=2.0134 (adv=0.9367, cycle=0.0787, id=0.0580)
[198/200] D=0.3257 G=1.9728 (adv=0.9053, cycle=0.0783, id=0.0570)
[199/200] D=0.3229 G=2.0108 (adv=0.9211, cycle=0.0796, id=0.0587)
[200/200] D=0.3223 G=2.0090 (adv=0.9172, cycle=0.0795, id=0.0593)
