[1/200] D=0.4193 G=5.1260 (adv=0.7735, cycle=0.3336, id=0.3388)
[149/200] D=0.3292 G=2.4586 (adv=0.9267, cycle=0.1202, id=0.1100)
[150/200] D=0.3115 G=2.5673 (adv=0.9701, cycle=0.1250, id=0.1156)
[151/200] D=0.3166 G=2.5933 (adv=0.9615, cycle=0.1269, id=0.1210)
[152/200] D=0.3171 G=2.5594 (adv=0.9647, cycle=0.1249, id=0.1154)
[153/200] D=0.3274 G=2.5112 (adv=0.9334, cycle=0.1236, id=0.1140)
[154/200] D=0.3258 G=2.5280 (adv=0.9462, cycle=0.1244, id=0.1126)
[155/200] D=0.3208 G=2.5820 (adv=0.9701, cycle=0.1265, id=0.1156)
[156/200] D=0.3225 G=2.5026 (adv=0.9534, cycle=0.1221, id=0.1093)
[157/200] D=0.3232 G=2.5054 (adv=0.9676, cycle=0.1205, id=0.1109)
[158/200] D=0.3281 G=2.4503 (adv=0.9294, cycle=0.1194, id=0.1090)
[159/200] D=0.3301 G=2.4423 (adv=0.9289, cycle=0.1183, id=0.1103)
[160/200] D=0.3195 G=2.5150 (adv=0.9692, cycle=0.1209, id=0.1123)
[161/200] D=0.3263 G=2.4529 (adv=0.9438, cycle=0.1182, id=0.1091)
[162/200] D=0.3473 G=2.4241 (adv=0.9014, cycle=0.1195, id=0.1092)
[163/200] D=0.3494 G=2.4075 (adv=0.8917, cycle=0.1190, id=0.1087)
[164/200] D=0.3455 G=2.3917 (adv=0.9049, cycle=0.1169, id=0.1059)
[165/200] D=0.3398 G=2.4254 (adv=0.9169, cycle=0.1186, id=0.1075)
[166/200] D=0.3237 G=2.4660 (adv=0.9438, cycle=0.1189, id=0.1110)
[167/200] D=0.3263 G=2.4339 (adv=0.9428, cycle=0.1171, id=0.1066)
[168/200] D=0.3391 G=2.4007 (adv=0.9146, cycle=0.1162, id=0.1081)
[169/200] D=0.3361 G=2.4149 (adv=0.9206, cycle=0.1172, id=0.1075)
[170/200] D=0.3416 G=2.3517 (adv=0.9053, cycle=0.1140, id=0.1022)
[171/200] D=0.3369 G=2.3853 (adv=0.9352, cycle=0.1136, id=0.1048)
[172/200] D=0.3340 G=2.3779 (adv=0.9121, cycle=0.1149, id=0.1055)
[173/200] D=0.3425 G=2.3571 (adv=0.9074, cycle=0.1133, id=0.1054)
[174/200] D=0.3443 G=2.3313 (adv=0.8979, cycle=0.1117, id=0.1054)
[175/200] D=0.3406 G=2.3237 (adv=0.9017, cycle=0.1113, id=0.1030)
[176/200] D=0.3468 G=2.3368 (adv=0.8926, cycle=0.1133, id=0.1037)
[177/200] D=0.3425 G=2.3190 (adv=0.8935, cycle=0.1111, id=0.1049)
[178/200] D=0.3424 G=2.3101 (adv=0.8961, cycle=0.1106, id=0.1028)
[179/200] D=0.3415 G=2.3241 (adv=0.9039, cycle=0.1112, id=0.1026)
[180/200] D=0.3433 G=2.3080 (adv=0.8930, cycle=0.1107, id=0.1025)
[181/200] D=0.3397 G=2.3222 (adv=0.9025, cycle=0.1108, id=0.1040)
[182/200] D=0.3333 G=2.3208 (adv=0.9199, cycle=0.1096, id=0.1015)
[183/200] D=0.3406 G=2.2858 (adv=0.8925, cycle=0.1095, id=0.0994)
[184/200] D=0.3426 G=2.2747 (adv=0.8938, cycle=0.1081, id=0.0999)
[185/200] D=0.3407 G=2.2893 (adv=0.9033, cycle=0.1085, id=0.1004)
[186/200] D=0.3429 G=2.2601 (adv=0.8822, cycle=0.1080, id=0.0994)
[187/200] D=0.3386 G=2.2734 (adv=0.8968, cycle=0.1079, id=0.0991)
[188/200] D=0.3382 G=2.2686 (adv=0.8927, cycle=0.1075, id=0.1004)
[189/200] D=0.3382 G=2.2509 (adv=0.8849, cycle=0.1067, id=0.0996)
[190/200] D=0.3370 G=2.2694 (adv=0.8946, cycle=0.1078, id=0.0988)
[191/200] D=0.3382 G=2.2498 (adv=0.8852, cycle=0.1066, id=0.0995)
[192/200] D=0.3363 G=2.2436 (adv=0.8923, cycle=0.1056, id=0.0985)
[193/200] D=0.3426 G=2.2132 (adv=0.8761, cycle=0.1045, id=0.0973)
[194/200] D=0.3419 G=2.2187 (adv=0.8749, cycle=0.1047, id=0.0989)
[195/200] D=0.3364 G=2.2418 (adv=0.8851, cycle=0.1055, id=0.1005)
[196/200] D=0.3416 G=2.2336 (adv=0.8745, cycle=0.1061, id=0.0992)
[197/200] D=0.3390 G=2.2131 (adv=0.8720, cycle=0.1050, id=0.0972)
[198/200] D=0.3378 G=2.1862 (adv=0.8699, cycle=0.1028, id=0.0962)
[199/200] D=0.3367 G=2.2107 (adv=0.8779, cycle=0.1034, id=0.0996)
[200/200] D=0.3414 G=2.1976 (adv=0.8728, cycle=0.1033, id=0.0973)
